username,tweet
clarissecaro1,"Happy 18th birthday quibolene hehez. Please be grateful of this life that you have, today and everyday. Thank you for being a good bestfriend/ sister. Wishing u to have a good and happy relationship with ur family and with ur friends. I love you "
GwennTempla,"@sophiasrmnto HAPPY 18TH BIRTHDAY BHE!! Maka sad lang kay wala mi saimuhang birthday. Pero you know naman na maskin layo mi our love for you will never change. Pero bitaw ping, isa ka sa tao na ga pa memorable saakong SHS days. Godbless you bhe! Laban lang jud ta! I Love you "
brischermann,"Happy birthday!!! @maddieughh you’re the baddest bitch I know, Hope your 18th is as special as you !! "
queenbpip,lily-rose and jack depp happy 18th birthday jack https://www.instagram.com/p/B-xGhz3pINI/?igshid=1dl3k7s5a81je
EDScellent,Happy 18th birthday @kensanjose_ Wish you all the best! 
airanieto,"HAPPY 18th BIRTHDAY KENNY! May all your dreams come true, and keep on putting smiles to other people. Again happy birthday and stay safe "
NikkiClark_,happy 18th birthday bro hope it’s a good one locked up in the house @jademacleod1
KennMcCarver,"Happy 18th Birthday, Alex! I love you so much! I’m so happy to be your sister! "
_brycehall,Happy 18th birthday to my best friend and brother! I hope 18 treats you well! Go buy some lotto tickets and split the money with me 
JustinMatthewJ2,@sophiasrmnto HAPPY 18th BIRTHDAY SA ADIK UG PORN MASKI GIBAWALAN SA PLDT. Thank you sa pag sabot nako (if ma strictohan ka nako) Stay strong with yourself bahalg nag hiatus ka sa love life! Love you talaping ping talapingpong talaptalap! 
TheREALSuzzyYt,I’m so happy right now it’s my Brothers 18th birthday 
hanasurban,Happy 18th Birthday @kensanjose_
PolicarpioDayne,"hi my fav seatm8 happy happy 18th birthday !!!! ang epal ng ncov di naten mace-celebrate birthday mo grabe miss q na ssg,,,, I miss errrthing abt u arirang wala na nangungulet magpaturo ng math saken "
_itsandraa,"Happy 18th birthday my love I pray to God that all your heart's desires come true and I know He will bless you with many more years to your life. You deserve nothing but the best! I love you , forever and alwaysss. "
JennyroseDayle2,Happy 18th Birthday Ken! Enjoy your day! Keepsafe always and God bless @kensanjose_
Christinesanvi3,We love you kenny happy 18th birthday #KenSanJoseTurns18
RicaSolana,Happy 18th birthday @sophiasrmnto!! kabalo ko love kaayo mi nimo HAHAHAAHHA. Miss u hehehe hayss love u nalang pud uyy birthday bitaw nimo 
Christinesanvi3,Happy 18th birthday kenny #KenSanJoseTurns18
Petes_dragons,"In the spirit of celebration! Congrats to WSHS Senior Student-Athlete Andrew White, who is a 4 year Varsity Baseball player at WSHS. Andrew will be attending Florida Southern & playing baseball there. GO BEARS! PS- Happy Birthday to Andrew as well as today is his 18th birthday! "
angelic_amor9,"up until now, mag lalis ghpon ta why sauna ako permi una ilisan ug ligoan sa imo mama 18 naka, and 2months to go mag 18 npod ko. Dali rkayng panahon, unta hangtod2 nani ato friendship! yieee kaluod oi hahaha labyo gengg happy 18th birthday anak sa itlog!! "
hriiizon,Happy birthday!!
kayeeecath,"happy 18th birthday, gab!!! God bless!! "
mayquiela,HAPPY 18TH BIRTHDAY @apryldncb
VarangianGuard,A Happy 18th Birthday to my beautiful little girl natalie.rogge. Being a stuck in quarantine isn’t going to slow down this party. Love you darling! https://www.instagram.com/p/B-xFEmfpVVG/?igshid=1e50u2bnq77p3
WHSgrizzliesFB,"@jgrice716 Happy birthday to the man, myth &amp; legend...a little throwback Thursday from Jack’s 18th birthday! "
_sliimk,last night was hell happy 18th birthday to my friend though period 
varnerhistory,Ready to send out some happy 18th birthday wishes to my kiddos! The cards may or may not also include a link to register to vote! #teachingcivicduty #virtualvestavia
angelic_amor9,"I know dli ni nmo makita, but yeah!! Happy 18th Birthday &amp; Happy 18 years of friendship to us!! wotwottt "
davidashleyyy,"@imsampinto_ Happy 18th birthday, mmyyy ilysm hehe miss u, pm sent "
JayBeGreat,Happy birthday 
archyieee,Happy happy happy 18th birthday mami @jasmnxx !! Me is wishing you a very happy day Tropa is olways here por u Labyou MBTC pahabol nalang libre mo samin hikhik 
shierajasmine,Happy 18th Birthday Kennyyy! #KenSanJoseTurns18
trishadc2002,"happy 18th birthday, @kensanjose_ "
JllyJyPrz,Happy 18th Birthday Babe . I love you so much . Mwahhhh 
LenyMcrg1016,HAPPY HAPPY 18TH BIRTHDAY KENNY! U WILL ALWAYS BE MY FAVORITE DANCER! HOPE TO SEE YOU SOON AGAIN! STAY WHO YOU ARE BABE @kensanjose_ #KenSanJoseTurns18
bhadley_17,HAPPY 18th BIRTHDAY LUCK!!! @lucky_ryan10
MhicoMateo,Happy 18th birthday @_joyyccee! Thank you for the friendship that we've built together during those years. It's so lovely to see how far you've come since the day we've met! See you soon! I love you always and enjoy your day! God bless! Cheers! 
AnneRealistic,Happy 18th birthday @mariafelisaa ver. 2 
trlmcmrnd,"HAPPY 18TH BIRTHDAY!! @beKAWSSS THANKS FOR THE HAPPINESS AND U R MY BESPREN INSIDE OR OUTSIDE CHURCH,TENKS FOR EVERYTHING LAB KITA BABATAK INGAT KA LAGI STAY SAFE AND GODBLESSYOU ALWAYS MWA SEE U SOONEST!!!"
HannahColdiron,Happy 18th birthday @rbillock03 !!! Enjoy some of these throw backs! Have a good day!!
Deppfan4life1,Happy 18th Birthday Jack Depp 
aniz_sygaco,"Happy 18th Birthday, Kenneth!! Welcome to Legality Always stay humble and I hope to see you soon! God bless you always. Stay safe! Love you @kensanjose_ #KenSanJoseTurns18"
sebbyiscute,@kensanjose_ Happy 18TH birthday Kenneth!! I made a birthday edit for you and I hope you enjoy this! I love you so so much!! I can’t believe your the big 18 already like wow!!! #KenSanJoseTurns18 https://twitter.com/kensanjose_/status/1248280503020670978
melissa_massonx,Happy 18th birthday billy! Hope it’s been a good one x @BillyCrockett15
botamccormack,Happy 18th birthday my guy @Jackmagyr_ hope u have the best day &amp; behave urself missing you xx
pasionbeaaa,"HAPPY HAPPY 18TH BIRTHDAY SAYO BFF!!! LEGAL KA NA PERO WALA KA PADEN JOWA joke lang andito naman kami lab na lab ka namin hihi pakain kana bukas, nawa’y may paalak din at tayo’y malasing enjoy ur day w/ us tom? whahaha enjoy ur thread stupidmotherfucker, makabawi manlang "
ItsyourQueenieG,happy 18th birthday Kent 
szaki__,happy 18th birthday! @kensanjose_ #KenSanJoseTurns18
_brii____,happy 18th birthday @mj_bustillos miss you bubba!
kylclrsnts_,happy happy birthday @byzabeeel sayang di ka namin makakasama ngayong 18th birthday mo thank you for being a great friend to us imissyou and i love youuu happy birthday!! God bless you!! 
RoselleAlfonso2,"Happy 18th birthday love, keepsafe baby. Imissyouuuu and iloveyouuusomuch "
jasminebridleyr,"Happy 18th birthday Angela!! I hope you have a blessed day full of lots of love and good wishes mama, stay safe! @angela_nicole02"
cristhluciee,"@Alasteyrr HAPPY 18th BIRTHDAY YA KAAN, LABYO NaolDiNaUnderage"
karekareken,Happy 18th Birthday Kenneth Paul San Jose! I wish you all the best in life and continue inspiring and making people happy. Stay hydrated and safe! May God bless you more. We love you! @kensanjose_ #KenSanJoseTurns18
claunamaine,Happy 18th Birthday Kenneth Paul San Jose! I wish you all the best in life and continue inspiring and making people happy. Stay hydrated and safe! May God bless you more. I love you! @kensanjose_ 
BirthdayKen,HAPPY 18TH BIRTHDAY KENNY! 
kennyhmaex,"happy 18th birthday, sis @seynoohrita! legal age doesn't mean u can now do everything u want, always remember that. i am always here for u no matter what and u know that tiday. we'll fly the sky soon. In Sha Allah! "
dnlcrps,HAPPY 18th BIRTHDAY SA PINAKAPANGET KONG KAPATID WAG KANA MAGPABUHAT SA PUBG ANG BIGAT LABYUU @410GAB
xymbolical,"its official!! happy 18th birthday twinny @_NicoleHood!!! see u soonest hihi and yung mga plano natin ha, bawal drawing pero yun nga enjoy ur day muna sa bahay nyo then tayo naman sunod hehe,, happy birthday again and i love you!!! "
karyll_enrico,HAPPY 18TH BIRTHDAY TO ME Thanks God! For another year of my life
han_ligan,Happy 18th birthday bb huhuhu @kensanjose_
ForystekTony,Happy 18th birthday Daniel! 
mrgnthrs,"Happy 18th birthday, poks! legal ka na pede na makulong HAHAHA you know I got ur back always. stay v kind, pretty and strong! I love you so muchiee! see u soon painom ka ha HAHAHAHAHA mwaa @ksyxxrgrxx"
atimarii_,happy 18th birthday! thank u for being an inspiring person! 
galai_castillon,@kensanjose_ happy 18th birthday ken Wishing you all the very best in life . Keep on inspiring other people. God bless 
aponirarya,happy 18th birthday bae!!! #KenSanJoseTurns18
eydinnee,happy 18th birthday @elapaguio_ God bless!! 
lxndrnclzlct,HAPPY 18th BIRTHDAY @kensanjose_!! #KenSanJoseTurns18
SalalilaKaryl,HAPPY 18TH BIRTHDAY!!!!! ONLINE DEBUT IS WAVING!!! HSHAHAHAHAHA @elapaguio_
_eyyo12379,Happy 18th Birthday @kensanjose_ 
SimplicityKADC,"HI JOOOY, happy 18th Birthday sa pinakagago sa tropa namin HAHAHAHA mahal kita lamoyan, since grade 7 kaibigan na kita and di ko naman alam na talagang tatagal tayo kasi potacca ang sakit mo manghampas napakabrutal! Pero ayon nga mahaba haba to "
iemwel,Happy 18th Birthday to the one who inspires me everyday may you have good health and i wish you all the best in life because you deserve it truly and more dance-floors to groove on. Keep slaying @kensanjose_ #KenSanJoseTurns18
elysiantk,SHUTA SELF HAPPY 18TH BIRTHDAY!!!!! 
qtavila,HAPPY BIRTHDAY @kristinejhoyy13!!!!! I MISS YOU AND I'M WISHING YOU A WONDERFUL 18TH BDAY HAHAHAHAHHAHA CUTE MO DITO HEHEHEHEHE HAROT HAROT KA HA GRRRR I LOVE YOU 
drizalthea,"""She is the one who brings cut THE BEST IN ME"" thankyou for everything Happy 18th birthday girl, iloveyou "
geemiiyayoo,"happy 18th birthday to my long distance bff always here for u, wag na masyado tanga hehe. u know the rest! take care always! super happy ako nakilala kita, see u after quarantoinks! i love you "
janamarielozada,Happy 18th Birthday Kennnn. Enjoy your special day 
micsss001,@kensanjose_ Celebrating the 18th year of awesomeness . Happy Birthday!!! 
clrncdms,"Before it actually ends, I wanna wish you happy 18th birthday. Keep being a bitch ass cousin that we love. To more pictures of you I'll take. Miss you so much. Happy to know that you had a great day. Love you "
OHS_Librarian,"Happy 18th Birthday to one of my favorite human beings, @molly_cook14 !!! "
mrkclbtld,Hi blessel happy 18th birthday mbtc Godbless ingat lagi stay safe sayo 
micaaasunga26,"@KhelFigueroa HAPPY HAPPY 18TH BIRTHDAY KUYA KHEL. Habol ako sa pag batii, nag edit pa eh "
tuessdae,Happy 18th Birthday Milette. I’m flexing the photo I took not you. Joke. Ahahaha. Missing Bicol with you! 
AbbieTwed,Would mean the world if you could wish me happy 18th birthday it’s today x
milicentanne,"Happy 18th birthday wang! Wish u all the best in life and may all ur wishes be granted. Amping kaw ara kita rata ninyo soon, love u! @gwenpulvera2"
abbiedonaldd,Happy Birthday @sophieinnes0 hope you can have the bestest 18th birthday drinks after lockdown miss u luv uu xxx 
wilson_pam,Happy 18th Birthday 
tomczak_anna,"happy 18th birthday lib!! @libbyolson11 thankful to have a friend like you in my life for multiple years can’t wait to celebrate after quarantine, love u &lt;3"
BLeeJones, Happy Birthday to you! ♪♫ ♪♫ Happy Birthday to you! ♪♫ ♫♪♫ Happy 18th Birthday Dear Allison...! ♪♫ ♪♫ ♪♫ Happy Birthday to you!!! Have a wonderful day !! Take care...Be safe!! Lee
ggukisan,"so this thing, bangbang con is really the bestest gift i've ever received from @BTS_twt thank you so much i love you guys so much. ps: apr 18 is my 18th birthday, cant celebrate it bc of the quarantine : &lt; but im happy bc of THIS. THANK YOU BANGTAN. BORAHAE "
Alison75162889,"@NicoleScherzy Please wish a Happy 5th Birthday on 18th April to Turtle, aka Fraser Duncan from Scotland UK, the world's biggest fan of the Masked Singer. Thank you."
nessaj413,@EthanDolan @GraysonDolan. I love this podcast and this podcast makes me feel happy and I am trying to stay positive and try to celebrate my 18th birthday in quarantine 
CoachKileyBM,Happy 18th Birthday to my boy Szuba! We always got each others backs! Enjoy your day stud! 
Will72427610,"Happy birthday 18th lad, nice cake that"
Alison75162889,"@kenjeong Please wish a Happy 5th Birthday on 18th April to Turtle, aka Fraser Duncan from Scotland UK, the world's biggest fan of the Masked Singer. "
Alison75162889,"@NickCannon Please wish a Happy 5th Birthday for 18th April to Turtle, aka the world's biggest fan of The Masked Singer - Fraser Duncan from Scotland. "
Rochell55819398,"Hey @BiffyClyro it's my mum's 48th birthday on April 18th. As I can't go to the shops, is there any chance you could handwrite her favourite lyric ""In a bedroom with no windows or doors, all the happy people are crying""? I could give her that and it would make an excellent gift x"
Holly_latkovic,"HAPPY HAPPY 18TH BIRTHDAY BEAUTIFUL!! make the most out of today, i can’t wait to celebrate w you once this is over i love &amp; miss u sm bestie!! @chiapponecarmen"
sirilanellah,"Today is the birthday of the person who is spreading joy and positivity all around. May your birthday and your life be as wonderful as you are! HAPPY 18TH BDAY MY OG!! Advance na ako babati baka makatulog na ako lol. I love you always, see you real soon. we got u always. "
Zest2Rec,Many Happy Returns! Have a wonderful if slightly different 18th Birthday! OK.... not strictly #LFC but he did play for them! Happy Birthday!!! https://youtu.be/yV2AtpPris0
trishanakpil,HAPPY 18TH BIRTHDAY TO ME! oo legal age nako pero habang kinantahan ako nila mama yung pambata hahaha pero still na appreciate ko salamat ma&amp;pa sa effort ha?kasi sinabe ko sainyo wag na kayo maghanda kase magcecelebrate naman pagtapos ng covid nato pero kayo tong mapilit hays 
unilestial,"happy 18th birthday aports q @alexcxaluna, wish u all the best syempre miss na kita soaperrrr so see u soon I love youuuu, keep safe!! kahit mukhang kukunin n q ni lord d2, mahal pa den kita legal age ka na!!!!!"
SoniaEugene6,Happy 18th birthday
SheilaMathers3,Happy 18th Birthday @madison_pasko07! Thanks for being such a wonderful role model for our community! Enjoy your day! @crestwoodcheer1 #18thBirthday #Cheerleader
helenaelise_,"happy 18th birthday to one of the coolest girls i know, @MazieWechter i love you and can’t wait until we can really celebrate, but i know you’ll find a way to make today amazing! you’re finally an adult (now we just have to wait on g, lol)!!!!!! "
oisinlangan,Happy 18th birthday @NewstalkFM @offtheball #2020news 
CAMPrincipal,"Senior Spotlight #13 Hannah Snow is the daughter of Amy and Nathan Morrison and bonus parents Chris and Jennifer Smith. And, today, Thursday, April 9, is Hannah's 18th Birthday! Happy Birthday, Hannah! Hannah plans to attend @eiu @EIU_Admissions in Charleston next 1/"
Chances_one,@IamRellAnthony oh yay! Happy Birthday we Birthday quarantine twins now! Mine was March 18th enjoy it the best way u can! I got faded in the crib 
Kevinkiernan15,Happy 18th Birthday to your son YNWA 
CheerPng,Wishing our Head Cheerleader a happy 18th birthday today! We love you big 
deppsintentions,happy 18th(!) birthday to Jack 
Thetalkas,Happy 18th Birthday Wishes 
peter_tripp,Happy 18th Birthday to my handsome son Jake Chapman. So proud of you 
juliekilkenny,"Happy 18th Birthday @BlakeKilkenny You have turned into an amazing young man. We are so very proud of you and are blessed to be your parents. Although it’s not the ideal situation today, we are happy, healthy, and together. Love you buddy. @BlayneKilkenny"
ScattyMumof4,@DeePointEuropa GB is 9 in just over a week (Sat 18th) &amp; I'm working (we're making a weekend of it so he won't b missing out on any fun) He would b SO happy if any of his fantastic school friends would like 2 send him some birthday wishes on here 4 me 2 share with him on the day 
NicoleJ18308265,Happy 18th birthday @kensanjose_ wish you all the best we are always here to support you in you journey iloveyou hope to see you soon #KenSanJoseTurns18
mntflcysbllty,Hiii @jk_rowling my birthday is tomorrow. I hope you can greet me a Happy 18th Birthday :)))))
GBSWTroyettes,"Happy 18th birthday Karlye! It is nearly impossible for me to believe that your 4 years on the team have come to an end! I still remember you as that very sweet, shy, quiet freshmen ...and look at you now...still… https://www.instagram.com/p/B-w4l_Xprc7/?igshid=1hjogppfftxcr"
softhearteeeed,"Happy Birthday bestie! I wish all of the best for you, for us, in this upcoming year! Opppps theres more HAHAHAHHA NO KIDDING! You're done being a kid!!! You're adult now and it's fvckng trueeeeeeeeeee HAHAHHAHA yeaaah Your 18th birthday should be a national holiday!"
_lauramccormack,@Jackmagyr_ happy 18th birthday to you hope u can enjoy it as much as possible hopefully you’ll get celebrating soon! x
kate_plott,"Happy 18th Birthday, Reece!!"
eclababsh,"happy 18th birthday, mamsh @baluyut_rasela misssyuuuu and our nonstop chikahan nung gr11 days huhu :&lt; although, we're not having chikas as often as before, i want you to know that u can always buzz me up whenever u need meh hehe =) loveyoou mamsh!! ---"
r0bbersIive,"Happy birthday!! my 18th its true, i am : 17 they gave me: 17 i am : 55 they gave me: like 2 kno that. — https://thatcan.be/my/next/tweet"
mizzkhalifa4200,@Wyspycremes happy birthday!!!!! #AriesSeason mines the 18th
abigailcb_,happy 18th birthday cey! @erinmndoza
bexcapades,Check out NEW: Happy 18th Birthday Teddy Ornament 
sebbyiscute,#KenSanJoseTurns18 Happy 18TH birthday Kenneth!! Hope you have an amazing day today! Enjoy being the big 18!! Can’t wait to see what the future has in store for you! I love you so much!! 
Marianne_casidy,"I wanna wish our artist @fucktiller a very happy 18th birthday. I want to throw him a social distancing Birthday party. He has a new song dropping sat 12 am est on his channel called ""wake up"" for his b-day present everyone to go sub him up #BotBMusic"
WHSgrizzliesFB,Happy 18th birthday @AdamStevens25
lonelycucumberr,Happy 18th birthday Kenneth San Jose. Keeps inspiring others to continue their dreams when it comes to dancing #KenSanJoseTurns18
MCRYoungCarers,Happy 18th Birthday Ishaa ! We hope you have a brilliant and creative day to remember . I think we are all entitled to two birthdays this year? 
keeeyyliiee,"Save best for last sana kaso excited ka sa message ko ih HAPPY 18TH BIRTHDAY TO OUR BB GORL, @delgadh0e "
ryanmilkowski,Happy 18th birthday to my amazing sister!! You always light up a room and I’m so proud to watch you grow. Even though senior year didn’t go to plan I can’t wait to watch you take Iowa by storm! I love you lindo 
JoAungierMYC,Happy 18th Birthday Ishaa! Sending lots of happiness and virtual birthday hugs your way!!! @Ishaa_Asim
_zamiy,happy 18th birthday ate 
guilameee,Happy 18th Birthday Yuanyyy I wish you a genuine love and happiness. Godbless! Gotchuu always Missyaa! Have a blast! Lovelots mwaa + *hugs* @yuanmaee
SirK31,Happy 18th Birthday to my baby girl @sydstephenss! Celebrate safe this year! #coronaBDay
steveshinske,Wishing my boy a happy 18th birthday! https://www.instagram.com/p/B-wy6RRJoDK/?igshid=xbj9ceuhd8ll
jfarmer_phes,"Happy 18th birthday to my “baby” girl! I am so proud of the amazing young woman you are becoming. You are beautiful inside and out, intelligent, witty, stubborn, loving, artistic, determined, and so much more ! I can’t wait to see what the future holds for you! I love you!! "
abraham_parco22,"HAPPY 18TH BIRTHDAY PAT!!!! miss you I hope nag enjoy ka sa special day mo kahit sinira ni covid, after neto mag painum ka ahh haha. I love you b @Ptrciaaaxx"
cas_francheska,"Isang masigabong HAPPY BIRTHDAY kay Denzell waaahhahahaha ! Ang wish ko sayp lumaki kang may malaskit, takot sa Diyos at iba pa. Happiest 18th Birthday Denzyyy from Me HAHAHA"
nickylase,Hey @vgdunkey you’re my favorite YouTube and I was wondering if you could wish me a happy 18th birthday?
roohudson,Happy 18th birthday xx
juls_nicole,Happy 18th Birthday Gab!!! God Bless sizt 
jlo_______,happiest 18th birthday @delgadh0e i love u 
amberlane,Happy 18th birthday to the love of my life! #ilovemycat #blackcat #blackcatsofinstagram https://www.instagram.com/p/B-wxnh1AaxG/?igshid=iyknnjnar7t1
Siyeeen,thanku everything to the great im so happy that u greet me im happy this day is my 18th birthday and i am now legal and i may now go to jail but i am not want because i had high dreams i am want to success in future and i am hopeful forever HAHAHAHA thanku
abby_plott,Happy 18th birthday @rbillock03 !! Thanks for always making me laugh :))
Coach_Fish3,Happy 18th birthday @JohnathanOden enjoy your day kiddo. #ariesBOND
SWMHokie,"Happy 18th birthday to this awesome young man! We may be living in unusual times, but I am so thankful for all of the extra time I get to spend with him before he leaves for college in the fall. He keeps me on my toes and makes me laugh and smile on a daily basis! "
CraigYeast,Happy 18th Birthday to Daddy Little @kiyah_yeast 
thomsonbethanyx,happy 18th birthday to you hope ur havin the best day Xx @BillyCrockett15
jirosaaannn,Happy 18th Birthday Babe Sana Masaya ka ngayong araw and sorry kung wala ako dyan hindi pwede lumabas eh I miss you :(( Magiingat ka dyan ha I'm always here for you para pasayahin at alagaan ka hehe more birthdays and memories to come God bless you! I love you so much 
magic3usc3,Happy 18th Birthday to my main man! Don’t Blink! 
cams_rai,"happy 18th birthday, to my one of the best groupmate since grade 9 up to grade 10!! @RielJesz"
CincySwishBlue,Happy 18th birthday to our favorite Mason Akron commit lefty killer! Hope it’s the best one yet AC! 
jojodances913,"Happy 18th Birthday Angela!!I’m so glad that we’ve grown closer over this year and I cant thank you enough for everything! I love our constant conversations about Navarro and how EVERYTIME we see a post, we send it! I love you so much and I hope you have a great day "
gorgeousbtch12,HAPPY 18TH BIRTHDAY TO MI BTCH BEST FRIEND! HERE'S TO ANOTHER YEAR OF US BREAKING OUR OWN HEARTS COZ OF DA GUYS WHO CAN'T LOVE US BACK &amp; APPRECIATE US CHOUR JOWABLE TAYO KIDDING ASIDE. CHEERS TO ANOTHER YEAR OF DEALING WT STUPID PPL AND KEEPING EACH OTHER SANE! ILOVEYOUUUU 
philb96lfc,Happy 18th birthday!!! Hope he has a great day !!!
DevonneShaundle,Want to wish my dude and first born son a HAPPY 18TH BIRTHDAY! Love you DJ and I hope you enjoy your day! Everyone take the time to wish my guy a Happy Bday @i5elitelb
WebDesignMuseum,"Happy 18th Birthday Box Model Hack! In April 2002, the American-Turkish developer Tantek Çelik came up with a solution called Box Model Hack while working on Internet Explorer 5 for Mac. https://www.webdesignmuseum.org/web-design-history/box-model-hack-2002 #BoxModelHack #InternetHistory #2000s"
Hrat20,Happy birthday Cam all the best for your 18th have to celebrate it properly when all this lockdown is over also UTFT
jeannab6337,"Happy 18th Birthday, Jack! Hope you have an awesome day and welcome to adulthood! "
nicoleyoung17xx,"@laurenscotttxx Happy 18th birthday to my boo Have the best day you can n hopefully I’ll see u soon for a drink, miss u n Ly xxx "
james_dena,"Happy 18th Birthday, @Trey50James!! #stillmybaby"
klongywa,Happy 18th birthday bitch! @jelyanyyy Imy 
IamDefness45,Happy 18th birthday to my oldest Hanna! We were supposed to be leaving tonight for Cali for our 3 day mini trip but things obviously changed that. I am so proud of the young woman you have become and your decision to go onto military and help our country. I love you! 
PrincessCorres,"Hi Ken! Happy 18th birthday wish you all the best ,always take care keepsafe hope to see you again soon!! More birthdays and blessings to come miloves !!! Enjoy your Day Iloveyou !! Team Ken San Jose always here to support you we love you Ken !! #KenSanJoseTurns18"
NoeleenMckane,"Happy 18th birthday Cam, "
PrincessCorres,Happy 18th Birthday Ken!!! #KenSanJoseTurns18
ammiraaa,happy 18th birthday bun! okay dah post everywhere hehe 
rachelmcush,"HAPPY 18TH BIRTHDAY TO MY FREAKIN BESTIEEE!! you are one of the most genuine and kind person I know and I’m so thankful for our friendship. SO SO SO many amazing memories. I love you!!! Have the best day, you deserve it. Sushi soon "
erikalt13,Happy 18th Birthday!! 
RicoMendez13,Happy 18th birthday!
Lavendar77,"Happy 18th Birthday, Jack!!!"
g_annereynon,"Happy 18th birthday, Abi! I hope you’ll be able to enjoy your day kahit na lockdown. Thank you so much for er’thing. I’ll always be here for you! I love you so muchy! Keep safe always. Let’s celeb after this pandemic nalang, don’t be sad."
sassy1266,HAPPY 18th BIRTHDAY to our amazing girl @sydstephenss Not exactly the birthday celebration we hoped for but one you will never forget. We are so proud of the young lady you have become! Love you 
Stauffer108,"Happy 18th birthday Reed. I am so proud of the man you have become.... funny, happy, smart, hardworking, compassionate and caring. Hard to believe 18 yrs has gone by so fast. Love you and so proud of you bud!!! @reed_stauffer"
Webkinny,Happy Birthday! I'm stuck at home and it's my birthday on the 18th April xxx
wholey_kerry,Happy Happy Birthday ⁦@lwholey_13⁩ Not the 18th birthday you envisioned but adversity brings growth. Could not be more proud of the man you are becoming. Love you MORE!!! 
Depplyyours,Happy 18th Birthday Jack 
SuePeace1,Happy 18th birthday to your son 
KimberleyMacD12,So my daughter Lily is 1 on the 18th and I am doing a wee video of people saying happy birthday to her would love to get some dandy fans to do some she is the youngest DNA holder at 3 hours old so think that deserves some love retweet please #stillstandingfree #AFC #COYR
shannonscott192,Happy 18th birthday to my not so little cousin and best friend I hope you have the best day ever and promise we’ll celebrate once lockdowns over much love @kerifindlay
ToriYeast,Oh how my life has been blessed by this beauty right here for the past 18 years! Help me wish her HAPPY 18th BIRTHDAY!@kiyah_yeast 
Chloe_Forsythx,Happy 18th Birthday bro ! @nicopag1 roll on big celebrations when all this is over xx
IsidroSiquian,"Happy 18th Birthday Gabby, stay safe "
jriggs2020,Happy 18th Birthday to me @SUMustangFB
leiahendersonx,Happy 18th Birthday Gal!! Hope you have the best day! Miss you @sophieinnes0
CKGP_,"Happy 18th birthday, peppa!! Wish u all da best! See u soon n love u!! "
OopsAllDaisys,@ekr_2002 HAPPY BIRTHDAY BABES!!!! I HOPE YOU HAVE SUCH A FANTASTIC LOVELY 18TH BIRTHDAY CUZ MOMMA DAISY IS SO PROUD OF HOW FAR YOU'VE COME 
ineedcoffi,HAPPY 18TH BIRTHDAY!!!! @shermskieeee
yeeswaa_,aaAaAa Happy 18th Birthday ate Jai!! Wish you all the best! 
krxstxnxkxyx,@NicsCatangay happy 18th birthday Ate Nics I miss you so much More birthdays to come pa I hope to see you soon! I love you God bless 
ethan_abdullah,Happy 18th birthday self 
15lakh_ke_jumle,Happy Birthday @ReallySwara 18th birthday
Loreleilyrics,Happy 18th Birthday to your youngest 
mncysblll_,HAPPY 18TH BIRTHDAY GABYYYY!!! I hope you enjoyed your dayy! See you soon 
tayllormalloy,happy 18th birthday to the only chick i can never get a decent pic with hope you have the most amazing day ever!! can't wait to celebrate with you tonight (on ft of course)! love you so much @kerifindlay
mrhmndlgx,happy 18th birthday ate ingat palaaaagi bless up! @Abigailblnt
deppsvideos,Happy 18th birthday Jack Depp 
NathanStephen7,"Happy birthday bossman, enjoy ur 18th pal @BillyCrockett15"
iscjdc,You had my girl so happy on her 18th Birthday thank you 
val_adventures,Happy 18th Nancy! Hope you have the best lockdown birthday ever xx
drazkia,"Happy 18th birthday soco i pray for your good health &amp; long life , i miss you. Dito lang ako palagi, bond soon &amp; love youuu always @HyaaLoveeee"
jasminexxreyes,"Happy 18th birthday abingot @Abigailblnt !! pakabait ka na pwede ka na makulong HAHAHA stay safe esp ngayon, imy!! Enjoy the rest of the night, i luvyuu "
krxstxnxkxyx,"@alycxgxbrielle happy 18th birthday Alyca More birthdays and blessings to come. I miss you Always be happy miss ko na chikas natin Stay safe, I love you "
ReneeTa73959780,"HAPPY 18th BIRTHDAY To Our HANDSOME Jack Depp~We Love You, Sweetie "
blueeyes72,Happy 18th Birthday Allison!
GinaBo,This beautiful soul is 18 today. My gorgeous niece. She's going to be #LockedDown not partying cause she loves ye all &amp; wants ye to be safe. Wish my fabulous niece Emily a big Happy Birthday #StayAtHome #happybirthday #SelfIsolation #18th #niece #IrelandLockdown
Rosswilson1030,"Happy birthday bill,enjoy yer 18th on minecraft we i lads xx. @BillyCrockett15"
mkrayray_,birthday ng crush ko bukas. happy 18th crush pa rin kita boss sana crush back na ren kshsajsja hays
KathyBuckworth,"Happy 18th birthday to my youngest. Smart, caring, empathetic and goal driven. Here he is in his grad suit which he put on for me for my birthday a few days ago. Can’t wait to see what he does at @McMasterU @DeGrooteBiz in the fall. Happy birthday Nic we love you! "
rodribonucleic,Happy 18th birthday alexis! 
escalonafrance3,Happy 18th birthday U1 @yuanmaee 
Melodie54141166,"@stephbreakfast hi, would it be possible to wish my daughter Sadie Happy 18th birthday on Tuesday please 14/4/20 Im trying to do the best for her during lockdown Thank you Melodie xx"
iscjdc,@Harry_Styles it’s my daughters 18th Birthday and she would love it during this difficult time if you cld wish her happy 18th Birthday make her day @immy_cheadleXx thanks
