age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
31,1.25E+18,https://twitter.com/bammybestowed/status/1253046929254203393,bammybestowed,CrownedTreasure,"Sorry hun, you're healed in Jesus name.",2020-04-22 19:44:03+00:00,4,183,,,1.25E+18
31,1.25E+18,https://twitter.com/bammybestowed/status/1251633469668691971,bammybestowed,,Getting a hang of this YouTube thing... soo many does and don’ts. #selfthought,2020-04-18 22:07:28+00:00,13,351,,#selfthought,1.25E+18
31,1.25E+18,https://twitter.com/bammybestowed/status/1251291138230816774,bammybestowed,tiannahstyling2,Hmmmmn!!!,2020-04-17 23:27:09+00:00,2,3,,,1.25E+18
31,1.25E+18,https://twitter.com/bammybestowed/status/1251288748215730183,bammybestowed,JoyceeeEhi, ,2020-04-17 23:17:40+00:00,5,158,,,1.25E+18
31,1.25E+18,https://twitter.com/bammybestowed/status/1250728465382416384,bammybestowed,ZhanesCW,I don’t know oh!,2020-04-16 10:11:18+00:00,0,8,,,1.25E+18
31,1.25E+18,https://twitter.com/bammybestowed/status/1250726756530749440,bammybestowed,JoyceeeEhi, I love you too.,2020-04-16 10:04:30+00:00,11,550,,,1.25E+18
31,1.25E+18,https://twitter.com/bammybestowed/status/1250236688615555072,bammybestowed,Abbey21622145,Me too,2020-04-15 01:37:09+00:00,0,3,,,1.25E+18
31,1.25E+18,https://twitter.com/bammybestowed/status/1250236408012386306,bammybestowed,ArmyDavido, ,2020-04-15 01:36:02+00:00,0,6,,,1.25E+18
31,1.25E+18,https://twitter.com/bammybestowed/status/1250236348784672780,bammybestowed,iRealSteph1,TRUE,2020-04-15 01:35:48+00:00,0,2,,,1.25E+18
31,1.25E+18,https://twitter.com/bammybestowed/status/1250236277112418304,bammybestowed,CrownedTreasure,That would help,2020-04-15 01:35:31+00:00,0,27,,,1.25E+18
31,1.25E+18,https://twitter.com/beatsbysarz/status/1251898927047213056,beatsbysarz,SunTzilla,This thread is premium content ,2020-04-19 15:42:18+00:00,36,319,,,1.25E+18
31,1.25E+18,https://twitter.com/beatsbysarz/status/1251469217066598400,beatsbysarz,bleureybleu, ,2020-04-18 11:14:47+00:00,217,1304,,,1.25E+18
31,1.25E+18,https://twitter.com/beatsbysarz/status/1251468092196171776,beatsbysarz,dopekidsheldon,Np Sarz X Wurld - Ego,2020-04-18 11:10:18+00:00,521,2420,,,1.25E+18
31,1.25E+18,https://twitter.com/beatsbysarz/status/1251467793746333697,beatsbysarz,, ,2020-04-18 11:09:07+00:00,1733,17331,,,1.25E+18
31,1.25E+18,https://twitter.com/beatsbysarz/status/1251199899762339843,beatsbysarz,faveszn, ,2020-04-17 17:24:36+00:00,73,549,,,1.25E+18
31,1.25E+18,https://twitter.com/beatsbysarz/status/1251102639523274752,beatsbysarz,,"I kept it cool and told you last week to recant your statement cos it might get out of hand but you did nothing. Since you want to act like social distancing is playing ludo with your mental health, you'll hear from me.",2020-04-17 10:58:08+00:00,2379,5666,,,1.25E+18
31,1.25E+18,https://twitter.com/beatsbysarz/status/1251102637308760067,beatsbysarz,,@MI_Abaga You're very very Stupid for stooping so low to chat shit on blaqbonez ig live. Since you think it's cool to cook up stories and dent my character online then all my respect for you is out the window.,2020-04-17 10:58:07+00:00,6027,13991,#NAME?,,1.25E+18
31,1.25E+18,https://twitter.com/beatsbysarz/status/1249269802704801792,beatsbysarz,,"Happy Easter Sunday. Stay safe as always. Love, Sarz ",2020-04-12 09:35:05+00:00,281,2856,,,1.25E+18
