age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
52,1254561209610715141,https://twitter.com/jimmykimmel/status/1254561209610715141,jimmykimmel,,"Tonight, I open the doors of my refrigerator to @Andy Cohen #WWHLatHome @BravoTV @BravoWWHL",2020-04-27 00:01:15+00:00,15,331,@Andy @BravoTV @BravoWWHL,#WWHLatHome,1254561209610715141
52,1253843110821416961,https://twitter.com/jimmykimmel/status/1253843110821416961,jimmykimmel,BPEricAdams,Thanks to @JFreeWright for putting this together &amp; special thanks to the frontline workers in Brooklyn and everywhere for their courage and work #BrooklynForLife,2020-04-25 00:27:47+00:00,41,348,@jfreewright,#BrooklynForLife,1253843110821416961
52,1253812254778077185,https://twitter.com/jimmykimmel/status/1253812254778077185,jimmykimmel,morgan_freeman,"If you’re going to listen to anyone, listen to @Morgan_Freeman… #StayHome",2020-04-24 22:25:10+00:00,301,1472,@morgan_freeman,#StayHome #StayHome,1253812254778077185
52,1253440723594043392,https://twitter.com/jimmykimmel/status/1253440723594043392,jimmykimmel,poniewozik,you are 100% about 91%,2020-04-23 21:48:50+00:00,56,681,,,1253440723594043392
52,1253077867337932800,https://twitter.com/jimmykimmel/status/1253077867337932800,jimmykimmel,,A special #SpiderMan surprise for my son Billy on his third birthday... THANK YOU @TomHolland1996!,2020-04-22 21:46:59+00:00,392,4549,@TomHolland1996,#SpiderMan,1253077867337932800
52,1253035241540710400,https://twitter.com/jimmykimmel/status/1253035241540710400,jimmykimmel,,The @mayoroflasvegas Carolyn Goodman should resign before lunch arrives today. She is an embarrassment to my hometown.,2020-04-22 18:57:36+00:00,3672,22503,@mayoroflasvegas,,1253035241540710400
52,1253031854761861120,https://twitter.com/jimmykimmel/status/1253031854761861120,jimmykimmel,,"Dear Las @Vegas. It would appear that your @mayoroflasvegas Carolyn Goodman is dangerously misguided. I am not easily shocked anymore, but the interview she is doing with @andersoncooper @cnn right now is bonkers.",2020-04-22 18:44:09+00:00,5077,32457,@Vegas @mayoroflasvegas @andersoncooper @CNN,,1253031854761861120
52,1252680054133284870,https://twitter.com/jimmykimmel/status/1252680054133284870,jimmykimmel,,"Happy 3rd birthday to our sweet & strong Billy. Thanks to the heroic doctors, nurses & respiratory therapists who saved his life & countless others. My wife @MollyMcNearney &amp; I are donating 1,000 masks to @ChildrensLA. Your donation will be MATCHED here: http://chla.org/ways-help",2020-04-21 19:26:13+00:00,521,11249,@mollymcnearney @ChildrensLA,,1252680054133284870
52,1251909982963904515,https://twitter.com/jimmykimmel/status/1251909982963904515,jimmykimmel,,Thanks to all the brave souls delivering food right now... (Nothing says thank you like pizza) #TogetherAtHome @WHO @GlblCtzn,2020-04-19 16:26:13+00:00,192,2156,@WHO @GlblCtzn,#TogetherAtHome #TogetherAtHome,1251909982963904515
52,1251613408085995521,https://twitter.com/jimmykimmel/status/1251613408085995521,jimmykimmel,,.@JimmyFallon @StephenAtHome and I are co-hosting a very special TV special tonight - One World: #TogetherAtHome tonight at 8|7c to support frontline workers risking their lives... @ABCNetwork @NBC @CBS @WHO @GlblCtzn @LadyGaga,2020-04-18 20:47:44+00:00,682,5641,@jimmyfallon @StephenAtHome @ABCNetwork @nbc @CBS @WHO @GlblCtzn @ladygaga,#TogetherAtHome #TogetherAtHome,1251613408085995521
52,1254600397131563008,https://twitter.com/LeftyKyleAbbott/status/1254600397131563008,LeftyKyleAbbott,KennedyNation,Miss you,2020-04-27 02:36:58+00:00,0,0,,,1254600397131563008
52,1254069061249634305,https://twitter.com/LeftyKyleAbbott/status/1254069061249634305,LeftyKyleAbbott,kirk_saarloos,So sorry for your loss bud. Praying for comfort for you and your family as you mourn.,2020-04-25 15:25:38+00:00,0,0,,,1254069061249634305
52,1251318618631155713,https://twitter.com/LeftyKyleAbbott/status/1251318618631155713,LeftyKyleAbbott,johnnyfollett25,Congrats Johnny!! Proud of you,2020-04-18 01:16:21+00:00,0,2,,,1251318618631155713
