age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
29,1.25307E+18,https://twitter.com/AnneMarie/status/1253070473459576832,AnneMarie,,Happy #EarthDay earth. I’m sorry we keep mugging you off but hopefully corona has given u some time off. I love you. Please forgive us xxx,2020-04-22 21:17:36+00:00,176,1539,,#EarthDay #EarthDay,1.25307E+18
29,1.25298E+18,https://twitter.com/AnneMarie/status/1252979354545598466,AnneMarie,,It’s really hard not to eat bread when all you wanna eat is bread.,2020-04-22 15:15:32+00:00,289,3215,,,1.25298E+18
29,1.25292E+18,https://twitter.com/AnneMarie/status/1252917792724127745,AnneMarie,cimwth, ,2020-04-22 11:10:54+00:00,3,29,,,1.25292E+18
29,1.25269E+18,https://twitter.com/AnneMarie/status/1252685061343846400,AnneMarie,,The thing I’m looking forward to most after all this is a cuddle.,2020-04-21 19:46:07+00:00,711,4347,,,1.25269E+18
29,1.25268E+18,https://twitter.com/AnneMarie/status/1252684864832372743,AnneMarie,radiodisney, ,2020-04-21 19:45:20+00:00,48,1022,,,1.25268E+18
29,1.25261E+18,https://twitter.com/AnneMarie/status/1252607370167025666,AnneMarie,,I'm joining @playonfest to support the World Health Organization's Covid-19 Solidarity Response Fund. Relive my performance from Pukkelpop 2019 from April 24-26 http://www.playonfest.com,2020-04-21 14:37:24+00:00,107,1137,#NAME?,,1.25261E+18
29,1.25234E+18,https://twitter.com/AnneMarie/status/1252342895199191048,AnneMarie,,I miss seeing my friends in real life,2020-04-20 21:06:28+00:00,1608,6614,,,1.25234E+18
29,1.25227E+18,https://twitter.com/AnneMarie/status/1252265393734979587,AnneMarie,BBCR1,So happy to be part of the @bbcradio1 #StayHomeLiveLounge with so many amazing people! Tune in to @claraamfo this Thursday at 12pm to hear our cover of Times Like These' by Foo Fighters.,2020-04-20 15:58:30+00:00,81,989,#NAME?,#StayHomeLiveLounge,1.25227E+18
29,1.25224E+18,https://twitter.com/AnneMarie/status/1252241213434011649,AnneMarie,,Hope you are all doing ok xxxxxx,2020-04-20 14:22:25+00:00,322,5482,,,1.25224E+18
29,1.25199E+18,https://twitter.com/AnneMarie/status/1251991484171157511,AnneMarie,mikehoughmusic,MAD,2020-04-19 21:50:05+00:00,2,56,,,1.25199E+18
29,1.2516E+18,https://twitter.com/aries_ix/status/1251601401735602187,aries_ix,,,2020-04-18 20:00:02+00:00,268,2889,,,1.2516E+18
29,1.2516E+18,https://twitter.com/aries_ix/status/1251598450468065282,aries_ix,,WELCOME HOME turned 1 !! retweet with ur fav song,2020-04-18 19:48:18+00:00,323,4016,,,1.2516E+18
29,1.25159E+18,https://twitter.com/aries_ix/status/1251589993581010944,aries_ix,,WELCOME HOME World Tour VLOG https://youtu.be/FEGmlJs5aMc ,2020-04-18 19:14:42+00:00,150,1284,,,1.25159E+18
29,1.25136E+18,https://twitter.com/aries_ix/status/1251355654201020417,aries_ix,,giving u a very long youtube video tmr,2020-04-18 03:43:31+00:00,141,2968,,,1.25136E+18
29,1.25135E+18,https://twitter.com/aries_ix/status/1251354814077792257,aries_ix,,passing the vibe check,2020-04-18 03:40:11+00:00,166,1714,,,1.25135E+18
29,1.25135E+18,https://twitter.com/aries_ix/status/1251353424387387398,aries_ix,, the energy i love it,2020-04-18 03:34:40+00:00,117,1944,,,1.25135E+18
29,1.24626E+18,https://twitter.com/aries_ix/status/1246263338243252225,aries_ix,,https://vm.tiktok.com/tSLxp9/ good work,2020-04-04 02:28:28+00:00,68,766,,,1.24626E+18
29,1.24556E+18,https://twitter.com/aries_ix/status/1245559888341684224,aries_ix,logan_mp4,fr man,2020-04-02 03:53:13+00:00,0,325,,,1.24556E+18
29,1.24556E+18,https://twitter.com/aries_ix/status/1245559452968734721,aries_ix,,April fools LOL welcome home 2 terrible idea,2020-04-02 03:51:29+00:00,135,3055,,,1.24556E+18
29,1.24555E+18,https://twitter.com/aries_ix/status/1245549497825947650,aries_ix,,WELCOME HOME 2,2020-04-02 03:11:56+00:00,601,5625,,,1.24555E+18
29,1.25313E+18,https://twitter.com/BlakeAndrew8/status/1253129077600518144,BlakeAndrew8,,75th our of 300 teams. With a good third we could’ve cracked top 30 or so.,2020-04-23 01:10:28+00:00,0,1,,,1.25313E+18
29,1.25307E+18,https://twitter.com/BlakeAndrew8/status/1253067450352054273,BlakeAndrew8,PFTCommenter,I love this man.,2020-04-22 21:05:35+00:00,0,0,,,1.25307E+18
29,1.25303E+18,https://twitter.com/BlakeAndrew8/status/1253026617015877632,BlakeAndrew8,NICKMERCS,Thanks for the opportunity yesterday in the tourny. Scrambled to put a team together. Hopefully we get another shot in the future. Thanks for all you do brotha.,2020-04-22 18:23:20+00:00,0,1,,,1.25303E+18
29,1.25299E+18,https://twitter.com/BlakeAndrew8/status/1252992001391366153,BlakeAndrew8,timthetatman,Let’s go,2020-04-22 16:05:47+00:00,0,0,,,1.25299E+18
29,1.25298E+18,https://twitter.com/BlakeAndrew8/status/1252976625051893764,BlakeAndrew8,HendersonChris_,#NotEvenInThe7th,2020-04-22 15:04:41+00:00,0,10,,#NotEvenInThe7th,1.25298E+18
29,1.25298E+18,https://twitter.com/BlakeAndrew8/status/1252976132292513792,BlakeAndrew8,BoldCityCap,That’s fine. I’ll spin it and say I’m very serious about my source of income aka job while I’m going thru EMT school,2020-04-22 15:02:43+00:00,0,0,,,1.25298E+18
29,1.25298E+18,https://twitter.com/BlakeAndrew8/status/1252975602270973952,BlakeAndrew8,BoldCityCap,Oh he got moneyyyyyy,2020-04-22 15:00:37+00:00,0,0,,,1.25298E+18
29,1.25297E+18,https://twitter.com/BlakeAndrew8/status/1252967353920491521,BlakeAndrew8,AMBellJAX,I rarely stream. If i do it’s usually twitch,2020-04-22 14:27:50+00:00,0,0,,,1.25297E+18
29,1.25297E+18,https://twitter.com/BlakeAndrew8/status/1252966673029750784,BlakeAndrew8,BoldCityCap,I’ll have one. About 10 months from now lol,2020-04-22 14:25:08+00:00,0,0,,,1.25297E+18
29,1.25297E+18,https://twitter.com/BlakeAndrew8/status/1252965100782305280,BlakeAndrew8,TomBrady,It’s impossible not to love him,2020-04-22 14:18:53+00:00,0,2,,,1.25297E+18
29,1.25311E+18,https://twitter.com/BrandynHundley/status/1253111578469302272,BrandynHundley,JChipmunky,Squall fam!,2020-04-23 00:00:56+00:00,0,1,,,1.25311E+18
29,1.2528E+18,https://twitter.com/BrandynHundley/status/1252798066140123136,BrandynHundley,,Pumpkin Pussy Orange,2020-04-22 03:15:09+00:00,0,1,,,1.2528E+18
29,1.2527E+18,https://twitter.com/BrandynHundley/status/1252696658808320001,BrandynHundley,MaxxChewning,Grape,2020-04-21 20:32:12+00:00,0,0,,,1.2527E+18
29,1.25264E+18,https://twitter.com/BrandynHundley/status/1252643989469179904,BrandynHundley,VampireLeMatt,Holy shit. I wish I didn’t go look ,2020-04-21 17:02:54+00:00,0,3,,,1.25264E+18
29,1.25248E+18,https://twitter.com/BrandynHundley/status/1252479388119191552,BrandynHundley,RachelWithCats,Uhhhhhh—,2020-04-21 06:08:50+00:00,0,0,,,1.25248E+18
29,1.25248E+18,https://twitter.com/BrandynHundley/status/1252479330254544897,BrandynHundley,ChelsRamdeen,I’m down but I don’t know any,2020-04-21 06:08:36+00:00,0,2,,,1.25248E+18
29,1.25248E+18,https://twitter.com/BrandynHundley/status/1252479247937044480,BrandynHundley,,Stop bopping and kiss me!!,2020-04-21 06:08:17+00:00,0,1,,,1.25248E+18
29,1.25246E+18,https://twitter.com/BrandynHundley/status/1252462089928691712,BrandynHundley,bloob3rry_,Which squid boy?? You better not be speaking poorly of Zucker,2020-04-21 05:00:06+00:00,0,2,,,1.25246E+18
29,1.25245E+18,https://twitter.com/BrandynHundley/status/1252451780773974016,BrandynHundley,,@sarawoodhundley doesn’t know who sings “Ohio Is For Lovers”.... who the fuck did I marry?,2020-04-21 04:19:08+00:00,0,3,#NAME?,,1.25245E+18
29,1.25244E+18,https://twitter.com/BrandynHundley/status/1252440008780181505,BrandynHundley,,Oh.. to be the drumset player for @tylerthecreator ,2020-04-21 03:32:21+00:00,0,2,#NAME?,,1.25244E+18
29,1.24991E+18,https://twitter.com/bubbathefish/status/1249911448236507138,bubbathefish,aguirreryan,Name them !!,2020-04-14 04:04:46+00:00,0,0,,,1.24991E+18
29,1.24986E+18,https://twitter.com/bubbathefish/status/1249856490678018048,bubbathefish,,finally an LA City Councilmember calls on @LADOTofficial to open streets to people during COVID-19! Thank you @MikeBoninLA and @ejfbruins !,2020-04-14 00:26:23+00:00,0,7,#NAME?,,1.24986E+18
29,1.2498E+18,https://twitter.com/bubbathefish/status/1249800865935806466,bubbathefish,streetsforall, sign below !! ,2020-04-13 20:45:21+00:00,0,9,,,1.2498E+18
29,1.2488E+18,https://twitter.com/bubbathefish/status/1248797684988661760,bubbathefish,Jack_Dodge_,to be complimented by a legend like u... I’ve made it ,2020-04-11 02:19:04+00:00,0,0,,,1.2488E+18
29,1.24867E+18,https://twitter.com/bubbathefish/status/1248669626617057280,bubbathefish,,Full video ,2020-04-10 17:50:12+00:00,1,9,,,1.24867E+18
29,1.24867E+18,https://twitter.com/bubbathefish/status/1248669355308494848,bubbathefish,,IT’S TIME TO OPEN STREETS TO PEOPLE!,2020-04-10 17:49:08+00:00,26,89,,,1.24867E+18
29,1.24865E+18,https://twitter.com/bubbathefish/status/1248646775910457344,bubbathefish,TODAYshow,74 MILES! @MayorOfLA please explain why LA can't have even 1,2020-04-10 16:19:24+00:00,0,12,#NAME?,,1.24865E+18
29,1.24834E+18,https://twitter.com/bubbathefish/status/1248336846230130688,bubbathefish,,Cities that have opened streets to people during COVID-19: - Cleveland - Denver - Louisville - Minneapolis - Portland - Philly - St. Louis Cities still making excuses: - LOS ANGELES check out @streetsforall's proposal and sign up to help!,2020-04-09 19:47:51+00:00,0,3,#NAME?,,1.24834E+18
29,1.24834E+18,https://twitter.com/bubbathefish/status/1248336845127053315,bubbathefish,,Cramming people onto narrow sidewalks will spread COVID-19. We need car-free streets for people right now! thanks @HaveAGo @Terenig @LA_CoMotion for having me,2020-04-09 19:47:51+00:00,2,13,#NAME?,,1.24834E+18
29,1.24801E+18,https://twitter.com/bubbathefish/status/1248008987741573121,bubbathefish,jaaaaackieee,truly blessed to be related to you,2020-04-08 22:05:04+00:00,0,2,,,1.24801E+18
29,1.25294E+18,https://twitter.com/callumhancock_/status/1252940111454646273,callumhancock_,NinaBurrowes,#NAME?,2020-04-22 12:39:35+00:00,0,1,#NAME?,,1.25294E+18
29,1.25149E+18,https://twitter.com/callumhancock_/status/1251489324866179073,callumhancock_,treanor_stephen,Love reading this mate. Next time there is an event of some kind we should get together the @OffsideTrust enjoy getting us all together and come September I will be doing a bit of something for us all to get together x,2020-04-18 12:34:41+00:00,0,1,#NAME?,,1.25149E+18
29,1.25147E+18,https://twitter.com/callumhancock_/status/1251472364656869376,callumhancock_,craigjohnharris,Thanks a lot @craigjohnharris you have been amazing throughout this lockdown period as per usual ,2020-04-18 11:27:17+00:00,0,2,#NAME?,,1.25147E+18
