username,tweet
EGSgirlssoccer,Happy 25th birthday to EGS alum Alexa Rubino. Have a great day! @alexarubino88
WriteThingsPr25,Happy #BatAppreciationDay! Lol 
b_dahottie,Happy 25th birthday to my baby doll 
NYRalumni,"Happy 25th Birthday, Pavel Buchnevich @PBuchnevich89"
SummerF14575504,HAPPY 25th BIRTHDAY. Hope u have a good birthday
mcjunkind,Happy 25th Birthday @katyscarlett_ being your dad is the best day of everyday of my life. Love you meeps!
ApolloSSBU,I just wanted to give a special birthday shout-out to my favorite content creator @zerowondering!!! He is someone I’ve looked up to since the days of Brawl and he’s the reason I play competitive Smash today. He’s also just such an entertaining guy. Happy 25th ZeRo!!! 
Celia31132130,Happy 25th birthday wheein 
PlainJayms,"Happy 25th birthday, bihhhh @tweetsme_softly hope you have a great day &amp; I’m still waiting on this beat face, pooh."
MikeAdamOnAir,"Happy 25th birthday to #WHEEIN! She's best known as a member &amp; vocalist of South Korean girl group #MAMAMOO, but in April of 2018, WHEEIN made her debut as a solo artist with her digital single ""Easy"". She's been friends with co-member Hwasa since middle school. #ArtistWheeinDay"
ClassicMovieHub,"Happy 96th Birthday MGM, founded April 17, 1924! Sharing our interview with Claude Jarman Jr who shares memories about posing for the famous 25th Anniversary MGM Class Photo from 1949. Just love this photo :) #MGM"
MissFender1,Happy birthday for Wednesday! Mine is the 25th 
SPARKLE_SSB,Happy 25th birthday @zerowondering!
kgwashipe,Happy birthday Rich you inspire me so much. Lots of love.
Retxico,Throwback af 9 years ago @Mk4_Ray happy 25th birthday homie. hope you have have a good one and you need to chop chop and come back to Cali already 
mefeater,Happy 25th Birthday to our amazing EIC @GabrielleAmani 
kindnesstoallX,"Hello Leo, happy birthday for the 25th April. So glad to read that you are getting better. "
francisilarde,Happy 25th Birthday to this die hard 1D fan!!! Can't wait to watch their concert with you once they're reunited 
QueenCarefree,"Happy 25th Birthday to my sis @JaidaIman_ have a great day, I love you!"
_fvckjass,"Happy 25th birthday cuddie , love you and lil man to pieces!!! "
B0GLATZ,ETO NA HANDA SA BIRTHDAY NI @bizzarblackpink EVERYONE. ENJOY!!!! HAPPY 25TH BIRTHDAY ULIT H!!! 
Lukejamesuk,It's my birthday next friday and I'm sat in my flat on my own with nobody around me! There from Shropshire I'm in Manchester! I'd spend on a fat takeaway and a couple peroni! Happy 25th birthday to me!!!
ohhappydaiz,"Happy 25th birthday to my mans Thank you for being loving, goofy, &amp; so humble. I love you to the moon and back bah! God bless you always. "
herajennie,Happy 25th birthday H @bizzarblackpink 
beloved_sechele,happy birthday @DennisNgango may you continue illuminate light through who you are and what you do. and my God continue to open doors for you. many many blessings and well wishes for your 25th year of life. 
RNYRF,Happy 25th Birthday #NYR Winger Pavel Buchnevich! LGR!! 
ImaMeU,I might be late but i will never forget wishing this cutie pie a happy 25th birthday. Thank you for today surprise and love you always #ArtistWheeinDay #하_생일걸_휘인아_생일축하해
MrsGilbertWeir,"This was taken on my 25th Birthday - I was a singer in a band called Jokanaan's Head. We were mid-gig at Cafe Nowhere in Osaka, Japan. Happy days or daze...! "
cassferg,"Our plans was to wake up to the sound of the ocean waves in Jamaica. Today we celebrate our youngest son 25th birthday. Happy 25th Birthday Antwan Ferguson! It is such a joy to see you grow up into a strong,… https://www.instagram.com/p/B_FLnRbFCPQ/?igshid=1xc4ware3tvfy"
PencoedAthBGC,Happy 25th Birthday @ShauunWilliams7 
pank_OLicious,Thanking God for waking me up to see another birthday Happy 25th birthdayyy to me 
_awsr,"Happy 25th birthday to the most amazing person I know, Forever &amp; always thankful for you @queblooded242 #OldMan"
MandyC1992,Wishing you a very happy 25th birthday David enjoy your day. . Xxx
andrewbjohnson8,"Happy Birthday Will!! It’s my birthday in a week or so’s time, unfortunately it’s not my 25th which occurred in 1981 !! (Human League were in the Charts!). Make every year count ....enjoy whatever comes your way, you don’t get a second chance at life!"
F_Kandil,My 25th birthday is coming up and I’ve accomplished nothing from what I planned to have by this age. BUT WHO CARES IM HAPPY AND THATS ALL WHAT MATTERS.
CandaceBushSmi1,"Happy 25th Birthday, Christiniece Annette Pope. I Love you. Have a FANTASTIC day. Photo: @redbubble"
GREENENVEE1,Congratulations Leo! And a very happy birthday for the 25th
NolanTrashZone,Happy birthday bud!
KashwaCatchone,Happy birthday man. Have a nice one
TheRainMeister1,Happy 25th Birthday @Yasminexoxoxo. You’re a real one x
WatfordFC,"Happy 25th Birthday, @wjhughes19 Send Will your birthday messages below! "
dcfcofficial,One of the finest products to come through the @DCFCAcademy. Wishing @wjhughes19 a happy 25th birthday today! 
_emilyjonesx,Happy 25th birthday to my OH thank you for always putting up with me. Can’t believe how different our lives are compared to your last birthday!!! X 
MoAfrica_,Happy belated 25th birthday Lulu 
brucemillington,On May 25th at 9pm I want everybody to open their windows and sing happy birthday to Richard
nomacles,Happy 25th birthday my friend I’m sorry it’s in lockdown 
AndrewSherrif17,Happy 25th birthday to me
abeinctku,"00! Hehehe oh i thought i u are 00, we could have jeno on 23rd, me 24th and u 25th. But still! We are a trio ^^ HAPPY BIRTHDAY TO U TOO!"
sy26610097,HAPPY 25TH BIRTHDAY BABY 
NameisNani,మోహన్ సర్... నా 50th మీరే చేయాలి... మీ 25th నేనే చేయాలి .... Wish you a very very happy birthday at home @mokris_1772 sir #V will celebrate soon 
BroadcastMoose,Happy 25th Birthday @WatfordFC midfielder @wjhughes19 have a great day my friend
LaEchelon,@catherinerusse2 Happy Birthday hope you can have a wonderful day even in lockdown. Looks like my big 50 will be in lockdown to on the 25th.
wales6aside,A very happy 25th birthday to our squad member @ShauunWilliams7. Hope you have a great day .
Vanessag_16,Happy 25th birthday best friend. I love you @itschristinav
medinaa_13,Everyone go and tell @__wassaabee HAPPY BIRTHDAY!!!!! HAPPY 25th Bitch!!! TEAMO 
AmosisCeasar,Also say happy birthday to @SchlimG It’s his 25th 
angeIs_dead,Happy late birthday pappy.. I miss you so much.. I’d give anything to hug you again... it’s been years without you.. I love u and miss u.. 
neoshye,happy birthday bby &lt;3 ilysm ur honey voice and dance inspire me and you're such an amazing lovely person cant wait for ur comeback one day &lt;3 have the best 25th bday ever love &lt;3 
RoseTheGod,Happy 25th birthday
dramalovershah,Happy 25th Birthday Ahn Hyo Seop 
waycagayan,"HAPPY 25th BIRTHDAY Ate @iamapriltraya You are deeply loved by your We Are Young Family We're so blessed to have you. Enjoy your day! Surely, God will bless you more and your family too "
DaisiaBby,blessed to be able to see another year Happy 25th birthday to me!
lamcproductions,"Happy Birthday @chancetherapper! 27 years of greatness and many more years to come Photos from his first-ever SG concert 2 years ago, August 25th. Hands up if you were there! #Chance #ChanceTheRapper #SGConcerts"
DSnee1719,Happy 25th Birthday to this kid! We wish you all the happiness that you deserve and we are so proud of you!! We will celebrate all together very soon! Love you 
JustDesx3,Happy 25th Birthday @D_Moor3_ I hope you enjoy your day and turn tf up love you 
TeamSouthGG,"Happy 25th birthday to Xue ""September"" Zhichuan, Royal Never Give Up's support player. More dotes to come! #SouthGG #Dota2 #September"
liberooow,"happy 25th birthday, ahn hyo-seop!!!!! "
chatpokhin,Happy 25th Birthday #AhnHyoSeop. #HappyHyoSeopDay
konata10101,Maile my birthday is on the 25th! Can you wish me happy birthday as naruto?
meowth3k,Happy 25th birthday to my mini bestie. She’s giving me a nephew in a couple months and I can’t wait to meet him. We’re going to do so many silver teeth activities it’s not even funny @Littlelionval 
briilovee48,"Happy 25th birthday jojo we miss your big smile, keep on looking over us. Birthday wishes up to heaven "
ldsstephanie31,Happy 25th Birthday Lee joon Gi 
ldsstephanie31,Happy 25th Birthday Ahn Hyo Seop! 
zhenmarijorda,Happy 25th Birthday Paul #AhnHyoSeopDay #AhnHyoSeop Our one and only RESETer Dr. Seo Woo Jin! 
sportspuffkenya,Happy 25th Birthday to Watford midfielder Will Hughes. 
syknalm,Oh happy birthday Dr Seo Woo Jin ! Dr Seo turns 25th todeii.
kdramathing,today marks as your 25th birthday. happy birthday handsome! more dramas to come ♡ 
WriteinBK,Happy 25th Birthday to my little pudding pop baby boy brother! https://instagr.am/p/B_D21FDg0Ay/
ExtremeoUnicorn,@lopez__tony can you tel me happy birthday my birthday is April 25th I LOVE YOUR VIDEOS!! 
Kimberlyanne945,"HAPPY 25th BIRTHDAY TO MY MF A1 SINCE DAY 1 If we were able to go out and get drunk, just know, we would be wasted somewhere in SA right now lmao so until we can hang out again drink it up in quarantine baby girl. I love to the moon and back "
nessasantoyo,Happy 25th Birthday Joseph! I love you big brother. Keep partying in Paradise! 
Shyoo5_8,Happy 25th birthday to the best female karate instructor @im_abera ..
khadidjabenz2,Happy 25th birthday to our African champion Ramy Bensebaini @bensebainiRams
Cantguardgraz,"A big happy 25th birthday to the best of the best, the leading lady in this great musical of life, and just the best woman I know. You bring warmth and joy to every part of my life and I… https://www.instagram.com/p/B_DpVqBDHExvpF_-dQunnX8qD2C_jUKdLxSPa00/?igshid=gdytdjbhvsu3"
UntiedDelirium,My 25th is 2 weeks from today lol. Happy happy early birthday 
rushdem87,Wishing my lil bro didi_highlife_ent Happy 25th Birthday! I remember nights we used to go to dances with di Dread at night and you did vex you couldn’t roll with us dem days done longtime but I used to wanna sneak… https://www.instagram.com/p/B_Dju6QBGCI/?igshid=11d7nukwdied4
THEcalebkelley,Ive been dreading tomorrow for awhile. My 25th bday. My first one where my nene wont call and wake me up to sing and tell me happy birthday and that i was her first born baby. I miss her so much and first times without her are hard. So heres to using my 25 to make my Nene proud 
BandoriSeiyuu,April 17th is the 25th birthday of Suguta Hina (Touko)! Happy birthday to Hinamaru/Hina-chan/Ohina-san/Ohina-sama/Hime-chan/Suguta Senshu/SuguT! Be sure to watch her next #HinamaRoom stream on 4/30!
KeithJFrasier,"Happy Birthday, Jon Cryer! You sir, are my favorite retweeter. Hands down! #DuckieIsHavingABirthday"
7Spink11,My birthday on Saturday 25th April... Tell you what I’d love a “Happy Birthday” from any Liverpool player. Miss seeing Liverpool play. Might just keep tweeting until then see if anyone sees it @Alex_OxChambo @andrewrobertso5 @GWijnaldum @VirgilvDijk @JHenderson @Carra23 @LFC #LFC
Mafiya_Shanu,Happy Birthday Captain Leader My 1st Twitter Friend WHO Taught me How to Make Trend . 25th Jan Best day we met for the 1st time with Anna &amp; Amol *6Years of Friendship . May your path ahead be filled with all the love and success you deserve. @devil_akkian
WriteThingsPr25,Always happy to start a 'let's watch a fun movie' trend! 
greatking78,This Coronavirus shit sucks. Still happy 25th birthday babygirl.
anilbaysal,Wow I remember 25th birthday just like yesterday happy birthday AEGEE!! 
mariahnicolemua,A birthday wish is never late when you celebrate your birthday week! So happy 25th to @ReallyCody. Hope your #quarantinebirthday was everything it could be. Photo: @JMarlowPhotos Styling: @StylistFranzy… https://www.instagram.com/p/B_De4bxgngl/?igshid=1f5n9k4imlei4
privatesnowe,#ArtistWheeinDay Happy 25th birthday Wheein 
bridgeupdate,Happy 25th birthday to MAMAMOO’s Wheein! The lovable &amp; outspoken vocalist is one of the few idols who have been open about their past relationships &amp; even revealed how she would like to see the industry’s stance change on dating publicly. #ArtistWheeinDay
BadAsIWannaBRI_,But wow I’m still on a high I really love birthdays lmao and I’m so happy Lynda’s 25th quarantine bday was lit.
Muncheed_19,OFF STAGE VS ON STAGE HAPPY BIRTHDAY TO THE BEST VOCALIST EVERRRR Udah 32th tali wajah kek 25th :((( #ONEOKROCK #HappyBirthdayTaka @ONEOKROCK_japan
btsfver24,happy 25th birthday queen!!! i love uuu @RBW_MAMAMOO #WHEEIN
lavienbyul,"happiest 25th lap around the sun to our puppy!! words can't describe how much love n admiration i have for you. thank you for always smiling n showing us your best, our sunshine. happy birthday wheeinie! #하_생일걸_휘인아_생일축하해 #ArtistWheeinDay"
GabeDumaop,"Dear Killjoy Partner...HAPPY 25TH BIRTHDAY TO THE ONLY PERSON I CAN CONFIDENTLY SAY ""WE DID THAT"" TO! You and I have come so far from being a bunch of rebellious, degenerate teens to NOW drive, grown adults successfully navigating thru this world. I love you, Rocky! @LaserPunk"
seohoism,"wheeinie happy bday! i wish you a lot of happiness, health, and peace your 25th year, thanks for making us smile and laugh! i hope you have a great birthday #HappyWhee_Birthday #나비요저_생일축하를_패용 #MAMAMOO #WHEEIN #하_생일걸_휘인아_생일축하해 #ArtistWheeinDay"
ArneishaKelly__,Happy birthday PG @a1kpgra 
CALlGOSTO,"me, whos already watched the 25th anni production 8394839 times: OH BOY TIME TO WATCH IT AGAIN "
AprilyaShela_,You've done a great job till now. Happy 25th birthday to me. May all great things happen in your life soon.
pertwrmine81398,@Deebeegeek26 I rewatch some of your funny halo vids with edits and u singing it really made me happy because my dad passed away today he was sweet nice guy he first got me halo in 2008 on my birthday November 25th 2003 all I will be playing for past few days is halo. 
vanessaclloyd,Happy 25th birthday to your mama 
ashtinmcfadden,happy 25th birthday to my favorite person 
mayaxciv,posting these here too bc it’s my best friends birthday! happy 25th old lady! 
MarioWestcott8,Happy belated birthday Steve. Mine's was the 25th of March! #ARIES RULE
Patrisia2018,My nephew's birthday is April 25th ( hes having a Beatles themed party) and he grew up listening to @thebeatles . His lullaby was Black Bird and now hes obsessed with all things Beatles. @PaulMcCartney can you wish Tony a Happy Birthday Twitter Do Your Thing #Beatles
OVO_Diamond,@briabeasleyy happy birthday to you lil sis!! Love you always and make the 25th as special as you possibly can! 
sabrina_vania,Happy birthday oppa 25th Jo Jinho 23th Yang Hongseok Saengil chukahaeyo PENTAGON!! Saranghae! #JINHONGSEOK #ToYouOurLight_JinHongseok @CUBE_PTG
brownjlk,"@DenisDailyYT I am sure this is something asked often, but my ASD sons 8th birthday is next week and hes pretty broken up over it being during this quarentine. I was hoping maybe you could wish him a happy birthday on the 25th as you have been who has has idolized for years now!"
YuhWon,Happy birthday @geauxtv have a blessed day
Hydrated100197,It’s a good brother of mines birthday today! Happy 25th @Jesse_Stringer 
dumbidiotenergy,HAPPY BIRTHDAY VESTA MY ANGEL 
EdgeOTI,"It’s my birthday next Saturday. Let’s throw me a surprise. At 9am 25th April, we are calling on the whole country to sing Happy Birthday from our windows and doorsteps. Let our song bring good cheer not just to me but to the whole nation #singforthequeen"
florenccccce,SHHSKSJ SHE SO CUTE N SMOL THOUGH Happy 25th birthday to this talented cutie uwu #ArtistWheeinDay @RBW_MAMAMOO #WHEEIN
shfzilrn,"Happy birthday to someone that i love him silently. Happy 25th birthday, you. "
nurinilyanaaaa,HAPPY 25th BIRTHDAY MY BABY!!!! #ArtistWheeinDay
AmandaAbalos02,Happy 25th Birthday my bebe Hyo Seop #HAPPY_HYOSEOP_DAY #AhnHyoSeop
mal_skinner,"Happy 25th birthday to my dear partner @alexegesis. You are so caring, smart, brave, and one-of-a-kind, and I am so grateful to have you in my life and to get to celebrate you today."
ALadyWithNikes,@RedOasis2017 Shoutout to him! It's his 25th birthday today! 4/16 Y'all go and stop by and drop him some happy birthday wishes if you get a change! Give him a follow! He's an awesome friend! Happy Birthday Tommy! Hope you have an awes… — Awww 
yellaviosa,happy birthday 25th (sk: 26th) birthday to this vampire!!! #하_생일걸_휘인아_생일축하해 #ArtistWheeinDay @RBW_MAMAMOO
roro_chanel,Happy 25th birthday to me 
tennis2018,Happy 25th birthday to #TeamUSA player and former @UCLA @NCAA @NCAATennis superstar @mackiemacster Mackie McDonald
PastorPWinfield,I’m shouting Happy 25th Birthday to our eldest son Christiaan! https://www.instagram.com/p/B_C_fWhho3B/?igshid=f3tu61ak6d29
ThePopHub, Happy 25th birthday to MAMAMOO’s Wheein! The lovable and outspoken vocalist is one of the few idols who have been open about their past relationships and even revealed how she would like to see the industry’s stance change on dating publicly. #ArtistWheeinDay 
heaven_the_twit,"Jung Wheein, you’re literally a pure ray of sunshine. Your loud, adorable, playfulness can brighten anyones day at any time. We love you so much and will always support you in all you do. Happy 25th birthday Wheein #ArtistWheeinDay"
foreheadsvt,happy 25th birthday to this wheenion #ArtistWheeinDay #하_생일걸_휘인아_생일축하해 @RBW_MAMAMOO #MAMAMOO #WHEEIN #휘인
seohoism,"Happy birthday Wheein! Our singer, dancer, visual, baby, and girl crush! I wish your 25th brings you lasting health, happiness, healing, success and peace. Im so bad at bday messages but I hope you’ll accept this #ArtistWheeinDay #하_생일걸_휘인아_생일축하해"
marceIIashon,"Kang Seungsik! Alright, although I'm already a few minutes late since your Birthday passed, I wouldn't pass an opportunity to wish you a happy Birthday. Happiest 25th {or 26th} Birthday, Sik! Since I'm generous, I will be treating you lots of sweet goods and some coffee. Aha. "
Pulidoeee,Happy 25th birthday bb!!! Your almost 30 wtf lol. But thank you for being you and the best mother to our son wouldn’t it want it to be anyone else. Today is all about you momma.I wish nothing but the absolute best for you baby! Love you @sassycaaassie 
daniiiiaaa,Happy 25th birthday Ahn Hyo Seop 
wheeix,"Ha! Birthday Girl! Happy 26th(25th) birthday, Jung Wheein! Your voice will always be my ears’ favorite. I love you so much. #ArtistWheeinDay #하_생일걸_휘인아_생일축하해"
naromalmoo,"HAPPY 25th BIRTHDAY JUNG WHEEIN! idk what will you give us tomorrow but we dont deserve you at all thank you for being our cool singer, your voice are just the right medication for some of us in need #ArtistWheeinDay @RBW_MAMAMOO"
BRITRANADA,happy birthday aries king
CarlCross425,Happy 25th birthday yur highness #PricelessQueen https://www.instagram.com/p/B_C6evxJjIQrZbCSkQ50zXrs6kPeGBQfmWzjeo0/?igshid=1vvi536gabb2e
yongtaejoon,Happy 25th Birthday to this very very special woman dear to my heart #하_생ArtistWheeinDay #일걸_휘인아_생일축하해
perinbadurai,"This year, our son's birthday falls on April 25th(Lock down period), I humbly request everyone to stand at the balcony and sing the ""Happy Birthday"" song at 9 am, light the candles at 9 pm and clap your hands for 9 minutes."
DeeDidItDamnIT,25th Trip Around The Sun . Happy Birthday To Me! #OGStatus
charliewatson14,"I cant believe i missed that like, apologies, happy 25th birthday mate, hope you had the beat day you could"
coachclarkshs,Be sure to wish this lovely lady a Happy 25th Birthday! Hope it is filled with love and happiness on your special day. I love you Emily 
FluxxTech,"Happy 25th birthday, Linux! http://www.catonmat.net/blog/happy-25th-birthday-linux #linux #birthday #happybirthday #cakeday"
Shillz_TEX,Happy birthday bro 
cheekyhughesy,@gmpolice @NWmwaypolice @GMPCityCentre ...... how fab is this pic do any of you officers fancy a little challenge on the 25th April you would make a nana very happy .. you see i cant go see my granddaughter for her birthday BUT you can ! plz 
nihad_13_16,"A memorisable year full of extremely great moments which can fill dozens of books written with golden letters by a man who's over the moon!! Happy 25th Birthday , Ramy. Enjoy it to the max!! "
adaobi832,Happy birthday to him @DeMogul1 I wish you long life and prosperity. Egbon mine is on the 25th too 
adaobi832,Happy birthday love. Mine is April 25th
Hippiebree__,Happy 25th birthday to ME. 
cshxo_,The Grey to my Yang Happy 25th Birthday Shawty. I love you. @tonisha_____
lilbynxh,"It’s the Queens birthday next Saturday. Let’s throw her a surprise. At 9am 25th April, we are calling on the whole country to sing Happy Birthday from our windows and doorsteps. Let our song bring good cheer not just to Her Majesty but to the whole nation #singforthequeen"
church_intl,Happy 25th Birthday!!!
ABOVEAVERAGE_NL,"happy 25th birthday to the most beautiful person i’ve ever met, my fiancé. suju, i’ve loved you my entire life and i feel so lucky to be the one to marry you. i hope we can make this birthday your best yet as a family and we can make more memories as husbands - MS "
EPlMATE,i better get a happy birthday wish like this on the 25th from someone 
Saammmcoronel,"This is my sister Paola we met you at six flags on May 25th, a day before her birthday &amp; she was so happy!! She couldn’t stop smiling that whole day she loves you so much &amp; misses you too. After ms. Corona leaves please have another tour so I can take her "
miss_biola25,Happy 25th birthday love
Bgbiskite,Happy Birthday
AnanthikaHari,@HSHQ @Harry_Styles ITS MY BEST FRIEND’S BIRTHDAY ON THE 25th! she’s turning 18 but she’s alone :( She would be the happiest girl in the world if you wish her happy birthday in a video or a tweet or a message or anything really! Her name is Deetya! 
HocineKamila,Happy 25th birthday @bensebainiRams 
4dmaestro,Happy 25th birthday!
michecs,"Connie Britton is on Cameo. Do you think I could convince her to song Happy Birthday to Jen (25th June, folks) as either Tammi Taylor or Rayna James?"
holdondaniel,walked into my brothers room right at midnight to say happy 25th birthday to him while playing this on full blast on my speaker. i’ve succeeded in my job as a sister. thank you and goodnight. 
DonJonesCt,Happy belated birthday 
GoldStarHockey,Happy 25th birthday to Nikita Zadorov of the Colorado Avalanche! #WeAreGoldStar!
LiaamHall,Happy 25th lockdown birthday to mee 
charbhardy,Oh happy birthday for tomorrow Cheryl that’s wonderful. My sister will be 70 on the 25th ( psst! That’s our Paul’s birthday as well) x
Nate_the_rookie,Happy birthday Sam. Today is awesome. It was my 25th wedding anniversary
AcaiFan69,"Zorak. Happy 25th Birthday, Space Ghost Coast to Coast "
ryanarredondo2,happy 25th birthday big bro! missing u everyday and i still can’t wrap my head around it... knowing that you got taken away too soon! we’re gonna celebrate your day &amp; do it big for you bro till we meet again. 
RoyalArjan,"Happy 65th birthday Grand Duke Henri of Luxembourg! I took this picture of the Grand Duke in Brussels in September 2018, where he attended a memorial mass to commemorate the 25th anniversary of the death of King Baudouin of the Belgians, who was his maternal uncle. "
_roossaa,Happy 25th quarantine birthday to me 
KCandysha,Happy 25th birthday self! 
SixPenn,"Happy, Happy Birthday Cody!! Cheers to your 25th!! "
DanMacPherson,25th! Happy Birthday 
existedentirely,@HamillHimself Hi mark hamill ! My dad is one of your biggest fans / probably the biggest fan of star wars I know. He raised me and siblings on Star Wars and you and we are so grateful! My dads birthday is next week on the 25th and I hope you could say happy birthday to him!!
itsretzev,Happy 25th** birthday!! =) **For the 38th time
AllieRX,"Happy 25th birthday to Mortal Kombat 3! While the roster was somewhat lackluster, it was a solid entry in the Mortal Kombat franchise and it introduced many innovative gameplay features! With Ultimate Mortal Kombat 3 coming out later in 1995, the roster was greatly improved! "
deiaunatheBOSS,Happy 25TH birthday to me 
DZfoot_EN, Happy 25th birthday to our African champion Ramy Bensebaini @bensebainiRams 
KeresifonB,Happy 25th birthday to me. I am grateful to the Lord God Almighty for His Loving kindness towards me. #loveNation #HappyBirthdayKeresifonBassey
MarcoPo06246172,"Hey, it's my brother's too! Happy birthday!! You both deserve it."
Bun_Brightt,"Β𝖾 уoս 𝗂ո 𝗍h𝖾 ԝау h𝖾 ϲаո'𝗍 𝖿𝗂ո𝖽 𝗂ո аոуხo𝖽у 𝖾ⵏ𝗌𝖾. - จงเป็นตัวเรา ในแบบที่เขาหาจากใครไม่ได้ - Happy Bright's day. April 16th, 2020 : 25th years old. #Happiness #Birthday #Brightsday #Brightsday2020"
astoldbyguru,Finally copped the turntables I spent my whole life wishing for. Happy early 25th birthday to myself.
Bgbiskite,@Kissmynazz happy birthday best buddy
BlueEllaD,"Just recieved our soap !! @blondie_ghandi Thank you so much @CorrinaKarma so happy to have them back in our life again !!! Removes all my makeup, feels and smells amazing !! "
genyosha_ca,Happy 25th birthday!
PtDefianceZoo,"Happy 25th birthday, Pilai! The 3-pound hornbill enjoyed a fun training session, spent time with her keepers, and celebrated with arranged tasty treats. #ClosedButStillCaring"
WriteThingsPr25,"Since everyone's sharing pictures from when they were 20 and I'm all throwback-happy right now anyway, here's me at 20. Lol "
EarthAidCh5,4 PAGE LETTER LAURA to MAR10 ALIYAH QUEEN OF NIGHT Vampire ETERNAL 2010 Birth Of Rebecca 25th April (10) Goodyear Pope Ratski Visit Mexican Gulf OIL SPILL Obama GREEN NEW DEAL (Never Materialised) 25th HAPPY BIRTHDAY Rebecca Same Day Oliver Cromwell Al Pacino NO NEED SHEPARD BEN
LorangerChris,Happy 25th birthday ! 
SJW75,Please wish her a happy 25th birthday! 
SNstats,"Happy 25th birthday to #BlueJays Danny Jansen! He was batting .529 with 9 Hits, 4 HR &amp; 13 RBI through 8 Spring Training games in 2020."
Destigmatize,Cheers to you Ron and a very Happy belated 70th Birthday Best wishes! Daughter just had her 25th during this shelter in. Times I hope they are a changin’! All the best to you and your family ... especially now. 
starryflo,"Happy 25th birthday to @sciencewithtyus, Mr. NSF Honorable Mention!! I’m honored to be your friend "
skipehockey,Delivery eta is Saturday 25th. Happy early Birthday.
ccarsonofficial,Happy 25th birthday to my not so little brother drumdude951!!! Hope you have the best day quarantine can offer! https://www.instagram.com/p/B_A20W7Hg4u/?igshid=hxurn1owsb6o
TheBurberryBrat,"I will never forget 10-17-2018 it was the day I went to NXT for my 25th birthday and I got to see EC3 in person for the first time , He even wished me a happy birthday after the show . I’m absolutely shocked and can’t stop crying . "
Colierae6501,It’s my 25th birthday and I’m all alone on QT I’ll just watch my favorite queens @shanedawson and @JeffreeStar videos to keep me happy 
LadybugsallonMe,"Every year this day comes by and it gets no easier. Happy Heavenly 25th Birthday to My Favorite Big Cousin. Tootie, I love you and miss you more than words can describe. Keep watching over me. I hope I’m making you proud."
jordielocks,"Happy 25th birthday to mi amor, @SvreShot ! I love you so much Jess. I hope this next year brings you everything you hope for and more because you deserve the world "
25th_Ong,We have the same birthday month! Happy birthday~ May God always bless you
MataWanheda,"@PatrickDempsey Hi, sorry to bother, can you please send a happy birthday video to me for my friend Francesca, she turns 18 the 25th this month, but she can't even celebrate properly because of the lockdown. She really admires and loves you so if you could do it it'll be amazing!"
Fhatta_xo,Happy 25th birthday niece @ThereGoPhee love you!!! Tell my cousin happy birthday 
slytherinpasta,"Happy 25th birthday king @ReallyCody hope you're taking care, being safe and feeling hella loved by your friends, family and fans (like you are) "
hausofpoppers00,Happy 25th birthday to Steven MINAJ! 
caswhite19911,Hip hip hooray it’s your birthday! Happy birthday David! I wish nothing but the best for you on your 25th year on this earth! I will always miss and love you! Have a spectacular day!
AnanthikaHari,@HSHQ So my best friend is in love with you and it’s her birthday on the 25th! We usually do something together but corona! she’s turning 18! Can you please send a video saying “Happy Birthday Deetya”?!?! It would make her so so happy! Please please!
AnanthikaHari,@Harry_Styles So my best friend is in love with you and it’s her birthday on the 25th! We usually do something together but corona! she’s turning 18! Can you please send a video saying “Happy Birthday Deetya”?!?! It would make her so so happy! Please please!
MoonPrismYT,Happy 25th Birthday @ReallyCody! 
snpark14,"Happy 25th birthday to my partner in crime, in adventures and my support for a couple of years now I'm so so proud of you as a nurse and as a friend, thank you for everything you do for me @captnswreads"
BernArchibald,Happy 25th birthday @ReallyCody!! 
indiegirl1509,Tour I saw them on on my 25th birthday. Happy times 
SydneyDenise13,Happy 25th Birthday my love @JakkPakk 
BJadeR,Happy 25th Birthday to my little brother Adam you rock I love you!!
SharpieCrush,Happy 25th Birthday 
debiphuah,"Day 29 : Waiting for my very first Zoom party to start. We are celebrating Angeline's ""25th"" birthday today!!! Happy birthday to my only friend who is not on IG!!!! #tryingnottodieofboredom #stayhome… https://www.instagram.com/p/B_AacdbJXmS/?igshid=6b7fp56nngt6"
GOLDENRAEKEN,happy 25th birthday to this cutie!! 
JaiCre8ightz,Happy Birthday! 
iluvswoo,"Happy 25th Birthday to our main vocal, Kang Seungsik! your smile always makes me happy, we love you. have a great day! #우리의_목소리_승식아_생일축하해 #PeachSeungsikDay @VICTON1109 @NewWorld_VICTON"
cutipienats,Happy 25th Birthday our #HappySeungsikDay #우리의_목소리_승식아_생일축하해 #PeachSeungsikDay @VICTON1109 @NewWorld_VICTON
kidindyracing,Happy birthday to @jack_harvey42 Mr Harvey has driven in 3 #indy500 races. His best start is 25th and best finish is 16th. @MeyerShankRac @ims
metdrk86,@Stormecloudart Happy 25th Birthday!!!! 
doesntgiveadeym,Hi kuyaaaaa. Nawala ka namo 5 years ago hehehe how are you? I miss you so much my favorite gay hekhok Visit me in my dreams okay? I love youuuu spoiled brat Heaven is so lucky to have youuuu. Happy 25th birthday my partner in crime See yah soon ahw haha mwa mwaaa 
jolsonsmith,Happy 25th Birthday to the best! Hope your day is filled with lots of joy! I’m so proud to be your Mom. #25 looking forward to celebrating in person soon! Love and miss you so much! XOXO https://www.instagram.com/p/B_AUFggDCaw/?igshid=10nfhvu9m33fv
