age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
56,1249724599471755269,https://twitter.com/LisaKudrow/status/1249724599471755269,LisaKudrow,danbucatinsky,This starts tonight!,2020-04-13 15:42:17+00:00,42,1119,,,1249724599471755269
56,1247917633803915267,https://twitter.com/LisaKudrow/status/1247917633803915267,LisaKudrow,,Look what’s coming...Space Force! May 29 on Netflix.,2020-04-08 16:02:03+00:00,471,7398,,,1247917633803915267
56,1245041958659084288,https://twitter.com/LisaKudrow/status/1245041958659084288,LisaKudrow,AM2DM,"Uh... YOU TWO were so fun and GOOD. “m’ Skotch egg” is the one I remember. So inane, cracked myself up.",2020-03-31 17:35:09+00:00,46,993,,,1245041958659084288
56,1238877056424796161,https://twitter.com/LisaKudrow/status/1238877056424796161,LisaKudrow,netflix,It’s really GOOD,2020-03-14 17:18:02+00:00,134,2803,,,1238877056424796161
56,1229807213838946304,https://twitter.com/LisaKudrow/status/1229807213838946304,LisaKudrow,netflix,"Here’s a trailer of a show I was on, on Netflix... it’s good. I really love it. Watched all of them one day! Mae Martin is incredible with Charlotte Ritchie.",2020-02-18 16:37:43+00:00,272,4887,,,1229807213838946304
56,1220614602150465538,https://twitter.com/LisaKudrow/status/1220614602150465538,LisaKudrow,TedDanson,I was there for all of you ‘cause you’re so good.,2020-01-24 07:49:33+00:00,1253,19075,,,1220614602150465538
56,1210278685158166534,https://twitter.com/LisaKudrow/status/1210278685158166534,LisaKudrow,,"Farewell Allee Willis. I’ll miss seeing you around. Love to you, Pru. #AlleeWillis",2019-12-26 19:18:19+00:00,315,6378,,#AlleeWillis,1210278685158166534
56,1203575619348353025,https://twitter.com/LisaKudrow/status/1203575619348353025,LisaKudrow,RaphaelBW,You know what? THANK YOU! Coming from the guy who created my favorite show means a lot.,2019-12-08 07:22:43+00:00,4,286,,,1203575619348353025
56,1202333247750852609,https://twitter.com/LisaKudrow/status/1202333247750852609,LisaKudrow,,"Taking ghosting to a whole other level. Don’t miss the Freeform original holiday movie ""Ghosting: The Spirit of Christmas"" premiering December 4th at 9/8c on @FreeformTV.",2019-12-04 21:05:59+00:00,83,1490,@FreeformTV,,1202333247750852609
56,1183830268555087872,https://twitter.com/LisaKudrow/status/1183830268555087872,LisaKudrow,greggrunberg,Uh THAT IS the point Greg!,2019-10-14 19:41:45+00:00,1,30,,,1183830268555087872
56,1252445066221756416,https://twitter.com/MichelleObama/status/1252445066221756416,MichelleObama,,"Thanks to the thousands of you who joined our @whenweallvote #CouchParty 2.0 to help register voters. You made a real difference tonight! And if you were tuned into the #TeddyRileyvBabyface battle tonight, just remember to register to vote at http://weall.vote/2020.",2020-04-21 03:52:27+00:00,1225,7333,@WhenWeAllVote,#CouchParty #TeddyRileyvBabyface,1252445066221756416
56,1252264190166925312,https://twitter.com/MichelleObama/status/1252264190166925312,MichelleObama,,"If you're looking for a fun activity to go along with today's ""The Gruffalo"" read-along, you can create finger puppets to act out the characters in the book with your child.",2020-04-20 15:53:43+00:00,901,5302,,,1252264190166925312
56,1252263838508101634,https://twitter.com/MichelleObama/status/1252263838508101634,MichelleObama,,"I can't wait to share the magic of storytelling with kids everywhere by reading a beloved children's book every Monday with @PBSKIDS and @Penguinrandom. I hope you’ll tune in today at 12PM ET as I read ""The Gruffalo"" on @PBSKIDS's YouTube channel and Facebook page!",2020-04-20 15:52:19+00:00,11708,69184,@PBSKIDS @penguinrandom @PBSKIDS,,1252263838508101634
56,1252237792823988224,https://twitter.com/MichelleObama/status/1252237792823988224,MichelleObama,,We can still make a difference even as we #StayHome. Excited to join @whenweallvote's #CouchParty tonight with my friends @tomhanks and @RitaWilson! And of course @djdnice will be playing a live set while we spread the word! Join us at 7:15pm ET: http://weall.vote/couchparty,2020-04-20 14:08:49+00:00,1449,7653,@WhenWeAllVote @tomhanks @RitaWilson @djdnice,#StayHome #StayHome #CouchParty,1252237792823988224
56,1251695525017137159,https://twitter.com/MichelleObama/status/1251695525017137159,MichelleObama,GlblCtzn,Thank you to all the essential workers who are getting up every day and risking their lives on our behalf. @LauraWBush and I were honored to show our support for their heroic efforts during tonight's @GlblCtzn’s One World: #TogetherAtHome Special.,2020-04-19 02:14:03+00:00,10414,74291,@laurawbush @GlblCtzn,#TogetherAtHome #TogetherAtHome,1251695525017137159
56,1251232602868125698,https://twitter.com/MichelleObama/status/1251232602868125698,MichelleObama,PBSKIDS,"I'm thrilled to share some of my favorite children's books and give kids an opportunity to practice their reading (while giving families a much-needed break!). Join me, @PBSKIDS, and @penguinrandom for read-alongs on Mondays at 12pm ET on @PBSKIDS Facebook and YouTube!",2020-04-17 19:34:33+00:00,3672,17929,@PBSKIDS @penguinrandom @PBSKIDS,,1251232602868125698
56,1250821402174935047,https://twitter.com/MichelleObama/status/1250821402174935047,MichelleObama,WhenWeAllVote,I'm counting on all of you to help make sure everyone in this country knows how to register and vote safely in the 2020 elections. Join me and @WhenWeAllVote this Monday night—RSVP now for the voter registration #CouchParty at http://weall.vote/couchparty.,2020-04-16 16:20:36+00:00,4027,17146,@WhenWeAllVote,#CouchParty,1250821402174935047
56,1249707442293944320,https://twitter.com/MichelleObama/status/1249707442293944320,MichelleObama,,"There’s nothing partisan about striving to live up to the promise of our country; making the democracy we all cherish more accessible—and protecting our neighbors, friends and loved ones as they participate in this cornerstone of American life. Learn more:",2020-04-13 14:34:07+00:00,2324,10530,,,1249707442293944320
56,1249705299096854531,https://twitter.com/MichelleObama/status/1249705299096854531,MichelleObama,WhenWeAllVote,"No American should have to choose between making their voice heard and staying safe. Expanding access to #VoteByMail, online voter registration and early voting are critical steps for this moment—they’re also long overdue.",2020-04-13 14:25:36+00:00,17991,73726,,#VoteByMail,1249705299096854531
56,1247643966364925954,https://twitter.com/MichelleObama/status/1247643966364925954,MichelleObama,WhenWeAllVote,"Today, Wisconsin voters had to choose between making their voice heard and keeping themselves and their family safe. No American should ever have to make that choice. We must do better to ensure voting is safe for all voters. The latest Wisconsin voting information is below.",2020-04-07 21:54:36+00:00,7842,37090,,,1247643966364925954
56,1254541168555077632,https://twitter.com/Mudcat55/status/1254541168555077632,Mudcat55,TheDaveSimsShow,,2020-04-26 22:41:37+00:00,0,0,,,1254541168555077632
56,1254536431961174016,https://twitter.com/Mudcat55/status/1254536431961174016,Mudcat55,19fredlynn,Reggie looks excited.,2020-04-26 22:22:48+00:00,0,0,,,1254536431961174016
56,1254535981539061760,https://twitter.com/Mudcat55/status/1254535981539061760,Mudcat55,TheDaveSimsShow,"Vida’s pants, socks and stirrups are AWESOME!!!",2020-04-26 22:21:00+00:00,0,0,,,1254535981539061760
56,1254503480162570240,https://twitter.com/Mudcat55/status/1254503480162570240,Mudcat55,RexChapman,I can’t watch this enough. OMG!,2020-04-26 20:11:51+00:00,32,253,,,1254503480162570240
56,1254502819253506048,https://twitter.com/Mudcat55/status/1254502819253506048,Mudcat55,GlendonRusch,"Atta boy, my favorite Ruschian!",2020-04-26 20:09:14+00:00,0,0,,,1254502819253506048
56,1254147893172203525,https://twitter.com/Mudcat55/status/1254147893172203525,Mudcat55,RexChapman,Love it Rex!,2020-04-25 20:38:53+00:00,0,2,,,1254147893172203525
56,1254147721918742528,https://twitter.com/Mudcat55/status/1254147721918742528,Mudcat55,smallgary,Yes.,2020-04-25 20:38:12+00:00,0,1,,,1254147721918742528
56,1254139441192464384,https://twitter.com/Mudcat55/status/1254139441192464384,Mudcat55,RexChapman,So precious. So sweet.,2020-04-25 20:05:18+00:00,37,204,,,1254139441192464384
56,1254138011870040064,https://twitter.com/Mudcat55/status/1254138011870040064,Mudcat55,PadresinLA,"Thanks you, BTW. Very nice of you to say. Appreciate it very much.",2020-04-25 19:59:37+00:00,0,6,,,1254138011870040064
56,1254137274104573952,https://twitter.com/Mudcat55/status/1254137274104573952,Mudcat55,cmkuiper,Peter Scolari.,2020-04-25 19:56:41+00:00,0,0,,,1254137274104573952
56,1254516036008804355,https://twitter.com/Scott_Ian/status/1254516036008804355,Scott_Ian,,Just chuggin’ along. #sundayvibes @JacksonGuitars #bloodeaglewings https://www.instagram.com/p/B_dVmC_pbQ7/?igshid=ejgfuslos1uy,2020-04-26 21:01:45+00:00,2,25,@JacksonGuitars,#sundayvibes #bloodeaglewings,1254516036008804355
56,1254129326661996544,https://twitter.com/Scott_Ian/status/1254129326661996544,Scott_Ian,,"SUCH A GOOD TIME Yesterday’s sold out HAPPY HOUR with Scott &amp; Pearl was a real party. We spent 2 1/2 hours with new friends from Texas, Utah, New Jersey, Nova Scotia, Northern Ireland, Australia, Montreal, New… https://www.instagram.com/p/B_al2WWprsh/?igshid=1gpmg4nxu39ox",2020-04-25 19:25:06+00:00,4,48,,,1254129326661996544
56,1253784901289226240,https://twitter.com/Scott_Ian/status/1253784901289226240,Scott_Ian,,"Happy Hour is sold out tonight! Thank you! The bar is at legal capacity so those of you that couldn’t get in, come hang with us May 1! Link in bio. See ya tonight! And next week! #happyhour @PearlAday https://www.instagram.com/p/B_YJOG3J_pV/?igshid=8ox8zqd1uly",2020-04-24 20:36:29+00:00,3,53,@PearlAday,#happyhour,1253784901289226240
56,1253715072393740294,https://twitter.com/Scott_Ian/status/1253715072393740294,Scott_Ian,,Fake news?,2020-04-24 15:59:00+00:00,14,166,,,1253715072393740294
56,1253541241381363712,https://twitter.com/Scott_Ian/status/1253541241381363712,Scott_Ian,,"Happy Hour with Scott & Pearl! Tomorrow night 5pm PST, 8pm EST. Just a few seats left. Drinks, music, stories, shit-talking! Help us raise money for @thedivinedish All the info is at the link in my bio and also right… https://www.instagram.com/p/B_WZzFapmA0/?igshid=paojtzp5gzq8",2020-04-24 04:28:16+00:00,7,38,@thedivinedish,,1253541241381363712
56,1253370669720535040,https://twitter.com/Scott_Ian/status/1253370669720535040,Scott_Ian,,"April 23, 2011 was a GREAT day. Big 4 Coachella. Let’s do it again! Pic by @ndrewstuart https://www.instagram.com/p/B_VM2abpMyU/?igshid=1opvntha2vbdh",2020-04-23 17:10:28+00:00,13,87,@ndrewStuart,,1253370669720535040
56,1253069605897220096,https://twitter.com/Scott_Ian/status/1253069605897220096,Scott_Ian,,Hey friends! Join us for drinks and stories and jokes and laughs and music! Like being at a bar in your house. And we’re donating to the LA Food Bank. All the info is at the link in my bio or right here -… https://www.instagram.com/p/B_TD8XGJSGU/?igshid=ojucbubqb0df,2020-04-22 21:14:09+00:00,12,77,,,1253069605897220096
56,1252468003779670017,https://twitter.com/Scott_Ian/status/1252468003779670017,Scott_Ian,,"Chromatic Death. You’re welcome, Sgt. D #SOD #stormtroopersofdeath #marchofthesod @charbenante #dannylilker #billymilano #crushquarantine @monstermusic @monsterenergy Edited by @pieromedone",2020-04-21 05:23:36+00:00,449,1554,@MonsterMusic @MonsterEnergy @pieromedone,#SOD #stormtroopersofdeath #marchofthesod #dannylilker #billymilano #crushquarantine,1252468003779670017
