age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
39,1.22417E+18,https://twitter.com/arios51/status/1224169414582571010,arios51,,Atta boy @Chiefs !!! Congrats!,2020-02-03 03:15:07+00:00,12,109,#NAME?,,1.22417E+18
39,1.04761E+18,https://twitter.com/arios51/status/1047606099459944450,arios51,,"""No more talk. Let the kids play."" #MLBPostseason #KenGriffeyJr",2018-10-03 21:55:32+00:00,7,49,,#MLBPostseason #KenGriffeyJr,1.04761E+18
39,9.17897E+17,https://twitter.com/arios51/status/917896892666777600,arios51,,Please read and share. AR http://www.porlosnuestros.org,2017-10-10 23:37:27+00:00,27,38,,,9.17897E+17
39,8.44774E+17,https://twitter.com/arios51/status/844774087658393600,arios51,,"Dude @MStrooo6 dont be yelling ""F*ck You"" from the dugout to then go hiding as fast a you could after you said it. #Weakman #TeamPuertoRico",2017-03-23 04:53:32+00:00,562,433,#NAME?,#Weakman #TeamPuertoRico,8.44774E+17
39,5.97514E+17,https://twitter.com/arios51/status/597514407736844288,arios51,,"""Mother love is the fuel that enables a normal human being to do the impossible."" -- Marion C. Garretty Happy Mothers Day!",2015-05-10 21:31:50+00:00,20,94,,,5.97514E+17
39,5.97439E+17,https://twitter.com/arios51/status/597438808661958656,arios51,,. https://twitter.com/thereaibanksy/status/597428977091805184,2015-05-10 16:31:26+00:00,3,30,,,5.97439E+17
39,5.95425E+17,https://twitter.com/arios51/status/595425304753119232,arios51,,If youre watching #TopGear right now you can't deny you have a grin on you face watching that Marauder truck running over everything! Wow,2015-05-05 03:10:29+00:00,4,28,,#TopGear,5.95425E+17
39,5.80733E+17,https://twitter.com/arios51/status/580732757359235073,arios51,,"Imagine, just imagine driving 25mins to the field this early forgetting our game's at 6:05pm. #checktheschedule",2015-03-25 14:07:33+00:00,141,533,,#checktheschedule,5.80733E+17
39,5.78739E+17,https://twitter.com/arios51/status/578738656942264320,arios51,notreaIbanksy,“.@thereaIbanksy: https://twitter.com/thereaIbanksy/status/577994241835577345/photo/1”,2015-03-20 02:03:42+00:00,20,47,#NAME?,,5.78739E+17
39,5.77184E+17,https://twitter.com/arios51/status/577183589369929728,arios51,,Ponte ready @RFuentes2115 que tienes que dar un par de cables hoy. Go get 'em!,2015-03-15 19:04:25+00:00,2,10,#NAME?,,5.77184E+17
39,1.12666E+18,https://twitter.com/clintnags37/status/1126655773881315328,clintnags37,BauerOutage,#NAME?,2019-05-10 01:10:43+00:00,0,2,#NAME?,,1.12666E+18
39,1.01452E+18,https://twitter.com/clintnags37/status/1014515812076589056,clintnags37,,Check out my bracket in ESPN Tournament Challenge which is better than 87.9% of all brackets. http://games.espn.com/tournament-challenge-bracket/2018/en/sharer?redirect=tcmen%3A%2F%2Fx-callback-url%2FshowEntry%3FentryID%3D10231810&amp;entryID=10231810&amp;teamID=33,2018-07-04 14:26:33+00:00,0,0,,,1.01452E+18
39,9.93525E+17,https://twitter.com/clintnags37/status/993525220739833857,clintnags37,MattFields5,Wasn’t me. Guy must’ve had some kind of heckling game!!,2018-05-07 16:17:26+00:00,0,0,,,9.93525E+17
