age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
62,1253833507811532802,https://twitter.com/roseflush/status/1253833507811532802,roseflush,,Yes we are chefs,2020-04-24 23:49:38+00:00,1,13,,,1253833507811532802
62,1253762385388732418,https://twitter.com/roseflush/status/1253762385388732418,roseflush,,Making homemade ramen tonight w/ a cutie,2020-04-24 19:07:01+00:00,0,8,,,1253762385388732418
62,1253732620090970112,https://twitter.com/roseflush/status/1253732620090970112,roseflush,CashApp,$yellowlemon,2020-04-24 17:08:44+00:00,0,0,,,1253732620090970112
62,1253507707270828032,https://twitter.com/roseflush/status/1253507707270828032,roseflush,,I’m lactose intolerant :-(,2020-04-24 02:15:01+00:00,0,2,,,1253507707270828032
62,1253316557050167296,https://twitter.com/roseflush/status/1253316557050167296,roseflush,,I really am one lucky bitch!!!,2020-04-23 13:35:27+00:00,1,5,,,1253316557050167296
62,1253122279678054400,https://twitter.com/roseflush/status/1253122279678054400,roseflush,,Good evening,2020-04-23 00:43:28+00:00,0,9,,,1253122279678054400
62,1252704594137960448,https://twitter.com/roseflush/status/1252704594137960448,roseflush,,Desperately want to just love my body,2020-04-21 21:03:44+00:00,1,6,,,1252704594137960448
62,1252399422702383109,https://twitter.com/roseflush/status/1252399422702383109,roseflush,,My life long goal is to have a couple pet ducks that live in my backyard,2020-04-21 00:51:05+00:00,0,5,,,1252399422702383109
62,1252388219506749448,https://twitter.com/roseflush/status/1252388219506749448,roseflush,aureusvixen,I will legally change my name if this happens LOL,2020-04-21 00:06:34+00:00,0,0,,,1252388219506749448
62,1252268507720552448,https://twitter.com/roseflush/status/1252268507720552448,roseflush,,Can’t wait for the world to open up again so I get a god damn tattoo,2020-04-20 16:10:52+00:00,2,17,,,1252268507720552448
62,1254460230160842753,https://twitter.com/FaithOyedepo/status/1254460230160842753,FaithOyedepo,,"Making God’s Word the foundation of your home, guarantees joy, excitement and satisfaction",2020-04-26 17:20:00+00:00,50,511,,,1254460230160842753
62,1254383222735208448,https://twitter.com/FaithOyedepo/status/1254383222735208448,FaithOyedepo,,One way to build trust is by keeping your promises to your family members. #Family #FaithOyedepo,2020-04-26 12:14:00+00:00,62,738,,#Family #FaithOyedepo,1254383222735208448
62,1254319303022776320,https://twitter.com/FaithOyedepo/status/1254319303022776320,FaithOyedepo,,"Child training calls for vigilance and diligence. The devil, your adversary is roaming about as lion, seeking who to destroy; BEWARE! #Children #FaithOyedepo",2020-04-26 08:00:00+00:00,51,640,,#Children #FaithOyedepo,1254319303022776320
62,1254141127298387973,https://twitter.com/FaithOyedepo/status/1254141127298387973,FaithOyedepo,,Favour will start trailing you in the name of Jesus! #FaithOyedepo,2020-04-25 20:12:00+00:00,170,2546,,#FaithOyedepo,1254141127298387973
62,1254094822253539328,https://twitter.com/FaithOyedepo/status/1254094822253539328,FaithOyedepo,,"When you are lighted by God’s Word, darkness forever losses its hold upon your life and you begin to enjoy a life of wholeness. @FaithOyedepo #Light #Health #FaithOyedepo",2020-04-25 17:08:00+00:00,41,432,@FaithOyedepo,#Light #Health #FaithOyedepo,1254094822253539328
62,1254032413182877701,https://twitter.com/FaithOyedepo/status/1254032413182877701,FaithOyedepo,,"Every time you say “The blood of Jesus”, you are bringing God’s very life on the scene, and He has never been known to fail.' - Bishop David Oyedepo @davidoyedepomin #Healing #Wholeness #FaithOyedepo",2020-04-25 13:00:00+00:00,81,626,@DavidOyedepoMin,#Healing #Wholeness #FaithOyedepo,1254032413182877701
62,1253984595940216832,https://twitter.com/FaithOyedepo/status/1253984595940216832,FaithOyedepo,,"To live perpetually in fear of sickness is bondage! Therefore, do not fear, you have a covenant of divine health with Christ! #Health #FaithOyedepo",2020-04-25 09:50:00+00:00,72,678,,#Health #FaithOyedepo,1253984595940216832
62,1253938793981399041,https://twitter.com/FaithOyedepo/status/1253938793981399041,FaithOyedepo,,"With the help of the Holy Spirit, you can understand your spouse better, and with that understanding comes a more fulfilling time together. The husband and wife are meant to be friends, lovers and companions. @faithoyedepo #HolySpiritInTheHome #FaithOyedepo",2020-04-25 06:48:00+00:00,64,462,@FaithOyedepo,#HolySpiritInTheHome #FaithOyedepo,1253938793981399041
62,1253768169824481280,https://twitter.com/FaithOyedepo/status/1253768169824481280,FaithOyedepo,,Your story is changing supernaturally in the name of Jesus! #FaithOyedepo,2020-04-24 19:30:00+00:00,110,1575,,#FaithOyedepo,1253768169824481280
62,1253736198901764097,https://twitter.com/FaithOyedepo/status/1253736198901764097,FaithOyedepo,Richson0128,"All your comments are well appreciated. Do subscribe to my YouTube channel, for more impactful and edifying messages.",2020-04-24 17:22:57+00:00,2,36,,,1253736198901764097
62,1253800481551519745,https://twitter.com/MrCliveC/status/1253800481551519745,MrCliveC,,@JohnStapletonTV John so sorry to hear your sad news. Can’t even imagine how you must be feeling after such a shock. Thoughts with you and yours - look after yourself.,2020-04-24 21:38:23+00:00,0,0,@JohnStapletonTV,,1253800481551519745
62,1253654361055596546,https://twitter.com/MrCliveC/status/1253654361055596546,MrCliveC,tim_harrap,Thanks Tim,2020-04-24 11:57:46+00:00,0,0,,,1253654361055596546
62,1253654263626117121,https://twitter.com/MrCliveC/status/1253654263626117121,MrCliveC,Policingmatters,,2020-04-24 11:57:22+00:00,0,0,,,1253654263626117121
62,1253623737188040704,https://twitter.com/MrCliveC/status/1253623737188040704,MrCliveC,Policingmatters,"Thanks Mark - yes 60. All I can think is that as of today statistically, I stand more chance of snuffing it should I catch the lurgy & they have to attach me to an adapted vacuum cleaner than I did yesterday when in my 50s .. but in reality all ok &amp; nice day so far",2020-04-24 09:56:04+00:00,0,1,,,1253623737188040704
62,1253576660307390470,https://twitter.com/MrCliveC/status/1253576660307390470,MrCliveC,ivaibhavdubey,Thanks very much,2020-04-24 06:49:00+00:00,0,0,,,1253576660307390470
62,1253556428251574273,https://twitter.com/MrCliveC/status/1253556428251574273,MrCliveC,BothamSolutions,not quite there yet in terms of age - but the right day.,2020-04-24 05:28:37+00:00,0,1,,,1253556428251574273
62,1253415359224229890,https://twitter.com/MrCliveC/status/1253415359224229890,MrCliveC,_the_silverkid,Sopranos is brilliant,2020-04-23 20:08:03+00:00,0,0,,,1253415359224229890
62,1253394778693263365,https://twitter.com/MrCliveC/status/1253394778693263365,MrCliveC,biscuit_ersed,,2020-04-23 18:46:16+00:00,0,1,,,1253394778693263365
62,1253358078122250240,https://twitter.com/MrCliveC/status/1253358078122250240,MrCliveC,TX1mac,,2020-04-23 16:20:26+00:00,0,0,,,1253358078122250240
62,1253332479169028098,https://twitter.com/MrCliveC/status/1253332479169028098,MrCliveC,Policingmatters," you’ll be having them personalised next, with your initials and other adornments. https://www.crocs.com/c/jibbitz",2020-04-23 14:38:43+00:00,0,1,,,1253332479169028098
62,1065706348426522624,https://twitter.com/Montgomery/status/1065706348426522624,Montgomery,,"Good afternoon, a very blessed and happy Thanksgiving to all, and to your families!",2018-11-22 20:39:27+00:00,0,1,,,1065706348426522624
62,1059934920003477509,https://twitter.com/Montgomery/status/1059934920003477509,Montgomery,,It looks as if that slogan #jobsnotmobs may have been effective.,2018-11-06 22:25:52+00:00,0,0,,#jobsnotmobs,1059934920003477509
62,1058020513077977088,https://twitter.com/Montgomery/status/1058020513077977088,Montgomery,,"If there is a court case on birthright citizenship, it may turn on whether the parents of Wong Kim Ark were legal residents of the US.",2018-11-01 15:38:42+00:00,0,0,,,1058020513077977088
62,1048221447263604736,https://twitter.com/Montgomery/status/1048221447263604736,Montgomery,BW,"With all the furor directed at Kavanaugh, this should be a bigger story:",2018-10-05 14:40:42+00:00,0,0,,,1048221447263604736
62,1045429043879907328,https://twitter.com/Montgomery/status/1045429043879907328,Montgomery,,"Does no one read any more? Pro tip: Orwell’s Animal Farm and Kafka’s The Trial are supposed to be *fiction*, not guidebooks. Grrr.",2018-09-27 21:44:41+00:00,0,1,,,1045429043879907328
62,1042833170973032448,https://twitter.com/Montgomery/status/1042833170973032448,Montgomery,,@Zero_Walls Tell them it’s zero walls in letters,2018-09-20 17:49:37+00:00,0,0,@Zero_Walls,,1042833170973032448
