age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
26,1252308635717218304,https://twitter.com/justinbieber/status/1252308635717218304,justinbieber,lildickytweets,It already is,2020-04-20 18:50:20+00:00,4994,36266,,,1252308635717218304
26,1251565192837619712,https://twitter.com/justinbieber/status/1251565192837619712,justinbieber,ghostingbieber,Forever,2020-04-18 17:36:09+00:00,2374,6442,,,1251565192837619712
26,1251565097186553858,https://twitter.com/justinbieber/status/1251565097186553858,justinbieber,,Just amazing. So grateful. Thank you so much. Love #mybeliebers . #BieberVirtualConcert,2020-04-18 17:35:46+00:00,17154,65238,,#mybeliebers #BieberVirtualConcert,1251565097186553858
26,1251562631762075654,https://twitter.com/justinbieber/status/1251562631762075654,justinbieber,bieberxnct,Hi,2020-04-18 17:25:58+00:00,841,3770,,,1251562631762075654
26,1251562405647142912,https://twitter.com/justinbieber/status/1251562405647142912,justinbieber,AMBIEBERGIRL,I am,2020-04-18 17:25:05+00:00,1134,4203,,,1251562405647142912
26,1251562161450541058,https://twitter.com/justinbieber/status/1251562161450541058,justinbieber,,Everything is gonna be alright #BieberVirtualConcert thank you,2020-04-18 17:24:06+00:00,14554,57338,,#BieberVirtualConcert,1251562161450541058
26,1251562016981962752,https://twitter.com/justinbieber/status/1251562016981962752,justinbieber,skinnyjustiin,Yes I am,2020-04-18 17:23:32+00:00,859,3242,,,1251562016981962752
26,1251561941950058496,https://twitter.com/justinbieber/status/1251561941950058496,justinbieber,bealrightselena,A lot of memories right now. Across the ocean across the sea :),2020-04-18 17:23:14+00:00,1885,4960,,,1251561941950058496
26,1251561424914010112,https://twitter.com/justinbieber/status/1251561424914010112,justinbieber,drewswildflower, ,2020-04-18 17:21:11+00:00,932,3503,,,1251561424914010112
26,1251561325714530305,https://twitter.com/justinbieber/status/1251561325714530305,justinbieber,Changeskdrauhl,Me too,2020-04-18 17:20:47+00:00,1058,3371,,,1251561325714530305
26,1252371289970368517,https://twitter.com/Cayleehammack/status/1252371289970368517,Cayleehammack,,Wanna hear Small Town Hypocrite on your local radio? CALL THEM AND REQUEST IT! Please please! I’m so excited to put this new single out but I’ll need y’all’s help getting this one to fly ,2020-04-20 22:59:18+00:00,3,46,,,1252371289970368517
26,1252235258000322563,https://twitter.com/Cayleehammack/status/1252235258000322563,Cayleehammack,,"Y’all don’t wanna miss this one, can’t wait to hang with @lindsayell tomorrow @CMT",2020-04-20 13:58:45+00:00,12,70,@lindsayell @CMT,,1252235258000322563
26,1250895096154853378,https://twitter.com/Cayleehammack/status/1250895096154853378,Cayleehammack,,Tomorrow with @957WKML!,2020-04-16 21:13:26+00:00,3,19,@957WKML,,1250895096154853378
26,1249699888692109313,https://twitter.com/Cayleehammack/status/1249699888692109313,Cayleehammack,,Already looking forward to going live on @CMT with the lovely @CassadeePope make sure y’all tune in this Tuesday! ,2020-04-13 14:04:06+00:00,19,90,@CMT @CassadeePope,,1249699888692109313
26,1249344019269894147,https://twitter.com/Cayleehammack/status/1249344019269894147,Cayleehammack,,"The last time I sang this was at my grandmother’s funeral. This was one of her favorite songs. So this one is for her. Watch the full video here: http://youtu.be/DzRGCCKkJ0E Happy Easter, y’all did y’all all get to go home or are you stuck in quarantine like me?",2020-04-12 14:30:00+00:00,14,82,,,1249344019269894147
26,1248667328214114304,https://twitter.com/Cayleehammack/status/1248667328214114304,Cayleehammack,,"I want u all to social distance like you are a couple in a Jane Austen book, forced to keep 6 or more feet away from each other ‘least you give in to your feelings and embrace, thus ruining your reputations. #SocialDistancing #SocialDistance",2020-04-10 17:41:04+00:00,2,37,,#SocialDistancing #SocialDistance,1248667328214114304
26,1248664457896759301,https://twitter.com/Cayleehammack/status/1248664457896759301,Cayleehammack,,"My favorite response to “how are you?” will always be, “ah, you know, same panic, different disco.”",2020-04-10 17:29:40+00:00,35,283,,,1248664457896759301
26,1248011122340290561,https://twitter.com/Cayleehammack/status/1248011122340290561,Cayleehammack,,"Updated @LukeBryanOnline shows, looking forward to getting back on the road and seeing y'all be safe out there",2020-04-08 22:13:33+00:00,5,63,@LukeBryanOnline,,1248011122340290561
26,1247947051079532544,https://twitter.com/Cayleehammack/status/1247947051079532544,Cayleehammack,,Every machine is a smoke machine if you use it wrong enough. Hope these words of encouragement get you thru today.,2020-04-08 17:58:57+00:00,3,56,,,1247947051079532544
26,1247520033166602242,https://twitter.com/Cayleehammack/status/1247520033166602242,Cayleehammack,,I am so excited to go live on @CMT’s Facebook page tonight with my good friend @AshleyMcBryde! y’all make sure to tune in at 7pm!,2020-04-07 13:42:08+00:00,12,52,@CMT @AshleyMcBryde,,1247520033166602242
26,1243684176110510082,https://twitter.com/mangotits18/status/1243684176110510082,mangotits18,GooseIsland,@JoeyJigs,2020-03-27 23:39:48+00:00,0,0,@JoeyJigs,,1243684176110510082
26,1209708122216050688,https://twitter.com/mangotits18/status/1209708122216050688,mangotits18,,"My sister @Risa_Mang “I called 911 today and nobody answered.” @Hockeylover_23 “Risa, you are 911” ",2019-12-25 05:31:06+00:00,3,9,@Risa_Mang @Hockeylover_23,,1209708122216050688
26,1197376325046165504,https://twitter.com/mangotits18/status/1197376325046165504,mangotits18,teamregulators,Nice buck. Congrats,2019-11-21 04:48:56+00:00,0,0,,,1197376325046165504
26,1180305394784014337,https://twitter.com/mangotits18/status/1180305394784014337,mangotits18,kokeandkdubs, ,2019-10-05 02:15:09+00:00,0,0,,,1180305394784014337
26,1180302572881494016,https://twitter.com/mangotits18/status/1180302572881494016,mangotits18,kokeandkdubs,Lmao. Me: “dude are you on the jakes right now” you: “...yea” ,2019-10-05 02:03:56+00:00,0,1,,,1180302572881494016
26,1180286789052964864,https://twitter.com/mangotits18/status/1180286789052964864,mangotits18,,That moment when I’m talking to @Race_Jeeper on the phone while he’s in traffic and I can hear the jakes in the background ,2019-10-05 01:01:13+00:00,1,3,,,1180286789052964864
26,1160962828725043203,https://twitter.com/mangotits18/status/1160962828725043203,mangotits18,naturallight,@sachsy27,2019-08-12 17:14:42+00:00,0,1,@sachsy27,,1160962828725043203
26,1147381384660639744,https://twitter.com/mangotits18/status/1147381384660639744,mangotits18,,"The @brantleygilbert concert was rowdy tonight at Ribfest, saw 2 fights and had a hell of a time as always ",2019-07-06 05:46:54+00:00,0,4,@brantleygilbert,,1147381384660639744
26,1145810199418200064,https://twitter.com/mangotits18/status/1145810199418200064,mangotits18,kokeandkdubs, ,2019-07-01 21:43:34+00:00,0,0,,,1145810199418200064
26,1145744449609306112,https://twitter.com/mangotits18/status/1145744449609306112,mangotits18,kokeandkdubs,,2019-07-01 17:22:18+00:00,0,2,,,1145744449609306112
26,1238217545284349952,https://twitter.com/TheRealGrimmie/status/1238217545284349952,TheRealGrimmie,,Forever in our hearts and minds! Thank you #TeamGrimmie for honoring and remembering Christina’s birthday today. We love you! - Bud &amp; Marcus #CGForever,2020-03-12 21:37:22+00:00,697,3071,,#TeamGrimmie #CGForever,1238217545284349952
26,1235710850490667010,https://twitter.com/TheRealGrimmie/status/1235710850490667010,TheRealGrimmie,,[FOUNDATION] Marcus Grimmie Talks About Foundation Event Happening in New Jersey – NBC10 Philadelphia http://www.cgfevent.com,2020-03-05 23:36:39+00:00,60,227,,,1235710850490667010
26,1234519881040592897,https://twitter.com/TheRealGrimmie/status/1234519881040592897,TheRealGrimmie,,[TEAM] This weekend in New Jersey! #TeamGrimmie Come support #CGFoundation 2020 East Coast Event with music by @wearethesimilar @jacquieleemusic @StephenRezza Tickets available at: http://www.cgfevent.com,2020-03-02 16:44:10+00:00,56,235,@wearethesimilar @jacquieleemusic @StephenRezza,#TeamGrimmie #CGFoundation,1234519881040592897
26,1215708476799778817,https://twitter.com/TheRealGrimmie/status/1215708476799778817,TheRealGrimmie,crvwolf, ,2020-01-10 18:54:22+00:00,4,39,,,1215708476799778817
26,1215701678525046784,https://twitter.com/TheRealGrimmie/status/1215701678525046784,TheRealGrimmie,,"[UPDATE] #TeamGrimmie we want to make you aware that we’ve taken down the Christina Grimmie App to make some changes. We have plans to redesign and launch a NEW, improved App later this year. ",2020-01-10 18:27:21+00:00,67,577,,#TeamGrimmie,1215701678525046784
26,1208189848877580288,https://twitter.com/TheRealGrimmie/status/1208189848877580288,TheRealGrimmie,,[FOUNDATION] #CGFoundation is returning to South Jersey with Bud &amp; Marcus Grimmie for our annual East Coast Event. Join us as we celebrate the beautiful legacy of @therealgrimmie benefitting families served by the Foundation. Details: https://cgfeastcoast2020.eventbrite.com/?ref=estw,2019-12-21 00:58:01+00:00,68,301,@TheRealGrimmie,#CGFoundation,1208189848877580288
26,1203846429237604358,https://twitter.com/TheRealGrimmie/status/1203846429237604358,TheRealGrimmie,,#Legacy - Thank you #TeamGrimmie frands for an incredible year of continuing Christina’s legacy! #spotifywrapped2019 #Spotify,2019-12-09 01:18:49+00:00,179,909,,#Legacy #TeamGrimmie #spotifywrapped2019 #Spotify,1203846429237604358
