age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
43,1.25368E+18,https://twitter.com/papilokanu/status/1253682788529733633,papilokanu,Tunde_Talks,Thanks,2020-04-24 13:50:43+00:00,0,5,,,1.25368E+18
43,1.25366E+18,https://twitter.com/papilokanu/status/1253659745539567617,papilokanu,,Kan U believe it? . #fridayflashback #arsenal #gunnersforlife #skill #football @arsenal #coyg,2020-04-24 12:19:09+00:00,1271,6505,#NAME?,#fridayflashback #arsenal #gunnersforlife #skill #football #coyg,1.25366E+18
43,1.2536E+18,https://twitter.com/papilokanu/status/1253599366989963264,papilokanu,,,2020-04-24 08:19:14+00:00,33,161,,,1.2536E+18
43,1.24929E+18,https://twitter.com/papilokanu/status/1249289955005943808,papilokanu,,May the joy and happiness of Easter be with you and your loved ones. God bless you all Amen Stay indoors and soon we can play again.ALSO FROM KANU HEART FOUNDATION HAPPY EASTER #happy #easter #thankgod #joy #happiness @kanusportstv @kanuheartf #arsenal @Arsenal,2020-04-12 10:55:10+00:00,140,1675,#NAME?,#happy #easter #thankgod #joy #happiness #arsenal,1.24929E+18
43,1.24903E+18,https://twitter.com/papilokanu/status/1249027711819042817,papilokanu,,,2020-04-11 17:33:06+00:00,17,87,,,1.24903E+18
43,1.24903E+18,https://twitter.com/papilokanu/status/1249027656101892096,papilokanu,,KAN U Believe it? Yes KAN U stay at home and be safe. @arsernal #arsenal @skysports @premierleague #london #football #thankgod #happiness #bless #Africa #nigeria,2020-04-11 17:32:53+00:00,193,1008,#NAME?,#arsenal #london #football #thankgod #happiness #bless #Africa #nigeria,1.24903E+18
43,1.24786E+18,https://twitter.com/papilokanu/status/1247864885293260801,papilokanu,,Don’t rush. Stay at home & drink water. Work out and be safe. Cc: @akhealthy_ @youngtandbugsbey http://www.akhealthy.co.uk,2020-04-08 12:32:27+00:00,2,40,,,1.24786E+18
43,1.24786E+18,https://twitter.com/papilokanu/status/1247864503250890752,papilokanu,,,2020-04-08 12:30:56+00:00,25,168,,,1.24786E+18
43,1.2478E+18,https://twitter.com/papilokanu/status/1247797027188035585,papilokanu,,Stay home and be safe.,2020-04-08 08:02:48+00:00,30,248,,,1.2478E+18
43,1.2436E+18,https://twitter.com/papilokanu/status/1243595078649733124,papilokanu,,Be safe out there . #covid19 #washyourhands #mycountrypeople #stayhome #safehands,2020-03-27 17:45:46+00:00,21,84,,#covid19 #washyourhands #washyourhands #mycountrypeople #stayhome #stayhome #safehands #safehands,1.2436E+18
43,1.25384E+18,https://twitter.com/akinalabi/status/1253844120868700160,akinalabi,oshooludare,"As long as you share, if you like take one billion selfies. It’s the beneficiaries that matter.",2020-04-25 00:31:48+00:00,1,4,,,1.25384E+18
43,1.25384E+18,https://twitter.com/akinalabi/status/1253842217724149762,akinalabi,,"Anyone sharing palliatives should be tactical about it. People will rush you if you are not tactical, thereby risking a spread of the virus. Even without #Covid_19 and the lockdown, if you stay on the road with bags of rice to share, people will rush you. Let’s have sense please.",2020-04-25 00:24:14+00:00,40,178,,#Covid_19,1.25384E+18
43,1.25384E+18,https://twitter.com/akinalabi/status/1253836974710030337,akinalabi,toluogunlesi, ,2020-04-25 00:03:24+00:00,0,6,,,1.25384E+18
43,1.25383E+18,https://twitter.com/akinalabi/status/1253827450812932096,akinalabi,baronBlack72,There is always someone with money to fall into the hands of sweet talkers.,2020-04-24 23:25:33+00:00,0,1,,,1.25383E+18
43,1.25383E+18,https://twitter.com/akinalabi/status/1253827401601220613,akinalabi,,Oyo state anthem. Is there a better state anthem than this in Nigeria?,2020-04-24 23:25:22+00:00,76,291,,,1.25383E+18
43,1.2537E+18,https://twitter.com/akinalabi/status/1253697228985769989,akinalabi,dwight_doctore,"It’s viable and I have friends that have become billionaires through it. But they paid their dues. If anyone jumps to it, you might fail. You can build homes and don’t find buyers for 2 years. The grass is not always greener in another business.",2020-04-24 14:48:06+00:00,12,81,,,1.2537E+18
43,1.2537E+18,https://twitter.com/akinalabi/status/1253695160497602561,akinalabi,Hombre10i,Ahn ahnnn. @biolakazeem is so so stubborn.,2020-04-24 14:39:53+00:00,9,63,#NAME?,,1.2537E+18
43,1.25368E+18,https://twitter.com/akinalabi/status/1253683472583012356,akinalabi,Captainbee,It is notoriously unprofitable. But consultants will lure you in with sweet mouth so you can pay them. You will be the one to face issues while they move to another maga.,2020-04-24 13:53:26+00:00,8,100,,,1.25368E+18
43,1.25368E+18,https://twitter.com/akinalabi/status/1253683044914954241,akinalabi,nuels88,Globally and Nigeria is a classic example.,2020-04-24 13:51:44+00:00,0,33,,,1.25368E+18
43,1.25368E+18,https://twitter.com/akinalabi/status/1253682612121612288,akinalabi,dwight_doctore,What part of real estate?,2020-04-24 13:50:01+00:00,0,16,,,1.25368E+18
43,1.25089E+18,https://twitter.com/wudeydo34/status/1250888395901067274,wudeydo34,,Awesome time on #R2C2! Great catching up with the guys! Check us out on their YouTube channel. Link in bio. Thanks fellas https://www.instagram.com/p/B_DkC5LAX9_/?igshid=2zclzti6bgeh,2020-04-16 20:46:48+00:00,10,52,,#R2C2,1.25089E+18
43,1.24801E+18,https://twitter.com/wudeydo34/status/1248013128693977089,wudeydo34,PGHClothingCo,100% bud! ,2020-04-08 22:21:31+00:00,3,23,,,1.24801E+18
43,1.24729E+18,https://twitter.com/wudeydo34/status/1247287507869450240,wudeydo34,MrDalekJD,Now I wanna play some zombies!,2020-04-06 22:18:10+00:00,0,12,,,1.24729E+18
43,1.24663E+18,https://twitter.com/wudeydo34/status/1246627187006099457,wudeydo34,PGHClothingCo, ,2020-04-05 02:34:17+00:00,1,93,,,1.24663E+18
43,1.24429E+18,https://twitter.com/wudeydo34/status/1244292767964151808,wudeydo34,Starting9,Pure filth!,2020-03-29 15:58:08+00:00,0,22,,,1.24429E+18
43,1.24428E+18,https://twitter.com/wudeydo34/status/1244279892285558789,wudeydo34,DanZangrilli,Good stuff! Anytime ,2020-03-29 15:06:58+00:00,0,26,,,1.24428E+18
43,1.2439E+18,https://twitter.com/wudeydo34/status/1243899525061894144,wudeydo34,PGHClothingCo,Sick! ,2020-03-28 13:55:31+00:00,1,8,,,1.2439E+18
43,1.2439E+18,https://twitter.com/wudeydo34/status/1243899138225451009,wudeydo34,,Go check out @PGHClothingCo ! They got some new gear! #STFH,2020-03-28 13:53:59+00:00,56,422,#NAME?,#STFH,1.2439E+18
