age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
23,1252359830410416128,https://twitter.com/JacobVoss9/status/1252359830410416128,JacobVoss9,DockSpiders,House 2 for sure! @Notorious24,2020-04-20 22:13:45+00:00,0,4,@Notorious24,,1252359830410416128
23,1252244192509788162,https://twitter.com/JacobVoss9/status/1252244192509788162,JacobVoss9,LSMsportsmgmt,Thank you!!,2020-04-20 14:34:15+00:00,0,1,,,1252244192509788162
23,1251559698991636481,https://twitter.com/JacobVoss9/status/1251559698991636481,JacobVoss9,PrepbaseballM,Vote for @elitecole_4 and his brother!!!,2020-04-18 17:14:19+00:00,1,4,@elitecole_4,,1251559698991636481
23,1249093391213830155,https://twitter.com/JacobVoss9/status/1249093391213830155,JacobVoss9,JeffCityPost5,No one did more for baseball in Jefferson City! #GB,2020-04-11 21:54:06+00:00,1,7,,#GB,1249093391213830155
23,1242946091798192128,https://twitter.com/JacobVoss9/status/1242946091798192128,JacobVoss9,therealzstiles,Every El Espolon location,2020-03-25 22:46:55+00:00,0,2,,,1242946091798192128
23,1242279240738967558,https://twitter.com/JacobVoss9/status/1242279240738967558,JacobVoss9,Mrdwill12,Can’t believe the @CocaCola hat didn’t make the cut..,2020-03-24 02:37:06+00:00,0,4,@CocaCola,,1242279240738967558
23,1241403207139631110,https://twitter.com/JacobVoss9/status/1241403207139631110,JacobVoss9,_ryansmith9,I mean I feel that lol,2020-03-21 16:36:03+00:00,0,1,,,1241403207139631110
23,1241120902835834880,https://twitter.com/JacobVoss9/status/1241120902835834880,JacobVoss9,CBC_2519,I honestly feel like it wouldn’t be that terribly hard in 82 games as long as you’re guaranteed the 20 minutes per game,2020-03-20 21:54:16+00:00,0,1,,,1241120902835834880
23,1236088924973363200,https://twitter.com/JacobVoss9/status/1236088924973363200,JacobVoss9,,"""Give thanks to the Lord for He is good: His love endures forever."" Psalm 107:1",2020-03-07 00:38:59+00:00,0,8,,,1236088924973363200
23,1233314586301845504,https://twitter.com/JacobVoss9/status/1233314586301845504,JacobVoss9,pjonesbaseball, ,2020-02-28 08:54:45+00:00,0,2,,,1233314586301845504
23,1252923524655742978,https://twitter.com/JohnCena/status/1252923524655742978,JohnCena,,Never forget that we all have value. No matter what hardship or setback any journey takes us on.,2020-04-22 11:33:41+00:00,11689,43211,,,1252923524655742978
23,1252580610872410114,https://twitter.com/JohnCena/status/1252580610872410114,JohnCena,,"Crisis can breed opportunity, remember to do the research to make sure the opportunity lines up with your values. Be bold and accountable because our choices define who we are.",2020-04-21 12:51:04+00:00,6946,28326,,,1252580610872410114
23,1252198594431549440,https://twitter.com/JohnCena/status/1252198594431549440,JohnCena,,"The connections you have in your life should add value, not take value away.",2020-04-20 11:33:04+00:00,14172,53605,,,1252198594431549440
23,1251498325880311809,https://twitter.com/JohnCena/status/1251498325880311809,JohnCena,,"Be who you say you are. This sounds easy, but how many people do you know that project one life, then live another? Let’s work hard to make sure we try and walk the talk.",2020-04-18 13:10:27+00:00,11082,43267,,,1251498325880311809
23,1251177894635806721,https://twitter.com/JohnCena/status/1251177894635806721,JohnCena,,"What are your values? We might not ask this enough? Having a clear understanding of what is important on our journey of life can help us greatly with any decision, simple or difficult.",2020-04-17 15:57:10+00:00,7917,32237,,,1251177894635806721
23,1250799204785668102,https://twitter.com/JohnCena/status/1250799204785668102,JohnCena,,"Loss of any kind is not easy. We feel some, if not all difficult emotions. Feel them, face them, don’t lock them up, but do so with a brave sense of accountability. All of us are tested now more than ever. Stay in touch and in tune with you, try to find lessons in any hardship.",2020-04-16 14:52:23+00:00,9458,37265,,,1250799204785668102
23,1250390014644686849,https://twitter.com/JohnCena/status/1250390014644686849,JohnCena,,"You will be faced with many challenges today. Whenever possible, handle these challenges with logic, kindness, patience, and empathy.",2020-04-15 11:46:25+00:00,14424,56950,,,1250390014644686849
23,1250099426359742469,https://twitter.com/JohnCena/status/1250099426359742469,JohnCena,,To know who you are is to know who you are not.,2020-04-14 16:31:43+00:00,16240,66437,,,1250099426359742469
