age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo,
68,1.20E+18,https://twitter.com/mrmickmars/status/1202373552948891649,mrmickmars,, https://www.instagram.com/p/B5q1zDcnoVy/?igshid=142yfn5opg646,2019-12-04 23:46:08+00:00,50,550,,,1.20E+18,
68,1.14E+18,https://twitter.com/RobbenFord/status/1136436363321126912,RobbenFord,,"Off to EU with my favorite rhythm section, Brian Allen and Wes Little, who haven't aged a bit since they were cute toddlers!",2019-06-06 00:55:17+00:00,3,53,,,1.14E+18,
68,9.20E+17,https://twitter.com/RobbenFord/status/920403517361278979,RobbenFord,,Been waiting for Robben's definitive course on Diminished Scales? Here you are! https://truefire.com/robben-ford-guitar-lessons/solo-revolution-diminished-lines/C1207,2017-10-17 21:37:53+00:00,30,117,,,9.20E+17,
68,9.15E+17,https://twitter.com/RobbenFord/status/915273226871349249,RobbenFord,,NEW TRUE FIRE COURSE FROM ROBBEN! Vamps & Jams edition of his Rhythm Revolution series AVAILABLE NOW! https://truefire.com/robben-ford-guitar-lessons/rhythm-revolution-vamps-jams/C1191,2017-10-03 17:51:56+00:00,13,58,,,9.15E+17,
68,8.78E+17,https://twitter.com/RobbenFord/status/877929149989621762,RobbenFord,,THERE ARE A FEW SPACES STILL AVAILABLE--REGISTER NOW! http://robbenfordguitarcamp.com,2017-06-22 16:39:55+00:00,2,14,,,8.78E+17,
68,8.78E+17,https://twitter.com/RobbenFord/status/877928824087826433,RobbenFord,,"Please join me at the Fourth Annual Robben Ford Traveling Dojo Guitar Camp, August 28-September 1, Big Indian, NY. http://robbenfordguitarcamp.com",2017-06-22 16:38:37+00:00,7,16,,,8.78E+17,
68,8.72E+17,https://twitter.com/RobbenFord/status/871817634232373248,RobbenFord,,Check out where I'll be this month! Tickets and more details can be found at http://RobbenFord.com,2017-06-05 19:54:56+00:00,9,48,,,8.72E+17,
68,8.59E+17,https://twitter.com/RobbenFord/status/859068315364458500,RobbenFord,,"Looking forward to touring with @bjornthoroddsen and @mackenziewasner. Up this week - 5/4 @TupeloHallNH, 5/5 @natickarts &amp; 5/6 @infinityhall",2017-05-01 15:33:41+00:00,4,18,#NAME?,,8.59E+17,
68,8.50E+17,https://twitter.com/RobbenFord/status/850414246919909377,RobbenFord,,I have some shows coming up in May. Would love to see some of you there. For more information and tickets head to http://robbenford.com!,2017-04-07 18:25:31+00:00,12,57,,,8.50E+17,
68,8.29E+17,https://twitter.com/RobbenFord/status/828713592530862080,RobbenFord,,"Next stop! My residency at the Egyptian Theatre - Park City, Utah Feb 23-25. Tickets available here http://smarturl.it/ebsjl6",2017-02-06 21:14:51+00:00,5,24,,,8.29E+17,
68,8.22E+17,https://twitter.com/RobbenFord/status/821855383451041792,RobbenFord,,"Brooklyn! Join Robben at @NationalSawdust next Sunday, January 29th – Tickets available here: http://natsaw.co/robbenford",2017-01-18 23:02:47+00:00,5,10,#NAME?,,8.22E+17,
68,1.25E+18,https://twitter.com/PeterTatchell/status/1253376854192513026,PeterTatchell,,"Test, trace, isolate: how South Korea flattened its coronavirus curve. Only 237 deaths in a population of 51 million, compared to nearly 20,000 deaths in UK. Tory government is killing us by its refusal to adopt this proven strategy. RESIGN! http://ow.ly/6ky750zmlx3 @GeorgeMonbiot",2020-04-23 17:35:03+00:00,12,27,#NAME?,,1.25E+18,
68,1.25E+18,https://twitter.com/PeterTatchell/status/1253361785262006273,PeterTatchell,,Learn about lesbians who were cheered as they found a novel way to marry during the lockdown. This week’s #PTFweekly celebrates #LesbianVisibilityWeek. Guest edited by @LindaRiley8 of @DIVAmagazine. READ http://ow.ly/ePvd50zkBuW SIGN UP for our newsletter http://ow.ly/Nwr350zkBuX,2020-04-23 16:35:10+00:00,3,6,#NAME?,#PTFweekly #LesbianVisibilityWeek,1.25E+18,
68,1.25E+18,https://twitter.com/PeterTatchell/status/1253346662208229376,PeterTatchell,,It is up to 58% more expensive to reach a decent standard of living in London compared to other places in Britain. 40% of Londoners have an income below an acceptable standard of living. New report by @CRSP_LboroUni &amp, @trustforlondon READ http://ow.ly/DShv50zmkfL @OwenJones84,2020-04-23 15:35:04+00:00,4,8,#NAME?,,1.25E+18
68,1.25E+18,https://twitter.com/PeterTatchell/status/1253331562780749828,PeterTatchell,,Nigerian police officer caught having anal sex ‘red handed’ by vigilantes. He & partner were beaten and stripped naked. Now they could face 14 years jail under the country's anti-gay law. http://ow.ly/J59L50zlLCO FOLLOW @NoStringsNG @TIERsNigeria @Increse_Nig @RevJide @MsLadyPhyll,2020-04-23 14:35:04+00:00,5,13,#NAME?,,1.25E+18,
68,1.25E+18,https://twitter.com/PeterTatchell/status/1253316459952029697,PeterTatchell,,I just co-signed a letter with 110 MPs and Peers calling on the Chancellor to introduce a Universal #BasicIncome to help everyone in Britain recover and rebuild after #COVID19. Support this important action --&gt, add your name here: http://ow.ly/2jRC50zlfQN @CompassOffice,2020-04-23 13:35:04+00:00,21,46,#NAME?,#BasicIncome #COVID19,1.25E+18
68,1.25E+18,https://twitter.com/PeterTatchell/status/1253301356699570176,PeterTatchell,,UK: MI5's spy chief expresses 'regret and shame' for the way the service treated LGBT+ personnel. About time! But no offer to compensate those who were sacked. Not good enough!,2020-04-23 12:35:03+00:00,5,13,,,1.25E+18,
68,1.25E+18,https://twitter.com/PeterTatchell/status/1253286256089485312,PeterTatchell,,"Pakistan's best kept secret is Lahore Museum. Full film now on line free at http://ow.ly/XJYf50zkOpy Hindu, Buddhist, Sikh &amp; Muslim histories. Empire, Trade, East India Company, British Indian soldiers in World Wars, Partition, #Pakistan today. Please share #museum #homeschooling",2020-04-23 11:35:03+00:00,1,1,,#Pakistan #museum #homeschooling,1.25E+18,
68,1.25E+18,https://twitter.com/PeterTatchell/status/1253271167202471937,PeterTatchell,,"LGBT Prides are cancelled because of coronaavirus so, #VirtualPride is being live streamed on Sat 23 May. I am joining in. Follow @VirtualPride20 INFO: https://www.facebook.com/virtualpride20 @PrideBrighton @ManchesterPride @LiverpoolPride @PrideInLondon @LGBTfdn @LGBTIScotland @BirminghamPride",2020-04-23 10:35:05+00:00,2,24,#NAME?,#VirtualPride,1.25E+18,
68,1.25E+18,https://twitter.com/PeterTatchell/status/1253256062398062592,PeterTatchell,,"For 12 years @HTLGIFestival has brought together the world's leading thinkers to discuss the biggest ideas of the day, on a non-profit basis. But in the wake of Covid-19, they need your help to keep going in the future. Crowdfunder &gt; http://www.crowdfunder.co.uk/helpthelightgetin #HELPHOWTHELIGHTGETSIN",2020-04-23 09:35:04+00:00,0,0,#NAME?,#HELPHOWTHELIGHTGETSIN,1.25E+18,
68,1.25E+18,https://twitter.com/PeterTatchell/status/1253222084731449345,PeterTatchell,,"Wealth tax rise could raise £174bn to tackle Covid-19, top expert says. It's what I've been arguing as an alternative to austerity for 12 years & equally applies to how we pay for defeating the pandemic & rebuilding the economy http://ow.ly/KkOR50zlVl8 @paulmasonnews @billybragg",2020-04-23 07:20:03+00:00,18,34,#NAME?,,1.25E+18,
68,1.25E+18,https://twitter.com/tiff_tv/status/1253390850983448578,tiff_tv,Tihomgouthi,Think some of you need to take the link back to the beginning of this six part series to see where I'm coming from ... https://drivetribe.com/p/tiffs-top-tracks-the-best-race-ckWekGwwS2KrBSE9hhLzbg?iid=bLqUp7tVRkCLkk_yKNKv1Q,2020-04-23 18:30:40+00:00,0,1,,,1.25E+18,
68,1.25E+18,https://twitter.com/tiff_tv/status/1253379545840979969,tiff_tv,,"So Spa is the fourth of my favourite tracks I've raced on. We've done Suzuka, Macau, Le Mans and Spa. The question is what will be my final choice??",2020-04-23 17:45:45+00:00,2,37,,,1.25E+18,
68,1.25E+18,https://twitter.com/tiff_tv/status/1253261832195899393,tiff_tv,dermotnmurray,Now you've posted the two photos together it does remind me that mine was the dark green version so if you found one of those it would be cream on the cake!,2020-04-23 09:57:59+00:00,0,0,,,1.25E+18,
68,1.25E+18,https://twitter.com/tiff_tv/status/1253251538530766850,tiff_tv,dermotnmurray,That's the one! If you could contact me via my website http://www.tiff.tv that would be brilliant,2020-04-23 09:17:05+00:00,0,2,,,1.25E+18,
68,1.25E+18,https://twitter.com/tiff_tv/status/1253040679963561986,tiff_tv,TopOfTheTower,The maddest thing I've ever done on a track ...,2020-04-22 19:19:13+00:00,4,17,,,1.25E+18,
68,1.25E+18,https://twitter.com/tiff_tv/status/1252996849310609411,tiff_tv,henrylloyd1953,Obviously wasn't my fault!! Can you see car colour??,2020-04-22 16:25:03+00:00,0,0,,,1.25E+18,
68,1.25E+18,https://twitter.com/tiff_tv/status/1252970447844651009,tiff_tv,olliehancock44,Mushy peas?? Just No!!,2020-04-22 14:40:08+00:00,0,12,,,1.25E+18,
68,1.25E+18,https://twitter.com/tiff_tv/status/1252940863401086978,tiff_tv,,Tales from Spa ... https://drivetribe.com/p/tiffs-top-tracks-spa-francorchamps-TT5uPNMmS6-KHPAlJo8cPA?iid=aBDqrYm9TwiJ3Y-rNyurtw,2020-04-22 12:42:35+00:00,0,23,,,1.25E+18,
68,1.25E+18,https://twitter.com/tiff_tv/status/1252926470718185472,tiff_tv,TopOfTheTower,"Thanks for finding this Leo! Very proud of those early, ground breaking Top Gear stories. Great onboard shots of the old Snetterton track with the very fast left-right Russell Corner. Although sadly reminded of the great loss of Paul Warwick.",2020-04-22 11:45:23+00:00,4,17,,,1.25E+18,
68,1.25E+18,https://twitter.com/tiff_tv/status/1252879935779168257,tiff_tv,chrisphillips76,And one of the weirdest motorsport videos .. https://www.youtube.com/watch?v=CDHV6RQ9png,2020-04-22 08:40:28+00:00,0,23,,,1.25E+18,
68,1.25E+18,https://twitter.com/davidcoverdale/status/1253498611645640704,davidcoverdale,,Mmm…x 2,2020-04-24 01:38:52+00:00,0,0,,,1.25E+18,
68,1.25E+18,https://twitter.com/davidcoverdale/status/1253498365075046401,davidcoverdale,,Making Of Sail Away Video…:),2020-04-24 01:37:53+00:00,2,6,,,1.25E+18,
68,1.25E+18,https://twitter.com/davidcoverdale/status/1253498263736446976,davidcoverdale,,Awww…,2020-04-24 01:37:29+00:00,1,7,,,1.25E+18,
68,1.25E+18,https://twitter.com/davidcoverdale/status/1253498194157162496,davidcoverdale,,Mmm…:),2020-04-24 01:37:13+00:00,1,5,,,1.25E+18,
68,1.25E+18,https://twitter.com/davidcoverdale/status/1253498072174415873,davidcoverdale,,:),2020-04-24 01:36:43+00:00,1,5,,,1.25E+18,
68,1.25E+18,https://twitter.com/davidcoverdale/status/1253497908613144576,davidcoverdale,,"Sorry, had to take a call…now…where were we??",2020-04-24 01:36:04+00:00,2,15,,,1.25E+18,
68,1.25E+18,https://twitter.com/davidcoverdale/status/1253492224584593408,davidcoverdale,,Wishing You & Yours A Glorious Evening...Wherever You Are...Mmm... ,2020-04-24 01:13:29+00:00,14,60,,,1.25E+18,
68,1.25E+18,https://twitter.com/davidcoverdale/status/1253450586705412096,davidcoverdale,TrishaAchenbach,Ha Ha!! Cardinal Coverdale...:),2020-04-23 22:28:02+00:00,0,7,,,1.25E+18,
68,1.25E+18,https://twitter.com/davidcoverdale/status/1253440964800081921,davidcoverdale,joppitz_jo,Head Of The Meme Team!!!,2020-04-23 21:49:48+00:00,0,3,,,1.25E+18,
68,1.25E+18,https://twitter.com/davidcoverdale/status/1253438981141753856,davidcoverdale,, ,2020-04-23 21:41:55+00:00,4,39,,,1.25E+18,
68,1.25E+18,https://twitter.com/PeteCarroll/status/1253469427837726720,PeteCarroll,,"Almost time for the #NFLDraft!! Rambo ""First Blood"" for the #SeahawksDraftClues:",2020-04-23 23:42:54+00:00,23,246,,#NFLDraft #NFLDraft #SeahawksDraftClues,1.25E+18,
68,1.25E+18,https://twitter.com/PeteCarroll/status/1253462508339261442,PeteCarroll,,#SeahawksDraftClues!! Some of you are almost there..... here’s Clue 5!,2020-04-23 23:15:24+00:00,31,218,,#SeahawksDraftClues,1.25E+18,
68,1.25E+18,https://twitter.com/PeteCarroll/status/1253452229765365763,PeteCarroll,,#SeahawksDraftClues! Clue 4:,2020-04-23 22:34:34+00:00,33,301,,#SeahawksDraftClues,1.25E+18,
68,1.25E+18,https://twitter.com/PeteCarroll/status/1253442515107115008,PeteCarroll,,#SeahawksDraftClues! Some of you are getting closer..... Clue 3:,2020-04-23 21:55:58+00:00,41,361,,#SeahawksDraftClues,1.25E+18,
68,1.25E+18,https://twitter.com/PeteCarroll/status/1253420911434231809,PeteCarroll,,The 2nd of your #SeahawksDraftClues today! #12s #NFLDraft,2020-04-23 20:30:07+00:00,55,473,,#SeahawksDraftClues #12s #NFLDraft #NFLDraft,1.25E+18,
68,1.25E+18,https://twitter.com/PeteCarroll/status/1253393954852057088,PeteCarroll,,Year 11 of #SeahawksDraftClues begins now! Will anyone be able to crack the code this year?? You got this #12s!! Clue 1:,2020-04-23 18:43:00+00:00,95,954,,#SeahawksDraftClues #12s,1.25E+18,
68,1.25E+18,https://twitter.com/PeteCarroll/status/1253392679401996288,PeteCarroll,ryan_p_finch,He looks familiar! ,2020-04-23 18:37:56+00:00,56,815,,,1.25E+18,
68,1.25E+18,https://twitter.com/PeteCarroll/status/1253379892818792454,PeteCarroll,,One hour till #SeahawksDraftClues....!!,2020-04-23 17:47:07+00:00,129,1957,,#SeahawksDraftClues,1.25E+18,
68,1.25E+18,https://twitter.com/PeteCarroll/status/1253073033264160768,PeteCarroll,,#SeahawksDraftClues are coming...... #NFLDraft2020,2020-04-22 21:27:46+00:00,136,1732,,#SeahawksDraftClues #NFLDraft2020 #NFLDraft2020,1.25E+18,
68,1.25E+18,https://twitter.com/PeteCarroll/status/1251204983963320321,PeteCarroll,ringer,Check out Episode 2 of our #FlyingCoach podcast with @SteveKerr!,2020-04-17 17:44:49+00:00,30,206,#NAME?,#FlyingCoach,1.25E+18,
68,1.25E+18,https://twitter.com/AsiwajuTinubu/status/1251523677855907840,AsiwajuTinubu,,"9. My condolences are also with Governor Babagana Zulum, the government and people of Borno State over the loss of their extraordinary son. I pray that Allah Subuhana Watahalah grant the soul of our beloved Mallam Kyari eternal rest and admit him to Aljana Firdaus.",2020-04-18 14:51:11+00:00,116,416,,,1.25E+18,
68,1.25E+18,https://twitter.com/AsiwajuTinubu/status/1251523676106866697,AsiwajuTinubu,,"8. We must honor the departed by doing all we can to defeat the virus so that we safeguard the health of the nation that Mallam Kyari loved so deeply. To the family of Mallam Kyari, may Almighty Allah support and comfort them during this painful moment.",2020-04-18 14:51:11+00:00,97,266,,,1.25E+18,
68,1.25E+18,https://twitter.com/AsiwajuTinubu/status/1251523674420764673,AsiwajuTinubu,,7. We know not why Almighty Allah has taken him at this time. Allah's will is supreme and there is no questioning it. Yet we must learn from Mallam Kyari's passing.,2020-04-18 14:51:10+00:00,79,228,,,1.25E+18,
68,1.25E+18,https://twitter.com/AsiwajuTinubu/status/1251523672701120515,AsiwajuTinubu,,6. While we must maintain spatial distance from one another we must yet come closer in the spirit of brotherly compassion and national purpose in order to defeat the threat we now face. “Mallam Kyari was a man of accomplishment.,2020-04-18 14:51:10+00:00,84,229,,,1.25E+18,
68,1.25E+18,https://twitter.com/AsiwajuTinubu/status/1251523670884978690,AsiwajuTinubu,,"5. Although we are today made sad, we must also use this moment to strengthen our resolve in fighting the pandemic. Let us rededicate ourselves to obeying the public health measures such as physical distancing so that we may defeat the contagion and not fall to it.",2020-04-18 14:51:09+00:00,79,204,,,1.25E+18,
68,1.25E+18,https://twitter.com/AsiwajuTinubu/status/1251523669068832768,AsiwajuTinubu,,4. This death came at a time the government is working assiduously to prevent the spread of the coronavirus pandemic. We must not allow the passing away of Mallam Kyari and the other Nigerians who have lost their lives to this terrible disease to be in vain.,2020-04-18 14:51:09+00:00,81,204,,,1.25E+18,
68,1.25E+18,https://twitter.com/AsiwajuTinubu/status/1251523667298828289,AsiwajuTinubu,,"3. My deepest condolences go to President Buhari, the people of NIgeria and especially the family of Mallam kyari over this tragic loss. May Almighty Allah comfort the president and the Kyari family at this difficult moment.",2020-04-18 14:51:09+00:00,79,220,,,1.25E+18,
68,1.25E+18,https://twitter.com/AsiwajuTinubu/status/1251523665562394627,AsiwajuTinubu,,"2. Whatever someone will try to say about Mallam Kyari, the words will prove insufficient. His influence in government and throughout the land was substantial and profound. He will surely be missed.",2020-04-18 14:51:08+00:00,85,264,,,1.25E+18,
68,1.25E+18,https://twitter.com/AsiwajuTinubu/status/1251523663700078592,AsiwajuTinubu,,"1. I'm deeply saddened by the news of the passing of Malam Abba Kyari, Chief of Staff to the President. He was an extremely able, loyal and talented man who dedicated his considerable skills to the success of the administration of President Muhammadu Buhari.",2020-04-18 14:51:08+00:00,557,2638,,,1.25E+18,
68,1.25E+18,https://twitter.com/AsiwajuTinubu/status/1250460691573682183,AsiwajuTinubu,,"25...at a virtual zero interest rate policy. To assist large businesses maintain operations and their payrolls, the CBN can give conditional interest free loans. Conditions could include firms maintaining their work force and even hiring extra.",2020-04-15 16:27:15+00:00,137,421,,,1.25E+18,
68,1.25E+18,https://twitter.com/odysseuslahori/status/1253189618842861568,odysseuslahori,shafabutt,In Durand Road in the 1960s every afternoon about 4:00 PM a municipality bowser drove by sprinkling water on the dusty berm. But in the back with the kutcha houses they had mashkis coming in with their mashks.,2020-04-23 05:11:02+00:00,2,4,,,1.25E+18,
68,1.25E+18,https://twitter.com/odysseuslahori/status/1253189015945297920,odysseuslahori,abbasnasir59,"Thankfully, nahi. But I think they too hail from Jalandhar originally.",2020-04-23 05:08:39+00:00,0,14,,,1.25E+18,
