age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo,
86,1.25E+18,https://twitter.com/OsteenDodie/status/1253506045437231111,OsteenDodie,,"Thank God for the First Responders and how they would give their lives for us if need be. I thought, Jesus is our First Responder. He DID give His life for us, & He IS ALWAYS THERE!!!! We dont even have to call 911. The solution is, if you know Him & if He is in your !!!!",2020-04-24 02:08:24+00:00,7,75,,,1.25E+18,
86,1.25E+18,https://twitter.com/OsteenDodie/status/1252296839228993536,OsteenDodie,,"Happy Birthday, Jonathan Osteen. You are a great blessing to all, and a special young man. God has a great plan for your life. I love you. Grandmother",2020-04-20 18:03:27+00:00,21,506,,,1.25E+18,
86,1.25E+18,https://twitter.com/OsteenDodie/status/1252020518494130176,OsteenDodie,,"Thank God for all He has done to help in this Pandemic. If we did not pray & trust Him, we would be in a sad place. Father, heal all those who have the Virus, & help those who are caring for them. Protect them, & let miracles happen. In Jesus’ Name.",2020-04-19 23:45:27+00:00,46,502,,,1.25E+18,
86,1.25E+18,https://twitter.com/OsteenDodie/status/1252018687600721920,OsteenDodie,,"Debra George & my husband years ago. She loved him & our family dearly, & still does. Debra is a great preacher & soul winner. She’s still beautiful.",2020-04-19 23:38:11+00:00,11,192,,,1.25E+18,
86,1.25E+18,https://twitter.com/OsteenDodie/status/1251731192937881606,OsteenDodie,,"My Nigerian granddaughter. Mother came here to have surgery on her daughter in utero, who had spinal bifida. She did & triplets were born perfectly normal. Daughter moves legs!!! I met them at http://RMD.So precious. About 5 yrs ago. Thank God. In",2020-04-19 04:35:47+00:00,6,159,,,1.25E+18,
86,1.25E+18,https://twitter.com/OsteenDodie/status/1251729324253855744,OsteenDodie,,"A new precious great, great grandson, born on the same day as my daddy. Copeland James. Kristi & Michael Graff are very proud & excited parents. They will be such good parents, and will train him pleasing to Jesus.",2020-04-19 04:28:21+00:00,6,389,,,1.25E+18,
86,1.25E+18,https://twitter.com/OsteenDodie/status/1250184485536137216,OsteenDodie,,"My Nigerian granddaughter. Mother came here to have surgery on her daughter in utero, who had spinal bifida. She did & triplets were born perfectly normal. Daughter moves legs!!! I met them at http://RMD.So precious. About 5 yrs ago. Thank God.",2020-04-14 22:09:43+00:00,20,445,,,1.25E+18,
86,1.25E+18,https://twitter.com/OsteenDodie/status/1250181019636060161,OsteenDodie,,"Happy Birthday, my beautiful baby girl. April is an amazing lady and great Bible teacher. She has four girls & a son Garrison, whose Birthday is also today. I salute You both. Garrison is a great husband & father to Fran & Penelope. Be blessed in all you do, all the family.",2020-04-14 21:55:56+00:00,8,166,,,1.25E+18,
86,1.25E+18,https://twitter.com/OsteenDodie/status/1249855791751987200,OsteenDodie,,Easter was not same without having church. I went about 4:30 & sat on corner by 59 http://FW.So windy i could hardly climb stairs. I felt like Jesus was proud that I went to His House on Resurrection Day. First time no church on Easter in 61 yrs.Jesu heal all CV pts.,2020-04-14 00:23:36+00:00,13,204,,,1.25E+18,
86,1.25E+18,https://twitter.com/OsteenDodie/status/1249850869992087552,OsteenDodie,,,2020-04-14 00:04:03+00:00,2,71,,,1.25E+18,
86,1.25E+18,https://twitter.com/Joancollinsdbe/status/1252575606233092097,Joancollinsdbe,,This limited-edition t-shirt drawn by @CharlieMackesy goes on sale today. It costs £15 and every single pound - that’s 100% of the price - goes to charities on the front line of the coronavirus fight. You can buy it now at http://comicrelief.com/love-wins,2020-04-21 12:31:10+00:00,37,170,#NAME?,,1.25E+18,
86,1.25E+18,https://twitter.com/Joancollinsdbe/status/1251769441752363008,Joancollinsdbe,,"Six weeks ago I left @flylaxairport wearing a mask. People were pointing and laughing at me, and I said I felt like a ninny. I don’t feel like one now! #covi̇d19 #wearamask #weargloves https://www.instagram.com/p/B_J0sjjlvSs/?igshid=18mi8px52pi1j",2020-04-19 07:07:46+00:00,35,532,#NAME?,#covi #wearamask #weargloves,1.25E+18,
86,1.25E+18,https://twitter.com/Joancollinsdbe/status/1248183659468918785,Joancollinsdbe,NHSEngland,#thankyouthursday #thankyouNHS #OurNHSPeople,2020-04-09 09:39:09+00:00,14,98,,#thankyouthursday #thankyouNHS #OurNHSPeople,1.25E+18,
86,1.25E+18,https://twitter.com/Joancollinsdbe/status/1247938247000387584,Joancollinsdbe,,The BLUE Auction in aid of NHS Charities Covid-19 URGENT APPEAL is now live until 29 April. Visit http://bonhams.com/theblueauction to bid. #TheBlueAuction #claridges #nhsheroes #supportthenhs #Bonhams #Bonhams1793… https://www.instagram.com/p/B-umUZwl3jr/?igshid=7idd5ltbt7zq,2020-04-08 17:23:58+00:00,20,59,,#TheBlueAuction #claridges #nhsheroes #supportthenhs #Bonhams #Bonhams1793,1.25E+18,
86,1.25E+18,https://twitter.com/Joancollinsdbe/status/1246069706919796743,Joancollinsdbe,KazSugarman,Please help this great cause,2020-04-03 13:39:03+00:00,0,3,,,1.25E+18,
86,1.25E+18,https://twitter.com/Joancollinsdbe/status/1245267811729059841,Joancollinsdbe,,Happy #aprilfools day?? @dailymail https://www.instagram.com/p/B-boGSzF2a0/?igshid=1utg0heh87wjq,2020-04-01 08:32:36+00:00,8,93,#NAME?,#aprilfools,1.25E+18,
86,1.24E+18,https://twitter.com/Joancollinsdbe/status/1241085395602944000,Joancollinsdbe,,My charity @sschospices need an urgent lifeline NOW. They must continue their vital hospice lifeline to seriously ill children. Please help by donating even just £1 to https://www.shootingstar.org.uk/donate/ Thank you and please retweet #LetsDoThisTogether,2020-03-20 19:33:11+00:00,79,129,#NAME?,#LetsDoThisTogether,1.24E+18,
86,1.23E+18,https://twitter.com/Joancollinsdbe/status/1233910187003506688,Joancollinsdbe,DohertyShannen,Congratulations cxx ,2020-03-01 00:21:28+00:00,1,25,,,1.23E+18,
86,1.23E+18,https://twitter.com/Joancollinsdbe/status/1230641207883128832,Joancollinsdbe,,A telling off for #sisterdearest #alexis #dynasty #og https://www.instagram.com/p/B8zsj__FRLU/?igshid=1fm2d7a27jtx6,2020-02-20 23:51:42+00:00,9,130,,#sisterdearest #alexis #dynasty #og,1.23E+18,
86,1.22E+18,https://twitter.com/Joancollinsdbe/status/1221877297902305280,Joancollinsdbe,,Yesterday as we drove from LA to Palm Springs I commented on the very unusual thick fog hanging over the whole Los Angeles area- ￼It was 10am￼ tragically the time that Kobe’s helicopter crashed nearby.that is so ￼￼￼,2020-01-27 19:27:03+00:00,25,349,,,1.22E+18,
86,1.15E+18,https://twitter.com/LouisFarrakhan/status/1148566577194962954,LouisFarrakhan,,You don’t live life searching for pleasure. You live life searching for purpose for your life.,2019-07-09 12:16:25+00:00,1996,3192,,,1.15E+18,
86,1.15E+18,https://twitter.com/LouisFarrakhan/status/1148218691680645122,LouisFarrakhan,,"All our organizations will fail if the love of the Creator is not at the root of it. Because any gift that you have, you didn’t give it to yourself.",2019-07-08 13:14:03+00:00,1105,1834,,,1.15E+18,
86,1.15E+18,https://twitter.com/LouisFarrakhan/status/1147882205227704320,LouisFarrakhan,,"I want to share whatever my Teacher taught me with you so that the mind of God that’s in me will be in you. Paul said, “Let this mind be in you, the same that was in Christ Jesus.” Jesus was offering you God’s mind.",2019-07-07 14:56:59+00:00,993,1739,,,1.15E+18,
86,1.15E+18,https://twitter.com/LouisFarrakhan/status/1147506079112282112,LouisFarrakhan,,"Most of our great female artists die broken because the men in their lives didn’t understand the value of that woman. We don’t know how to handle women with greatness. We want to be big men, but we’re frightened by intelligent women.",2019-07-06 14:02:23+00:00,1286,2431,,,1.15E+18,
86,1.15E+18,https://twitter.com/LouisFarrakhan/status/1147159000615739392,LouisFarrakhan,,Start practicing the doing of what is right—loving for your brother and your sister what you love for yourself, doing unto others as you would have them do unto you.,2019-07-05 15:03:13+00:00,1162,1857,,,1.15E+18
86,1.15E+18,https://twitter.com/LouisFarrakhan/status/1146830367850205184,LouisFarrakhan,,"When Master Fard Muhammad came, He gave us The Best Flag, which represents Freedom, Justice, Equality. That is what Jesus taught. That is what the prophets taught.",2019-07-04 17:17:21+00:00,783,1319,,,1.15E+18,
86,1.15E+18,https://twitter.com/LouisFarrakhan/status/1146777693150679041,LouisFarrakhan,,"Master Fard Muhammad came among us July 4, 1930 on Independence Day. Not for us to celebrate the White man’s independence, but for us to know that God had come to declare our independence and gave us a Flag.",2019-07-04 13:48:02+00:00,941,1581,,,1.15E+18,
86,1.15E+18,https://twitter.com/LouisFarrakhan/status/1146568254539882501,LouisFarrakhan,,Do you give equal justice to the people working under your leadership? Do you make people bow down to you or do you encourage yourself and them to bow down to the Creator and free themselves so that they can rise like cream to the top?,2019-07-03 23:55:48+00:00,640,974,,,1.15E+18,
86,1.15E+18,https://twitter.com/LouisFarrakhan/status/1146391045917351936,LouisFarrakhan,,"No matter what gift you have, you have to know how to use it in accord with the nature of God and the nature of your being. Then your gift will bring fruit and multiply good.",2019-07-03 12:11:38+00:00,1124,1823,,,1.15E+18,
86,1.15E+18,https://twitter.com/LouisFarrakhan/status/1146209546488016896,LouisFarrakhan,,Young people will follow us if they know that we are for their success and we are willing to share with them the knowledge of our life experience so that they won’t make the mistakes that we have made starting from scratch.,2019-07-03 00:10:26+00:00,768,1283,,,1.15E+18,
86,1.25E+18,https://twitter.com/Wayne_Shorter/status/1245500483978047489,Wayne_Shorter,,For Wallace Roney,2020-04-01 23:57:10+00:00,247,1020,,,1.25E+18,
86,1.24E+18,https://twitter.com/Wayne_Shorter/status/1235481722667458560,Wayne_Shorter,,"Miles would say, ""You see the way Humphrey Bogart threw that punch?"" and I'd say, ""Yeah"" and then he'd say, ""Play that"" ",2020-03-05 08:26:11+00:00,326,1171,,,1.24E+18,
86,1.22E+18,https://twitter.com/Wayne_Shorter/status/1223323301629636613,Wayne_Shorter,,Art Blakey ,2020-01-31 19:12:58+00:00,174,711,,,1.22E+18,
86,1.21E+18,https://twitter.com/Wayne_Shorter/status/1210657758640513025,Wayne_Shorter,,"Yes Or No. The fact of indecision is greater than the state of it, because even resolute action doesn’t keep you from wondering, “What if?”",2019-12-27 20:24:37+00:00,126,548,,,1.21E+18,
86,1.20E+18,https://twitter.com/Wayne_Shorter/status/1204163324428111873,Wayne_Shorter,,"All that we think, say and do are the components of building karma.",2019-12-09 22:18:03+00:00,74,293,,,1.20E+18,
86,1.19E+18,https://twitter.com/Wayne_Shorter/status/1194333615926259712,Wayne_Shorter,,At the @JazzFoundation gala w/ @mrdannyglover : Lester Cohen,2019-11-12 19:18:18+00:00,50,403,#NAME?,,1.19E+18,
86,1.19E+18,https://twitter.com/Wayne_Shorter/status/1192908077319761920,Wayne_Shorter,,"And he never made a false move. If somebody came into a room to surprise you or upset a household, he’d be the last one to turn around. Not deliberately or trying to be cool. Eventually he’d turn around and say, “Heyyy what’s happenin’” or “Don’t you belong in the hospital?” ",2019-11-08 20:53:43+00:00,26,295,,,1.19E+18,
86,1.19E+18,https://twitter.com/Wayne_Shorter/status/1192907319526469634,Wayne_Shorter,,"Lester’s style was all-encompassing. He hardly moved his fingers on a horn. Or when he walked into a room, same thing, you’d hardly see him do it. He walked with his feet close to the ground. He lifted them up and didn’t scrape them, but they were always close to the ground",2019-11-08 20:50:42+00:00,33,245,,,1.19E+18,
86,1.19E+18,https://twitter.com/Wayne_Shorter/status/1192904890579869702,Wayne_Shorter,,"As he was walking in everybody, all the promoters, would run down into the lobby yelling, “There he is…there’s The Pres!!”",2019-11-08 20:41:03+00:00,18,192,,,1.19E+18,
86,1.19E+18,https://twitter.com/Wayne_Shorter/status/1192904198083555328,Wayne_Shorter,,"The show was long on and here comes Lester walking into the lobby. He was the only one who used to carry the saxophone in a bag; the rest of the guys had big, heavy, hard cases. His bag was shaped like a saxophone and he had this black overcoat and his pork pie hat.",2019-11-08 20:38:18+00:00,20,201,,,1.19E+18,
86,1.24E+18,https://twitter.com/HenryLouisAaron/status/1243217574202138626,HenryLouisAaron,,Bill Bartholomay was the greatest owner I ever had the pleasure to play for. He understood the game of baseball more than so many others. I’ve known him for a longtime and he’s helped me in more ways than you can imagine. I will surely miss my friend.,2020-03-26 16:45:42+00:00,112,844,,,1.24E+18,
86,1.09E+18,https://twitter.com/HenryLouisAaron/status/1093617463194013696,HenryLouisAaron,,Frank Robinson and I were more than baseball buddies. We were friends.Frank was a hard nosed baseball player who did things on the field that people said could never be done.I’m so glad I had the chance to know him all of those years. Baseball will miss a tremendous human being.,2019-02-07 21:08:16+00:00,4210,23260,,,1.09E+18,
86,1.03E+18,https://twitter.com/HenryLouisAaron/status/1033026969531805696,HenryLouisAaron,,#PlayersWeekend,2018-08-24 16:23:16+00:00,1305,9018,,#PlayersWeekend,1.03E+18,
86,1.00E+18,https://twitter.com/HenryLouisAaron/status/1004764958838714368,HenryLouisAaron,,Red Schoendienst and I were teammates when we won the World Series in 1957. He was a good friend and will be sorely missed.,2018-06-07 16:40:08+00:00,450,3859,,,1.00E+18,
86,9.32E+17,https://twitter.com/HenryLouisAaron/status/931585903822344192,HenryLouisAaron,,"Make sure to listen to my granddaughter and the late former Braves GM Bill Lucas’ granddaughter’s podcast, the Ball Out with E&K, where they interviewed 2017 MLB MVP @Giancarlo818.",2017-11-17 18:12:42+00:00,31,115,#NAME?,,9.32E+17,
86,9.23E+17,https://twitter.com/HenryLouisAaron/status/923337791689326594,HenryLouisAaron,,Congratulations to Giancarlo Stanton and Jose Altuve for being selected as the NL and AL 2017 Hank Aaron Award winners.,2017-10-25 23:57:38+00:00,384,1402,,,9.23E+17,
86,8.10E+17,https://twitter.com/HenryLouisAaron/status/809508091695943680,HenryLouisAaron,,Craig Sagar was there when I crossed the plate for #715 & has been a friend ever since.I thought the world of him & he will be sorely missed,2016-12-15 21:19:03+00:00,5309,16194,,,8.10E+17,
86,7.39E+17,https://twitter.com/HenryLouisAaron/status/739163075966861313,HenryLouisAaron,,We've lost a giant in Muhammad Ali. He did things his own way and I am so appreciative to have known him for so long. God rest his soul.,2016-06-04 18:33:04+00:00,555,1408,,,7.39E+17,
86,6.96E+17,https://twitter.com/HenryLouisAaron/status/695668718920187904,HenryLouisAaron,,Having a great day today. Glad to be here at 82! Thanks for all the birthday wishes.,2016-02-05 18:02:02+00:00,1424,4528,,,6.96E+17,
86,6.61E+17,https://twitter.com/HenryLouisAaron/status/660606634432053248,HenryLouisAaron,,"Congratulations to Bryce Harper and Josh Donaldson who earned the Hank Aaron Award as best overall offensive players in NL, AL.",2015-10-31 23:57:49+00:00,162,349,,,6.61E+17,
