age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo,
81,1.25348204271878E+018,https://twitter.com/tommychong/status/1253482042718777345,tommychong,,50% off all CBD products TODAY! Retweet this if you can use some relief. http://bit.ly/2Lrkqxu,2020-04-24 00:33:02+00:00,8,19,,,1.25348204271878E+018,
81,1.25341497435493E+018,https://twitter.com/tommychong/status/1253414974354931712,tommychong,thedailybeast,Hey he just out-Trumped Trump!,2020-04-23 20:06:31+00:00,6,45,,,1.25341497435493E+018,
81,1.25341394954807E+018,https://twitter.com/tommychong/status/1253413949548068864,tommychong,washingtonpost,Trump showed us who he was when he got invited the Russians to the White House when he was elected! Can you say traitor?,2020-04-23 20:02:27+00:00,9,47,,,1.25341394954807E+018,
81,1.25341246711322E+018,https://twitter.com/tommychong/status/1253412467113222146,tommychong,johnpavlovitz,Great description of the transition that will take place Nov.3rd.,2020-04-23 19:56:34+00:00,13,51,,,1.25341246711322E+018,
81,1.25336202258815E+018,https://twitter.com/tommychong/status/1253362022588145665,tommychong,thehill,Sounds like a guy with a gambling problem! Needs help! Needs gamblers anonymous!,2020-04-23 16:36:07+00:00,6,72,,,1.25336202258815E+018,
81,1.25332343154783E+018,https://twitter.com/tommychong/status/1253323431547826178,tommychong,CBSNews,When an opponent is destroying himself on tv every night! Do not interrupt him. Keep showing clips of all his fuckups!,2020-04-23 14:02:46+00:00,16,96,,,1.25332343154783E+018,
81,1.25331785707035E+018,https://twitter.com/tommychong/status/1253317857070350339,tommychong,DrEricDing,"The “Mooch” came out of the Trump camp unscathed! Looking like a star! All because he knew what Trump was doing ,rather “scamming” from the start!",2020-04-23 13:40:37+00:00,6,32,,,1.25331785707035E+018,
81,1.25320259213125E+018,https://twitter.com/tommychong/status/1253202592131252224,tommychong,hereiam9876,Now you see why we couldn’t beat North Korea in the Korean War! We were up against both Korea and China! Fought us to a standstill! We’re are still T a standstill now! They are better organized!,2020-04-23 06:02:35+00:00,5,26,,,1.25320259213125E+018,
81,1.25319946239193E+018,https://twitter.com/tommychong/status/1253199462391934978,tommychong,thehill,The correction officers will take very good care of you. Come November 3rd. You will get orange jumpsuits(your favorite color) and you will go to bed at 9 pm! You will be counted every day!,2020-04-23 05:50:09+00:00,31,152,,,1.25319946239193E+018,
81,1.25319863630278E+018,https://twitter.com/tommychong/status/1253198636302782464,tommychong,thehill,Yeah fast at lying! Fast at misinformation that wasted time we could have used to prepare like the Chinese and Koreans did. You were fast at doing nothing! See you Nov.3rd!,2020-04-23 05:46:52+00:00,22,74,,,1.25319863630278E+018,
81,1.25319781436597E+018,https://twitter.com/tommychong/status/1253197814365974528,tommychong,thehill,Uh yeah! But now what? We know the problem so where is the TESTING?,2020-04-23 05:43:36+00:00,6,30,,,1.25319781436597E+018,
81,1.25319745850868E+018,https://twitter.com/tommychong/status/1253197458508677121,tommychong,washingtonpost,Showing up a liar is sad enough but this liar is the POTUS! Who has blood on his lies! He lies in the time when we are desperate for real facts! Live saving facts!,2020-04-23 05:42:12+00:00,7,36,,,1.25319745850868E+018,
81,1.25319661867476E+018,https://twitter.com/tommychong/status/1253196618674761729,tommychong,nypost,Of course you did! Trump didn’t mean what he said! He just needed someone to blame! And you it! So be cool ! Nov.3rd. is Coming!,2020-04-23 05:38:51+00:00,4,39,,,1.25319661867476E+018,
81,1.25319591133901E+018,https://twitter.com/tommychong/status/1253195911339012105,tommychong,thehill,Really? Orange is the new green? At least he’s doing something other than lying!,2020-04-23 05:36:03+00:00,4,24,,,1.25319591133901E+018,
81,1.25319550957919E+018,https://twitter.com/tommychong/status/1253195509579186177,tommychong,thehill,"Thanks to the Trump aided Coronavirus! Testing Donnie, testing, listen Donnie, listen, testing! Not texting! Testing,!!",2020-04-23 05:34:27+00:00,5,27,,,1.25319550957919E+018,
81,1.23316385795205E+018,https://twitter.com/Sonny_Barger/status/1233163857952047104,Sonny_Barger,,Feb 29th ...5pm - Midnight .....for All who can make it I’ll see you there. All info on flyer. Sonny Barger http://www.sonnybarger.com,2020-02-27 22:55:49+00:00,11,46,,,1.23316385795205E+018,
81,1.22953807879399E+018,https://twitter.com/Sonny_Barger/status/1229538078793990146,Sonny_Barger,,http://www.odinmfg.com/,2020-02-17 22:48:16+00:00,10,47,,,1.22953807879399E+018,
81,1.22953699794278E+018,https://twitter.com/Sonny_Barger/status/1229536997942784000,Sonny_Barger,,Never stop reaching for your goals. The biggest thing getting in your way is usually yourself. Sonny Barger,2020-02-17 22:43:58+00:00,34,174,,,1.22953699794278E+018,
81,1.2261750795008E+018,https://twitter.com/Sonny_Barger/status/1226175079500804096,Sonny_Barger,,"This Sunday from 12-5pm Open house, support gear available. Hats, stickers, sweatshirts, calendars, etc... Sorry but the support website is still down. Sonny",2020-02-08 16:04:54+00:00,23,102,,,1.2261750795008E+018,
81,1.20974892641847E+018,https://twitter.com/Sonny_Barger/status/1209748926418472961,Sonny_Barger,,,2019-12-25 08:13:14+00:00,17,294,,,1.20974892641847E+018,
81,1.1939319680958E+018,https://twitter.com/Sonny_Barger/status/1193931968095801344,Sonny_Barger,,"Happy Birthday to the Marine Corps. And To All who have served our Great Nation, I say Thank you today and Every day!! Sonny #proudtobeanAmerican￼",2019-11-11 16:42:18+00:00,17,123,,#proudtobeanAmerican,1.1939319680958E+018,
81,1.19368231066461E+018,https://twitter.com/Sonny_Barger/status/1193682310664613889,Sonny_Barger,,Veterans Day is a time for US to pay our Respects for those who have served. Have a meaningful and safe weekend!￼ Sonny #proudtobeanamerican,2019-11-11 00:10:15+00:00,23,137,,#proudtobeanamerican,1.19368231066461E+018,
81,1.19075249397151E+018,https://twitter.com/Sonny_Barger/status/1190752493971505152,Sonny_Barger,,If your looking for some Great riding gear and my Sonny gloves check out ODIN link below...Have a Great Day!! Sonny https://odinmfg.com/products/,2019-11-02 22:08:12+00:00,20,68,,,1.19075249397151E+018,
81,1.18709584437109E+018,https://twitter.com/Sonny_Barger/status/1187095844371087360,Sonny_Barger,,https://www.facebook.com/1186998021317334/posts/3182427775107672?sfns=mo,2019-10-23 19:57:59+00:00,6,24,,,1.18709584437109E+018,
81,1.18468265637559E+018,https://twitter.com/Sonny_Barger/status/1184682656375590912,Sonny_Barger,,Our Pimp N Ho Ball Party is this weekend Oct 19th ...8pm - 2am @our Club House.... info in the flyer.... Sonny,2019-10-17 04:08:50+00:00,13,76,,,1.18468265637559E+018,
81,1.18250266076468E+018,https://twitter.com/Sonny_Barger/status/1182502660764684289,Sonny_Barger,,http://www.odinmfg.com/,2019-10-11 03:46:18+00:00,19,66,,,1.18250266076468E+018,
81,1.16788695567093E+018,https://twitter.com/Sonny_Barger/status/1167886955670933510,Sonny_Barger,,"Come join us for my 81st Birthday Party at our Club House Oct 6, 2019 12pm - 5pm ... all the info is on the flyer ...Hope to see you there..also click on link for Oakland support gear and more... Sonny https://support81oakland.secure-decoration.com/",2019-08-31 19:48:43+00:00,32,153,,,1.16788695567093E+018,
81,1.1623666768447E+018,https://twitter.com/Sonny_Barger/status/1162366676844703756,Sonny_Barger,,"Come join us at ....Our End of Summer Party ...Oakland Red and White....Sat. August 31,2019 at our Club House... http://support81oakland.deco-apparel.com",2019-08-16 14:13:06+00:00,12,59,,,1.1623666768447E+018,
81,1.1595059093006E+018,https://twitter.com/Sonny_Barger/status/1159505909300596736,Sonny_Barger,,Hello and Good Afternoon...Please feel free to share...and Thank you!!!! Every little bit helps... Sonny,2019-08-08 16:45:26+00:00,29,64,,,1.1595059093006E+018,
81,1.1478673171596E+018,https://twitter.com/Sonny_Barger/status/1147867317159600131,Sonny_Barger,,Any donation will be very much appreciated Thank you. Sonny.,2019-07-07 13:57:49+00:00,5,26,,,1.1478673171596E+018,
81,1.23345684639805E+018,https://twitter.com/DocBrownLloyd/status/1233456846398054400,DocBrownLloyd,,Have you seen the Back To The Future Musical yet?,2020-02-28 18:20:03+00:00,79,550,,,1.23345684639805E+018,
81,1.17330050928692E+018,https://twitter.com/DocBrownLloyd/status/1173300509286924288,DocBrownLloyd,,Taxi Reunion ,2019-09-15 18:20:14+00:00,154,2022,,,1.17330050928692E+018,
81,1.17127878924809E+018,https://twitter.com/DocBrownLloyd/status/1171278789248090113,DocBrownLloyd,mcflymusic,McFly! McFly!,2019-09-10 04:26:39+00:00,930,4653,,,1.17127878924809E+018,
81,1.16316312925512E+018,https://twitter.com/DocBrownLloyd/status/1163163129255120897,DocBrownLloyd,,Please don’t go 88 mph on the 405. Have a nice Sunday.,2019-08-18 18:57:55+00:00,294,1838,,,1.16316312925512E+018,
81,1.14321094450954E+018,https://twitter.com/DocBrownLloyd/status/1143210944509538304,DocBrownLloyd,itscaitlinhd,Please read.,2019-06-24 17:35:03+00:00,48,170,,,1.14321094450954E+018,
81,1.10376560877508E+018,https://twitter.com/DocBrownLloyd/status/1103765608775081984,DocBrownLloyd,ChrisBourne, ,2019-03-07 21:13:22+00:00,2,56,,,1.10376560877508E+018,
81,1.10375824690757E+018,https://twitter.com/DocBrownLloyd/status/1103758246907568128,DocBrownLloyd,,We still don’t have those little pizzas that grow in the microwave. Somebody fix this.,2019-03-07 20:44:07+00:00,1830,6352,,,1.10375824690757E+018,
81,1.10159211205792E+018,https://twitter.com/DocBrownLloyd/status/1101592112057921536,DocBrownLloyd,,Mamushka!!!,2019-03-01 21:16:40+00:00,405,2360,,,1.10159211205792E+018,
81,1.09909290899138E+018,https://twitter.com/DocBrownLloyd/status/1099092908991377409,DocBrownLloyd,,Hey @Nike I’d love to get my hands on some of those self-lacing sneakers! Don’t make me get my time machine...BRB,2019-02-22 23:45:44+00:00,372,2472,@Nike,,1.09909290899138E+018,
81,1.09874612243089E+018,https://twitter.com/DocBrownLloyd/status/1098746122430889984,DocBrownLloyd,,"Your past is what you made it, and your future is what you make it.",2019-02-22 00:47:43+00:00,792,2700,,,1.09874612243089E+018,
81,1.0657003481683E+018,https://twitter.com/DocBrownLloyd/status/1065700348168298496,DocBrownLloyd,Alyssa_Milano,Thankful for this wonderful man.,2018-11-22 20:15:37+00:00,32,293,,,1.0657003481683E+018,
81,1.05914134598863E+018,https://twitter.com/DocBrownLloyd/status/1059141345988628480,DocBrownLloyd,RyanPKelley,Well done!,2018-11-04 17:52:29+00:00,151,1044,,,1.05914134598863E+018,
81,1.05666620161782E+018,https://twitter.com/DocBrownLloyd/status/1056666201617821698,DocBrownLloyd,JamesBourne,@JamesBourne my friend! Let me be the one to say...Nobody should know to much about their own future.,2018-10-28 21:57:09+00:00,21,130,@JamesBourne,,1.05666620161782E+018,
81,1.04472409209031E+018,https://twitter.com/DocBrownLloyd/status/1044724092090310656,DocBrownLloyd,YouTube,Brilliant idea. Happy Birthday #willsmith,2018-09-25 23:03:28+00:00,9,106,,#willsmith,1.04472409209031E+018,
81,1.04472308908114E+018,https://twitter.com/DocBrownLloyd/status/1044723089081135105,DocBrownLloyd,masonramsey,https://Instagram.com/jamesfutureboybourne?utm_source=ig_profile_share&amp,igshid=2llz2k4upc6w,2018-09-25 22:59:29+00:00,10,75,,,1.04472308908114E+018
81,1.2508699867611E+018,https://twitter.com/AlanDersh/status/1250869986761101314,AlanDersh,,"The 2020 election MUST be held, even if the pandemic gets worse. It’s in everyone’s interest to hold the election in a fair, safe and timely manner. We can do it. We must do it.",2020-04-16 19:33:39+00:00,622,2953,,,1.2508699867611E+018,
81,1.24880619123454E+018,https://twitter.com/AlanDersh/status/1248806191234535424,AlanDersh,,Lots of home bound folks like a free book and are reading Guilt by Accusation free on kindle. Please join them. It’s free and short.,2020-04-11 02:52:52+00:00,297,1210,,,1.24880619123454E+018,
81,1.24753438884734E+018,https://twitter.com/AlanDersh/status/1247534388847337473,AlanDersh,,"As an added inducement for everyone to stay at at home and read, I’ve persuaded my publisher to make my new book —Guilt by Accusation: the Challenge of Proving Innocence in the Age of #MeToo— available free on Kindle. Please order it. https://www.amazon.com/dp/B07YL6CRRY",2020-04-07 14:39:11+00:00,283,1224,,#MeToo #MeToo,1.24753438884734E+018,
81,1.24681237291379E+018,https://twitter.com/AlanDersh/status/1246812372913790976,AlanDersh,,What I wrote on March 18 about masks. Please wear them. But don’t hoard them. Health providers need them. Make your own.,2020-04-05 14:50:09+00:00,358,1619,,,1.24681237291379E+018,
81,1.23746465625331E+018,https://twitter.com/AlanDersh/status/1237464656253308933,AlanDersh,,I’m thinking of suing cnn for doctoring a video of me.,2020-03-10 19:45:39+00:00,14422,51241,,,1.23746465625331E+018,
81,1.2370984951457E+018,https://twitter.com/AlanDersh/status/1237098495145701377,AlanDersh,,"Starting from nothing, Terry Giles rose to become one of the most successful criminal defense lawyers before having a 2nd career as an entrepreneur. Read his remarkable story, & the stories of others who have overcome unspeakable adversity. Inspiring read!",2020-03-09 19:30:40+00:00,133,544,,,1.2370984951457E+018,
81,1.22798508129954E+018,https://twitter.com/AlanDersh/status/1227985081299537922,AlanDersh,,"All civil libertarians who care about non partisan justice should support a new trial for Roger Stone based on this new information about a biased juror. Let’s hear from real, non partisan, civil libertarians.",2020-02-13 15:57:12+00:00,8474,22794,,,1.22798508129954E+018,
81,1.22588270833461E+018,https://twitter.com/AlanDersh/status/1225882708334612480,AlanDersh,,of the argument I actually made before the Senate.”,2020-02-07 20:43:08+00:00,163,857,,,1.22588270833461E+018,
81,1.22588270718543E+018,https://twitter.com/AlanDersh/status/1225882707185434624,AlanDersh,,"That is not what I said, nor is it the precedent the Senators who voted for acquittal intend to establish. If President Trump ‘s acquittal were to create such a precedent, it would be the responsibility of those who invented and publicized the bizarre caricature (MTC)",2020-02-07 20:43:07+00:00,355,1766,,,1.22588270718543E+018,
81,1.22588142566195E+018,https://twitter.com/AlanDersh/status/1225881425661947904,AlanDersh,,Frederickson worries that the Senate vote to acquit may be taken as a confirmation that a president who believes that his reelection is in the public interest can do anything he wants.(MTC),2020-02-07 20:38:02+00:00,80,288,,,1.22588142566195E+018,
81,1.22588131661426E+018,https://twitter.com/AlanDersh/status/1225881316614258688,AlanDersh,,that an impeachable ‘high crime and misdemeanor’ requires an indictable offence.” The danger of characterizing my view is that the mischaracterization could serve as a precedent. (MTC),2020-02-07 20:37:36+00:00,89,347,,,1.22588131661426E+018,
81,1.22588106211648E+018,https://twitter.com/AlanDersh/status/1225881062116478976,AlanDersh,,“Some democratic Senators and other critics accused [Dershowitz] of suggesting that even Nixon was not impeachable despite his clear crimes. But that accusation is incompatible with Mr. Dershowitz’s main argument:(MTC),2020-02-07 20:36:35+00:00,83,348,,,1.22588106211648E+018,
81,1.22588081044985E+018,https://twitter.com/AlanDersh/status/1225880810449850369,AlanDersh,,Nor would a motive to be reelected in the public interest turn non-criminal conduct into a criminal or impeachable offense. As the New York Times reported: (MTC),2020-02-07 20:35:35+00:00,83,284,,,1.22588081044985E+018,
81,1.22588069206983E+018,https://twitter.com/AlanDersh/status/1225880692069826560,AlanDersh,,"I supported the impeachment of Richard Nixon, who believed that his reelection was in the public interest, but who committed numerous crimes toward that end. His motive did not turn criminal conduct into innocent conduct. (MTC)",2020-02-07 20:35:07+00:00,287,1602,,,1.22588069206983E+018,
81,1.22588043937981E+018,https://twitter.com/AlanDersh/status/1225880439379808256,AlanDersh,,"My main argument is that a President cannot be impeached unless he commits criminal-type behavior akin to treason or bribery. This argument, controversial as it may be, is inconsistent with her mischaracterization. (MTC)",2020-02-07 20:34:07+00:00,395,2025,,,1.22588043937981E+018,
81,1.25287002997817E+018,https://twitter.com/MaEllenSirleaf/status/1252870029978169344,MaEllenSirleaf,,Leadership requires the courage to make decisions that will benefit the next generation.,2020-04-22 08:01:07+00:00,107,400,,,1.25287002997817E+018,
