age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
93,1241462782211604481,https://twitter.com/TedsHotDogs/status/1241462782211604481,TedsHotDogs,,Don’t forget... we now offer online ordering! Go to http://tedshotdogs.com to place your order for pickup! Use code CURBSIDE for 15% off ,2020-03-21 20:32:47+00:00,2,14,,,1241462782211604481
93,1209470739528720384,https://twitter.com/TedsHotDogs/status/1209470739528720384,TedsHotDogs,,All Ted’s locations are closed today and tomorrow. Wishing all our employees and customers a happy holiday with their families!,2019-12-24 13:47:49+00:00,0,6,,,1209470739528720384
93,1151608704623681536,https://twitter.com/TedsHotDogs/status/1151608704623681536,TedsHotDogs,freeedumbs,"Yes, we DO call hot dogs ‘sandwiches’ here at Ted’s...",2019-07-17 21:44:45+00:00,1,1,,,1151608704623681536
93,1129794981005279232,https://twitter.com/TedsHotDogs/status/1129794981005279232,TedsHotDogs,,Classic! #hotdog #grill #tedshotdogs,2019-05-18 17:04:48+00:00,1,17,,#hotdog #grill #tedshotdogs,1129794981005279232
93,1127651798058188803,https://twitter.com/TedsHotDogs/status/1127651798058188803,TedsHotDogs,,We hope all of the moms out there are having a wonderful Mother's Day! Happy Mother's Day from all of us at Ted’s!,2019-05-12 19:08:34+00:00,1,17,,,1127651798058188803
93,1126875436842135552,https://twitter.com/TedsHotDogs/status/1126875436842135552,TedsHotDogs,,Ted's hand-breaded onion rings really are a thing of beauty. #onionrings #onionring #tedshotdogs,2019-05-10 15:43:35+00:00,2,13,,#onionrings #onionring #tedshotdogs,1126875436842135552
93,1126505891669266432,https://twitter.com/TedsHotDogs/status/1126505891669266432,TedsHotDogs,,The Ted's Burger is now available at all stores! It’s really good! Trust us. #TedsHotDogs #burgertime #burgersup,2019-05-09 15:15:08+00:00,1,4,,#TedsHotDogs #burgertime #burgersup,1126505891669266432
93,1126277796844720128,https://twitter.com/TedsHotDogs/status/1126277796844720128,TedsHotDogs,,"Family, friends, co-workers... it doesn't matter. Fries are always better with Rings. #frenchfries #onionrings #TedsHotDogs",2019-05-09 00:08:46+00:00,0,2,,#frenchfries #onionrings #TedsHotDogs,1126277796844720128
93,1125481492166082560,https://twitter.com/TedsHotDogs/status/1125481492166082560,TedsHotDogs,,"Congrats to Joe Marino for winning our Employee of the Month! To quote his managers: ""He loves working at Ted’s and it shows! He is a great young man and a favorite among many of our regular customers.” Next time you’re at Ted’s Lancaster congratulate Joe on a job well done!",2019-05-06 19:24:32+00:00,6,45,,,1125481492166082560
93,1124354776022552576,https://twitter.com/TedsHotDogs/status/1124354776022552576,TedsHotDogs,,"Our original Ted’s burger sauce is now available at all stores! Try it on a burger! ...frig it, try it on everything! #TedsHotDogs #sauceitup #getsaucey",2019-05-03 16:47:22+00:00,0,9,,#TedsHotDogs #sauceitup #getsaucey,1124354776022552576
93,1123698027385036803,https://twitter.com/TedsHotDogs/status/1123698027385036803,TedsHotDogs,,#Spring is here! We’re open and ready for the rush! http://www.TedsHotDogs.com #TedsHotDogs #MrTed,2019-05-01 21:17:41+00:00,1,10,,#Spring #TedsHotDogs #MrTed,1123698027385036803
93,1122235420291551233,https://twitter.com/TedsHotDogs/status/1122235420291551233,TedsHotDogs,,Here’s to 92 more years grillin’ up #Buffalo’s favorite hot dog. #TedsHotDogs #buffalosbest @news4buffalo https://www.wivb.com/news/local-news/buffalo-s-best-hot-dog-stand-ted-s-hot-dogs/1956183322,2019-04-27 20:25:48+00:00,6,33,@news4buffalo,#Buffalo #TedsHotDogs #buffalosbest,1122235420291551233
93,1109836493604995072,https://twitter.com/TedsHotDogs/status/1109836493604995072,TedsHotDogs,,Golden Key Chain #7/10 is now up for auction! https://www.ebay.com/itm/Teds-Hot-Dogs-Golden-Hot-Dog-Key-Chain-/254174507255 (All proceeds go to the Ted's Youth Foundation.) #TedsHotDogs,2019-03-24 15:16:54+00:00,1,4,,#TedsHotDogs,1109836493604995072
93,1098292949442547712,https://twitter.com/TedsHotDogs/status/1098292949442547712,TedsHotDogs,AreWildZ28,Thanks for stopping in!!,2019-02-20 18:46:59+00:00,0,0,,,1098292949442547712
93,1098289599238033409,https://twitter.com/TedsHotDogs/status/1098289599238033409,TedsHotDogs,ArcBldgPartners,Thanks for stopping in! Hope you all enjoyed ,2019-02-20 18:33:40+00:00,0,0,,,1098289599238033409
93,1243909085197742080,https://twitter.com/MrBillDaniels/status/1243909085197742080,MrBillDaniels,,@Calgaryexpo has been postponed but I’ll hopefully see you there when this is all behind us. I wish everyone safety and rest during this time - please take care of yourselves and your loved ones.,2020-03-28 14:33:31+00:00,0,4,@Calgaryexpo,,1243909085197742080
93,1225842863801499649,https://twitter.com/MrBillDaniels/status/1225842863801499649,MrBillDaniels,,"Won't you join me at the @Calgaryexpo? I'll be there with some of my favorite 90's kids all weekend in April. Get your tickets now, eh! https://bit.ly/2vReVGj",2020-02-07 18:04:48+00:00,7,104,@Calgaryexpo,,1225842863801499649
93,1206677530801037312,https://twitter.com/MrBillDaniels/status/1206677530801037312,MrBillDaniels,,"if at first you don’t succeed, roll, roll again. #MondayMotivation I suppose!",2019-12-16 20:48:36+00:00,85,1082,,#MondayMotivation,1206677530801037312
93,1201216310753087497,https://twitter.com/MrBillDaniels/status/1201216310753087497,MrBillDaniels,,"Hope everyone had a great week spending time with those they love. We got to catch up with BMW writer, Jeff Sherman and his wife, Wendy! Hard to believe how much time has gone by...",2019-12-01 19:07:40+00:00,44,989,,,1201216310753087497
93,1196951532220112896,https://twitter.com/MrBillDaniels/status/1196951532220112896,MrBillDaniels,,Some of the cool kids told me to join @BookCameo so click the link below if you’re looking for a video message from yours truly! I’ll try to shuffle my feet around less when I tape yours .,2019-11-20 00:40:58+00:00,11,130,@BookCameo,,1196951532220112896
