age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
84,1.23466828713851E+018,https://twitter.com/JimBrownNFL32/status/1234668287138512897,JimBrownNFL32,nflnetwork,So shocked and sad to hear of Maura’s passing...she was a champion!,2020-03-03 02:33:53+00:00,0,10,,,1.23466828713851E+018
84,1.22981700202756E+018,https://twitter.com/JimBrownNFL32/status/1229817002027560960,JimBrownNFL32,EmmittSmith22,Love you man. Thanks,2020-02-18 17:16:36+00:00,1,6,,,1.22981700202756E+018
84,1.2298167204472E+018,https://twitter.com/JimBrownNFL32/status/1229816720447201280,JimBrownNFL32,CoachBabersCuse,Thanks Coach!,2020-02-18 17:15:29+00:00,0,11,,,1.2298167204472E+018
84,1.19868618439999E+018,https://twitter.com/JimBrownNFL32/status/1198686184399986688,JimBrownNFL32,,,2019-11-24 19:33:51+00:00,18,84,,,1.19868618439999E+018
84,1.09833556528237E+018,https://twitter.com/JimBrownNFL32/status/1098335565282369536,JimBrownNFL32,,"This month my partners @rootsoffight are celebrating #BlackHistory with a special collection. Along with this new T, they honor @MuhammadAli. Jackie Robinson, Joe Louis &amp; Jack Johnson. A percentage of proceeds will be donated to the Muhammad Ali Centre http://rootsof.co/bhtcollectionT",2019-02-20 21:36:19+00:00,32,123,@rootsoffight @MuhammadAli,#BlackHistory,1.09833556528237E+018
84,1.09291113811801E+018,https://twitter.com/JimBrownNFL32/status/1092911138118008832,JimBrownNFL32,,Go behind the scenes on the best Super Bowl commercial ever. Watch the full BTS video on my Facebook or Halogen,2019-02-05 22:21:35+00:00,12,46,,,1.09291113811801E+018
84,1.09255291014217E+018,https://twitter.com/JimBrownNFL32/status/1092552910142169088,JimBrownNFL32,,"Congratulations to my friend Coach Belichick and his New England Patriots on their #SuperBowl win, again.",2019-02-04 22:38:07+00:00,18,234,,#SuperBowl,1.09255291014217E+018
84,1.09215442051792E+018,https://twitter.com/JimBrownNFL32/status/1092154420517916679,JimBrownNFL32,,Amazing experience to join these great men. Watch the full #NFL100 film at,2019-02-03 20:14:39+00:00,3,30,,#NFL100,1.09215442051792E+018
84,1.092097072873E+018,https://twitter.com/JimBrownNFL32/status/1092097072872996872,JimBrownNFL32,,It’s an honor to celebrate #NFL100. Be sure to watch the commercial before the #SBLIII halftime show.,2019-02-03 16:26:47+00:00,126,1534,,#NFL100 #SBLIII,1.092097072873E+018
84,1.09134994199221E+018,https://twitter.com/JimBrownNFL32/status/1091349941992214528,JimBrownNFL32,,Backstage at @SIRIUSXM with the @backstreetboys - about to go live on @MadDogUnleashed Follow live on @halogenapp #SuperBowl,2019-02-01 14:57:57+00:00,38,134,@SIRIUSXM @backstreetboys @MadDogUnleashed @halogenapp,#SuperBowl,1.09134994199221E+018
84,1.0913169224221E+018,https://twitter.com/JimBrownNFL32/status/1091316922422095873,JimBrownNFL32,,Thank you to @christuckerreal for coming to the #LegendsofFootball dinner last night. And for finally letting me speak. Go behind the scenes with us on #halogen! https://link.halogen.tv/share/stream/T5JYnKm1f7LpXZJMU1bDsj,2019-02-01 12:46:44+00:00,3,27,@christuckerreal,#LegendsofFootball #halogen,1.0913169224221E+018
84,1.09113860379369E+018,https://twitter.com/JimBrownNFL32/status/1091138603793686533,JimBrownNFL32,,"Going live on @halogenapp or at http://www.halogen.tv for the Legends of Football dinner. Just arrived, Eric Dickerson, Ed Too Tall Jones, Chris Tucker and more.",2019-02-01 00:58:10+00:00,4,17,@halogenapp,,1.09113860379369E+018
84,1.09098445879742E+018,https://twitter.com/JimBrownNFL32/status/1090984458797416450,JimBrownNFL32,,I’ll be in Atlanta all week for #SuperBowl - Follow me and go behind the scenes with exclusive access at http://www.halogen.tv @halogenapp,2019-01-31 14:45:39+00:00,4,30,@halogenapp,#SuperBowl,1.09098445879742E+018
84,1.06608149452598E+018,https://twitter.com/JimBrownNFL32/status/1066081494525984774,JimBrownNFL32,,Proud to announce details for my annual Legends of Football celebrity golf tournament. This years event will take place at Top Golf Atlanta on Thursday January 31st https://www.eventbrite.com/e/jim-browns-legends-of-football-golf-tournament-tickets-52965460117?ref=estw,2018-11-23 21:30:09+00:00,6,44,,,1.06608149452598E+018
84,1.06565515856504E+018,https://twitter.com/JimBrownNFL32/status/1065655158565044224,JimBrownNFL32,,Black Friday / Cyber Monday starts now. Check out my officially licensed collaboration with my partners @rootsoffight Follow my link to own a piece of my history and celebrate the Icons who built the house today’s champions play in,2018-11-22 17:16:03+00:00,3,19,@rootsoffight,,1.06565515856504E+018
84,1.25340239324661E+018,https://twitter.com/RonPaul/status/1253402393246609410,RonPaul,,Risk Is Seen Differently By Every Individual --- One-Size-Fits-All Lockdowns Must End! Watch the whole show here: https://youtu.be/bevTs_zRitw,2020-04-23 19:16:32+00:00,84,239,,,1.25340239324661E+018
84,1.25338312766749E+018,https://twitter.com/RonPaul/status/1253383127667486720,RonPaul,,Houston Police Officers Union Fights Back - They Don't Want To Enforce Draconian Measures Watch the whole show here: https://youtu.be/bevTs_zRitw,2020-04-23 17:59:59+00:00,133,347,,,1.25338312766749E+018
84,1.25336845229697E+018,https://twitter.com/RonPaul/status/1253368452296966144,RonPaul,,Is The Continuing Lockdown Medical...Or Political? - today on the Liberty Report:,2020-04-23 17:01:40+00:00,59,122,,,1.25336845229697E+018
84,1.25311240126582E+018,https://twitter.com/RonPaul/status/1253112401265819648,RonPaul,,Why does Bill Gates seem so obsessed with vaccinating us and keeping track of us? What's in it for him? Watch today's Liberty Report:,2020-04-23 00:04:12+00:00,883,2149,,,1.25311240126582E+018
84,1.2530530293031E+018,https://twitter.com/RonPaul/status/1253053029303099393,RonPaul,,Only Liberty Can Rebuild What Government Destroys Watch the whole show here: https://youtu.be/965fQAi2iKo,2020-04-22 20:08:17+00:00,73,208,,,1.2530530293031E+018
84,1.25303846974984E+018,https://twitter.com/RonPaul/status/1253038469749837825,RonPaul,,"Bill Gates: 'Overpopulation,' and Possibly Microchipping People (or Worse!) Watch the whole show here: https://youtu.be/965fQAi2iKo",2020-04-22 19:10:26+00:00,381,678,,,1.25303846974984E+018
