age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
26,1.25E+18,https://twitter.com/_ILoveMyRadio/status/1253129850791120902,_ILoveMyRadio,kikikanbraid,Hella weird sis,2020-04-23 01:13:33+00:00,0,1,,,1.25E+18
26,1.25E+18,https://twitter.com/_ILoveMyRadio/status/1253125985144393728,_ILoveMyRadio,main_feeling, ,2020-04-23 00:58:11+00:00,0,0,,,1.25E+18
26,1.25E+18,https://twitter.com/_ILoveMyRadio/status/1253125820643753984,_ILoveMyRadio,KeiveyMcFly,"Woah, this is scary. I wasnt looking hard enough and actually thought this was an old video of Nip",2020-04-23 00:57:32+00:00,0,0,,,1.25E+18
26,1.25E+18,https://twitter.com/_ILoveMyRadio/status/1253122031924772866,_ILoveMyRadio,LkyyCharm,So I can walk around the house naked and say “do you pay any bills in this mf?”,2020-04-23 00:42:28+00:00,0,0,,,1.25E+18
26,1.25E+18,https://twitter.com/_ILoveMyRadio/status/1253121365353390080,_ILoveMyRadio,prettyassbri_,You are one of funniest/fried people that I know. Guess you just don’t know your own strength ,2020-04-23 00:39:50+00:00,0,1,,,1.25E+18
26,1.25E+18,https://twitter.com/_ILoveMyRadio/status/1253121148696563714,_ILoveMyRadio,old_ass_t,Deadass ,2020-04-23 00:38:58+00:00,0,1,,,1.25E+18
26,1.25E+18,https://twitter.com/_ILoveMyRadio/status/1253114331887218692,_ILoveMyRadio,prettyassbri_,"No nigga, I definitely gotta tell you what to do. You are WILD but i fucking love it ",2020-04-23 00:11:53+00:00,0,1,,,1.25E+18
26,1.25E+18,https://twitter.com/_ILoveMyRadio/status/1253108507810779139,_ILoveMyRadio,boomboom_room,26 with no kids,2020-04-22 23:48:44+00:00,0,0,,,1.25E+18
26,1.25E+18,https://twitter.com/_ILoveMyRadio/status/1253108315690864648,_ILoveMyRadio,_janellex,"Whew, look at God. I’m glad she was able to deliver a healthy baby. Praying that they both remain okay and are able to go home soon",2020-04-22 23:47:58+00:00,0,0,,,1.25E+18
26,1.25E+18,https://twitter.com/_ILoveMyRadio/status/1253107879353233413,_ILoveMyRadio,,Y’all better stop getting in y’all feelings over people who aren’t meant for you. Listen to God when he tells you to hold on.,2020-04-22 23:46:14+00:00,1,3,,,1.25E+18
26,1.25E+18,https://twitter.com/alli__oop/status/1252715487009660929,alli__oop,,Outer Banks is the perfect combination of corny & suspenseful & we need a season 2 ,2020-04-21 21:47:01+00:00,0,0,,,1.25E+18
26,1.25E+18,https://twitter.com/alli__oop/status/1250469330606854144,alli__oop,Be_LikeIKE,Thanks Ike!!,2020-04-15 17:01:35+00:00,0,1,,,1.25E+18
