age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
51,1254463297354596357,https://twitter.com/mattletiss7/status/1254463297354596357,mattletiss7,mattletiss7,I got 2 btw including a bounce in ,2020-04-26 17:32:11+00:00,0,2,,,1254463297354596357
51,1254463142005964802,https://twitter.com/mattletiss7/status/1254463142005964802,mattletiss7,blandy73,I can’t post mine as twitter wont let me post a video that’s more than 45 secs long ,2020-04-26 17:31:34+00:00,0,0,,,1254463142005964802
51,1254448975807217665,https://twitter.com/mattletiss7/status/1254448975807217665,mattletiss7,MidlandScotsman,"If you’re interpretation is that I’m arrogant i can’t change that, he had a valid point and I think I did also, we had a long chat but I had plenty of others that wanted to chat too ",2020-04-26 16:35:17+00:00,0,0,,,1254448975807217665
51,1254447668258115585,https://twitter.com/mattletiss7/status/1254447668258115585,mattletiss7,Bazmotors,"Using common sense Barry, something sorely missing in today’s world",2020-04-26 16:30:05+00:00,0,2,,,1254447668258115585
51,1254436054632931329,https://twitter.com/mattletiss7/status/1254436054632931329,mattletiss7,GregersFFC,I’m fine it’s everyone else ,2020-04-26 15:43:56+00:00,0,4,,,1254436054632931329
51,1254435766647681025,https://twitter.com/mattletiss7/status/1254435766647681025,mattletiss7,holman_martyn, thanks mate hope you’re well,2020-04-26 15:42:47+00:00,0,0,,,1254435766647681025
51,1254435630001553408,https://twitter.com/mattletiss7/status/1254435630001553408,mattletiss7,Bazmotors,It was an overestimate given that most of the worst affected countries had passed their peak. If I treble the overestimate that’ll still be 0.03% of the worlds population we’ll revisit these numbers 6 months down the line shall we,2020-04-26 15:42:15+00:00,0,0,,,1254435630001553408
51,1254428299448717312,https://twitter.com/mattletiss7/status/1254428299448717312,mattletiss7,steve_d119,Her reaction when he started talking about bleach was priceless ,2020-04-26 15:13:07+00:00,0,2,,,1254428299448717312
51,1254428028257607684,https://twitter.com/mattletiss7/status/1254428028257607684,mattletiss7,Bazmotors,"My figure was based on worlds population Barry, nice try though",2020-04-26 15:12:02+00:00,0,0,,,1254428028257607684
51,1254427435757600768,https://twitter.com/mattletiss7/status/1254427435757600768,mattletiss7,FM_Kova,Yours too ,2020-04-26 15:09:41+00:00,0,1,,,1254427435757600768
51,1253115909960581120,https://twitter.com/thomyorke/status/1253115909960581120,thomyorke,,,2020-04-23 00:18:09+00:00,5465,26926,,,1253115909960581120
51,1252694966192742401,https://twitter.com/thomyorke/status/1252694966192742401,thomyorke,,total maniacs,2020-04-21 20:25:28+00:00,98,796,,,1252694966192742401
51,1250786097656889347,https://twitter.com/thomyorke/status/1250786097656889347,thomyorke,,"Due to the ongoing COVID-19 crisis, despite best efforts, it has not been possible to reschedule the Mexico leg of the Thom Yorke Tomorrow’s Modern Boxes tour. Apologies, no option remains but to cancel all three dates: please contact your ticket vendor for further information.",2020-04-16 14:00:18+00:00,313,2405,,,1250786097656889347
51,1250499237558747136,https://twitter.com/thomyorke/status/1250499237558747136,thomyorke,,We scientists said lock down. But UK politicians refused to listen,2020-04-15 19:00:26+00:00,190,1121,,,1250499237558747136
51,1250424216735764487,https://twitter.com/thomyorke/status/1250424216735764487,thomyorke,,"Please standby for information about the Mexico shows, to follow as soon as possible.",2020-04-15 14:02:19+00:00,64,606,,,1250424216735764487
51,1250424073798049803,https://twitter.com/thomyorke/status/1250424073798049803,thomyorke,,Tomorrow's Modern Boxes US dates have moved to the fall. Most venues are unchanged & original tickets are valid EXCEPT Fairfax VA (now Washington DC) & Chicago (new venue). St. Paul MN is sadly cancelled: contact your point of purchase. More info here: https://www.wasteheadquarters.com/schedule/thom-yorke,2020-04-15 14:01:45+00:00,107,769,,,1250424073798049803
51,1246391390847860738,https://twitter.com/thomyorke/status/1246391390847860738,thomyorke,,Oh that voice ! Rest in Peace Bill Withers,2020-04-04 10:57:19+00:00,2109,10088,,,1246391390847860738
51,1242776605463896070,https://twitter.com/thomyorke/status/1242776605463896070,thomyorke,,Information and Co-operation,2020-03-25 11:33:27+00:00,407,1644,,,1242776605463896070
51,1242220007683248131,https://twitter.com/thomyorke/status/1242220007683248131,thomyorke,,holed up and re watching Adam Curtis’s “Century of the Self” ..i hope that when we finally come out of this we never forget again how connected we all are.,2020-03-23 22:41:43+00:00,822,5942,,,1242220007683248131
51,1240775888846848000,https://twitter.com/thomyorke/status/1240775888846848000,thomyorke,,Scientists say mass tests in Italian town have halted Covid-19 there | Coronavirus outbreak | The Guardian,2020-03-19 23:03:19+00:00,269,1261,,,1240775888846848000
51,1254509449613631494,https://twitter.com/RealHughJackman/status/1254509449613631494,RealHughJackman,allinchallenge,Yup. We. Are. (Deep. Cleansing. Breaths.) @allinchallenge @VancityReynolds,2020-04-26 20:35:35+00:00,107,1921,@allinchallenge @VancityReynolds,,1254509449613631494
51,1253993496882614277,https://twitter.com/RealHughJackman/status/1253993496882614277,RealHughJackman,,Some people do the most horrible things. Premiere. Tonight. 8p. @HBO. #BadEducation,2020-04-25 10:25:22+00:00,392,5067,@HBO,#BadEducation,1253993496882614277
51,1253650596005130240,https://twitter.com/RealHughJackman/status/1253650596005130240,RealHughJackman,,"This ANZAC Day we can’t gather for the usual dawn services but we can find ways to express our respect and gratitude for those who have served our country. If you know someone who has served, like Alex & Kate, please call them to say thanks. #AnzacAtHome #LestWeForget @AWMemorial",2020-04-24 11:42:48+00:00,211,2968,@AWMemorial,#AnzacAtHome #AnzacAtHome #LestWeForget #LestWeForget,1253650596005130240
51,1252257600063909891,https://twitter.com/RealHughJackman/status/1252257600063909891,RealHughJackman,,"So, I’ve agreed to trust that Ryan can hold his tongue for one day. A (very) temporary cease-fire for the @allinchallenge. I nominate @drewbrees and @Mariska &amp; @PeterHermann. And to be assured we’re even, I also nominate @VancityReynolds. https://bit.ly/RyanandHugh-AllinChallenge",2020-04-20 15:27:32+00:00,1940,12821,@allinchallenge @drewbrees @Mariska @PeterHermann @VancityReynolds,,1252257600063909891
51,1252234056386797572,https://twitter.com/RealHughJackman/status/1252234056386797572,RealHughJackman,,Accelerate! #badeducation premieres on @hbo at 8p on Saturday night. @AllisonBJanney #StayHomeAndWatch,2020-04-20 13:53:59+00:00,557,6433,@HBO @AllisonBJanney,#badeducation #StayHomeAndWatch,1252234056386797572
51,1251283188833533954,https://twitter.com/RealHughJackman/status/1251283188833533954,RealHughJackman,Bosslogic,Cute game.,2020-04-17 22:55:34+00:00,166,5265,,,1251283188833533954
51,1250885165766893569,https://twitter.com/RealHughJackman/status/1250885165766893569,RealHughJackman,,"Busted. I thought it best to share this before the paparazzi do. (In my defense, it’s all that’s clean.)",2020-04-16 20:33:58+00:00,2904,64866,,,1250885165766893569
51,1250452196086423558,https://twitter.com/RealHughJackman/status/1250452196086423558,RealHughJackman,,"This message is brought to us by @NYGovCuomo @convictsnyc and the many many health care workers using all of their strength, their heart, all of their training and time away from their families to help save lives. #ThankYouHealthCareWorkers #StayHomeForUs",2020-04-15 15:53:30+00:00,1552,7848,@NYGovCuomo @convictsnyc,#ThankYouHealthCareWorkers #StayHomeForUs,1250452196086423558
51,1249430241589723138,https://twitter.com/RealHughJackman/status/1249430241589723138,RealHughJackman,wick_22,Awesome team work! HJ,2020-04-12 20:12:37+00:00,13,517,,,1249430241589723138
51,1249395037391200257,https://twitter.com/RealHughJackman/status/1249395037391200257,RealHughJackman,,"From the bottom of our hearts, thank you @AndreaBocelli A tremendous gift and exactly what we needed. #AmazingGrace #HappyEaster",2020-04-12 17:52:44+00:00,1024,16671,@AndreaBocelli,#AmazingGrace #HappyEaster #HappyEaster,1249395037391200257
51,1253768196647276546,https://twitter.com/IUPUI/status/1253768196647276546,IUPUI,, miss this,2020-04-24 19:30:06+00:00,53,339,,,1253768196647276546
51,1253711187851849728,https://twitter.com/IUPUI/status/1253711187851849728,IUPUI,,".@GovHolcomb announced a partnership between the Indiana State Department of Health and @FSPH_IUPUI scientists, physicians and epidemiologists to conduct a study to measure the spread of COVID-19 throughout the state. Read more http://go.iu.edu/2q24",2020-04-24 15:43:34+00:00,14,66,@GovHolcomb @FSPH_IUPUI,,1253711187851849728
51,1253675003893219329,https://twitter.com/IUPUI/status/1253675003893219329,IUPUI,IUPUI,Is there a front-line healthcare worker you want to thank? Send a short video message to iupride@iu.edu. Help us share our gratitude. ,2020-04-24 13:19:47+00:00,2,9,,,1253675003893219329
51,1253065546825961472,https://twitter.com/IUPUI/status/1253065546825961472,IUPUI,,Indiana's health care workers are fighting COVID-19 on the front lines. Help us thank them. Send your name and 10-second thank you video to iupride@iu.edu.,2020-04-22 20:58:01+00:00,1,13,,,1253065546825961472
51,1253019264954572800,https://twitter.com/IUPUI/status/1253019264954572800,IUPUI,,"We miss campus buzzing with students. In honor of Earth Day, here's a look into our urban gardens & beehives. Learn about our environmental initiatives at http://sustainability.iupui.edu",2020-04-22 17:54:07+00:00,3,17,,,1253019264954572800
51,1252987034639249408,https://twitter.com/IUPUI/status/1252987034639249408,IUPUI,,It's a beautiful day for #EarthDay. See how @IUPUISustain is celebrating Earth Month with a lineup of virtual events: http://events.iu.edu/sustainabilityiupui,2020-04-22 15:46:03+00:00,12,59,@IUPUISustain,#EarthDay #EarthDay,1252987034639249408
51,1252651437047324678,https://twitter.com/IUPUI/status/1252651437047324678,IUPUI,ItsAsaii,"This decision ensures the University and Parking and Transportation Services continues to provide consistent operations to meet the needs of students, faculty and staff when we are able to resume normal operations. If you have further questions, reach out to vcfiad@iupui.edu.",2020-04-21 17:32:30+00:00,0,2,,,1252651437047324678
51,1252301014176317440,https://twitter.com/IUPUI/status/1252301014176317440,IUPUI,,"Hello, Class of 2024! Virtual orientation is now LIVE. Get ready for your first semester as a Jaguar! http://go.iu.edu/2pmT",2020-04-20 18:20:03+00:00,5,17,,,1252301014176317440
51,1252263288211230727,https://twitter.com/IUPUI/status/1252263288211230727,IUPUI,Johns_Fire,"Hi, John: If you follow the link to the story, you’ll see that IU is donating nearly 40,000 N95 masks and other PPE all around the state of Indiana.",2020-04-20 15:50:08+00:00,0,0,,,1252263288211230727
51,1252250422556966912,https://twitter.com/IUPUI/status/1252250422556966912,IUPUI,,"IU is donating 23,000 N95 masks and other PPE to Indianapolis first responders and IU Health hospitals in Indianapolis and Bloomington.",2020-04-20 14:59:01+00:00,7,46,,,1252250422556966912
51,1254601805159415810,https://twitter.com/sippinJEN_/status/1254601805159415810,sippinJEN_,,I love the fact that they ain’t shake hands. Fuck them niggas,2020-04-27 02:42:34+00:00,0,0,,,1254601805159415810
51,1254596890152361984,https://twitter.com/sippinJEN_/status/1254596890152361984,sippinJEN_,DeauxRaeMe_,LMFAOOO,2020-04-27 02:23:02+00:00,0,0,,,1254596890152361984
51,1254596427088527366,https://twitter.com/sippinJEN_/status/1254596427088527366,sippinJEN_,Justhat__,I’ll spare you,2020-04-27 02:21:12+00:00,0,0,,,1254596427088527366
51,1254596082295812096,https://twitter.com/sippinJEN_/status/1254596082295812096,sippinJEN_,Justhat__, ,2020-04-27 02:19:49+00:00,0,0,,,1254596082295812096
51,1254577371899928579,https://twitter.com/sippinJEN_/status/1254577371899928579,sippinJEN_,,Gotta love Dennis Rodman,2020-04-27 01:05:29+00:00,0,1,,,1254577371899928579
51,1254577317193621504,https://twitter.com/sippinJEN_/status/1254577317193621504,sippinJEN_,757Steps,These shits are fire,2020-04-27 01:05:15+00:00,0,0,,,1254577317193621504
51,1254568420709990401,https://twitter.com/sippinJEN_/status/1254568420709990401,sippinJEN_,,"Despite this pandemic, I’ve definitely made the most out of 2020 so far. All praises to the most high",2020-04-27 00:29:54+00:00,3,7,,,1254568420709990401
51,1254559240645152769,https://twitter.com/sippinJEN_/status/1254559240645152769,sippinJEN_,Scoobs_,Might be the first wine I get for the new spot,2020-04-26 23:53:26+00:00,0,2,,,1254559240645152769
51,1254559007131545602,https://twitter.com/sippinJEN_/status/1254559007131545602,sippinJEN_,_DaiquanB, ,2020-04-26 23:52:30+00:00,0,0,,,1254559007131545602
51,1254555725361266690,https://twitter.com/sippinJEN_/status/1254555725361266690,sippinJEN_,Zae____,What you on? ,2020-04-26 23:39:28+00:00,0,0,,,1254555725361266690
