age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo,
82,1.22150325120535E+018,https://twitter.com/AnthonyHopkins/status/1221503251205349376,AnthonyHopkins,,Vanity Fair Italia #charliegraystudio Life Life Life What an enigma... Happy Sunday from Malibu.,2020-01-26 18:40:44+00:00,516,7095,,#charliegraystudio,1.22150325120535E+018,
82,1.22004374950333E+018,https://twitter.com/AnthonyHopkins/status/1220043749503332352,AnthonyHopkins,,Just a bad old dude. @VanityFairIt #charliegraystudio,2020-01-22 18:01:11+00:00,1381,19602,@VanityFairIt,#charliegraystudio,1.22004374950333E+018,
82,1.25342267022747E+018,https://twitter.com/judyblume/status/1253422670227468288,judyblume,,"Here's my recent interview with Bustle...ah, 28",2020-04-23 20:37:06+00:00,10,104,,,1.25342267022747E+018,
82,1.24573967808879E+018,https://twitter.com/judyblume/status/1245739678088794112,judyblume,,"Hi friends, here's a link to the publisher's guidelines for read alouds for my Fudge books - thanks for asking",2020-04-02 15:47:38+00:00,15,83,,,1.24573967808879E+018,
82,1.24538544126163E+018,https://twitter.com/judyblume/status/1245385441261629443,judyblume,Julie_Birdsong,Yes! See publishers guidelines. They have generously agreed to reading their books online during this rough time. Thank Penguin Random House.,2020-04-01 16:20:01+00:00,24,161,,,1.24538544126163E+018,
82,1.24216904506505E+018,https://twitter.com/judyblume/status/1242169045065052165,judyblume,nels_dokken,Hi Elsa!,2020-03-23 19:19:13+00:00,11,113,,,1.24216904506505E+018,
82,1.2421681323845E+018,https://twitter.com/judyblume/status/1242168132384497672,judyblume,karen_heenan,"Thanks, Karen!",2020-03-23 19:15:35+00:00,8,55,,,1.2421681323845E+018,
82,1.24216785895782E+018,https://twitter.com/judyblume/status/1242167858957819904,judyblume,catbrennan04,Send an email to judyb@http://judyblume.com and we’ll send you the info you need. Great idea! We all need stories.,2020-03-23 19:14:30+00:00,16,78,,,1.24216785895782E+018,
82,1.24181211055802E+018,https://twitter.com/judyblume/status/1241812110558015490,judyblume,Julia_Rappaport,Hi Julia!,2020-03-22 19:40:53+00:00,4,69,,,1.24181211055802E+018,
82,1.24181157702162E+018,https://twitter.com/judyblume/status/1241811577021620224,judyblume,lexiatwork,"Thank you, Lexi! Rooting for all the indie book stores. It’s a tough time.",2020-03-22 19:38:46+00:00,8,45,,,1.24181157702162E+018,
82,1.24181084235993E+018,https://twitter.com/judyblume/status/1241810842359926785,judyblume,3mk4y,Yes! (If it’s from @booksandbookskw ),2020-03-22 19:35:51+00:00,4,32,@booksandbookskw,,1.24181084235993E+018,
82,1.24140081872258E+018,https://twitter.com/judyblume/status/1241400818722582533,judyblume,lexiatwork,http://Shop.BooksandBooksKW.com We’re taking online and phone orders from our shop in Key West. Our small staff would be happy to serve you. #shopindie,2020-03-21 16:26:33+00:00,10,59,,#shopindie,1.24140081872258E+018,
82,1.22733698704211E+018,https://twitter.com/judyblume/status/1227336987042107398,judyblume,,And look at this yummy birthday cake!,2020-02-11 21:01:55+00:00,13,82,,,1.22733698704211E+018,
82,1.22733674634778E+018,https://twitter.com/judyblume/status/1227336746347778050,judyblume,,With @chelseahandler at the @MAKERSwomen conference in LA. Lingering flu and sinus problems didn’t help our morning chat but Chelsea got us through it. So many interesting women here.,2020-02-11 21:00:57+00:00,15,75,@chelseahandler @MAKERSwomen,,1.22733674634778E+018,
82,1.21245386717624E+018,https://twitter.com/judyblume/status/1212453867176243201,judyblume,,Happy New Year To All!,2020-01-01 19:21:42+00:00,30,228,,,1.21245386717624E+018,
82,1.21055500604844E+018,https://twitter.com/judyblume/status/1210555006048444417,judyblume,MarieMyungOkLee,"Same to you, dear Marie. We were one row of 7. Two were golfing.",2019-12-27 13:36:19+00:00,8,17,,,1.21055500604844E+018,
82,1.21055033219709E+018,https://twitter.com/judyblume/status/1210550332197089281,judyblume,,Little Women thrilled and delighted our row of 7 family members @TropicCinema yesterday. We have much to celebrate this season. Being together is #1. This movie spoke to each of us. It is SO good. Don’t miss it.,2019-12-27 13:17:44+00:00,29,379,@TropicCinema,,1.21055033219709E+018,
82,1.25342369379283E+018,https://twitter.com/Janefonda/status/1253423693792833539,Janefonda,earthxorg,I will be interviewed by @xiyebastida Friday from 8:30 am to 9:15am PST. More info: https://earthx.org/women-in-the-environment/,2020-04-23 20:41:10+00:00,28,168,@xiyebastida,,1.25342369379283E+018,
82,1.25342040899013E+018,https://twitter.com/Janefonda/status/1253420408990130179,Janefonda,,"Just another day taking action for the planet. While the fight continues, so does the collection, take a look at the new products that @CraftedLA has dropped to support @FireDrillFriday &amp; @onefairwage. #thankyou https://www.craftedla.com/collections/jane-fonda-collection",2020-04-23 20:28:07+00:00,45,415,@CraftedLa @FireDrillFriday @onefairwage,#thankyou,1.25342040899013E+018,
82,1.25312173373493E+018,https://twitter.com/Janefonda/status/1253121733734928384,Janefonda,,My friends at @CraftedLa have done it again and created this amazing #EarthDay shirt to support @firedrillfriday &amp, @onefairwage. These also come in kid’s sizes! Never too early to remember that There Is No Planet B. #happyearthday - https://craftedla.net/collections/jane-fonda-collection,2020-04-23 00:41:17+00:00,95,861,@CraftedLa @FireDrillFriday @onefairwage,#EarthDay #EarthDay #happyearthday,1.25312173373493E+018
82,1.25308152190643E+018,https://twitter.com/Janefonda/status/1253081521906425858,Janefonda,,My friends at @CraftedLa have done it again and created this amazing #EarthDay shirt to support @firedrillfriday &amp, @onefairwage. These also come in kid’s sizes! Never too early to remember that There Is No Planet B. #happyearthday - https://craftedla.net/collections/jane-fonda-collection,2020-04-22 22:01:30+00:00,54,425,@CraftedLa @FireDrillFriday @onefairwage,#EarthDay #EarthDay #happyearthday,1.25308152190643E+018
82,1.2530287773424E+018,https://twitter.com/Janefonda/status/1253028777342402566,Janefonda,,Here we go! Join me tonight on #WhoWantsToBeAMillionaire at 10|9c on ABC! @firedrillfriday @millionairetv,2020-04-22 18:31:55+00:00,28,252,@FireDrillFriday @MillionaireTV,#WhoWantsToBeAMillionaire #WhoWantsToBeAMillionaire,1.2530287773424E+018,
82,1.25277960169847E+018,https://twitter.com/Janefonda/status/1252779601698467841,Janefonda,,#StoryOfPlastic is exposing the ugly truth behind the global plastic pollution crisis. Get excited for the U.S. television premiere on April 22nd at 2pm (EST and PST) on @Discovery. #BreakFreeFromPlastic while flattening the curve at home: https://www.storyofplastic.org/watch @brkfreeplastic,2020-04-22 02:01:47+00:00,83,305,@Discovery @brkfreeplastic,#StoryOfPlastic #BreakFreeFromPlastic,1.25277960169847E+018,
82,1.25270536326418E+018,https://twitter.com/Janefonda/status/1252705363264184320,Janefonda,,"So excited to be playing for charity! Don’t miss me on #WhoWantsToBeAMillionaire this Wednesday, April 22 at 10|9c on ABC. @firedrillfriday @millionairetv",2020-04-21 21:06:47+00:00,63,449,@FireDrillFriday @MillionaireTV,#WhoWantsToBeAMillionaire #WhoWantsToBeAMillionaire,1.25270536326418E+018,
82,1.25238250164694E+018,https://twitter.com/Janefonda/status/1252382501646942208,Janefonda,,"Create Art For Earth is a global art project in which artists offer an alternative vision to normal, one that honors the planet and all living creatures, one that promotes equity and justice for all. Upload your creations #CreateArtForEarth Visit http://greenpeace.org/usa/createartforearth for info!",2020-04-20 23:43:51+00:00,124,622,,#CreateArtForEarth,1.25238250164694E+018,
82,1.25159753409251E+018,https://twitter.com/Janefonda/status/1251597534092505088,Janefonda,,"JANE GOODALL: THE HOPE Premieres Earth Day, Wednesday April 22 at 9/8c on Nat Geo, Nat Geo WILD and Nat Geo MUNDO as part of an entire day of programming devoted to Earth Day. #JaneTheHope @NatGeoChannel @JaneGoodallInst Trailer:",2020-04-18 19:44:40+00:00,119,437,@NatGeoChannel @JaneGoodallInst,#JaneTheHope,1.25159753409251E+018,
82,1.25119517005129E+018,https://twitter.com/Janefonda/status/1251195170051293188,Janefonda,,"Join the fight, support @FireDrillFriday &amp; @onefairwage: https://www.craftedla.net/collections/jane-fonda-collection #firedrillfriday @CraftedLa",2020-04-17 17:05:49+00:00,30,150,@FireDrillFriday @onefairwage @CraftedLa,#firedrillfriday,1.25119517005129E+018,
82,1.25094946561742E+018,https://twitter.com/Janefonda/status/1250949465617416194,Janefonda,,"On Friday at 11am Pacific time, I'm doing a @FireDrillFriday interview with Christiana Figueres (@CFigueres), the woman who negotiated the Paris Climate Treaty in 2015. Please join us. To register visit https://greenpeace.zoom.us/webinar/register/8315864598892/WN_70QXfZCiReOEbKpm_A9gbg #FireDrillFriday ",2020-04-17 00:49:28+00:00,98,391,@FireDrillFriday @CFigueres,#FireDrillFriday,1.25094946561742E+018,
82,1.25084296217668E+018,https://twitter.com/Janefonda/status/1250842962176675840,Janefonda,,Thank you for all the support and helping our cause with @FireDrillFriday and @OneFairWage. Here's a #tbt with a flare. Take a look at the t-shirts created by @CraftedLA. Visit https://www.craftedla.net/collections/jane-fonda-collection to purchase. #FireDrillFridays #OneFairWage,2020-04-16 17:46:16+00:00,50,477,@FireDrillFriday @onefairwage @CraftedLa,#tbt #FireDrillFridays #OneFairWage,1.25084296217668E+018,
82,1.25049503989942E+018,https://twitter.com/Janefonda/status/1250495039899422725,Janefonda,,Thank you all for your support. Can’t wait to see you all looking great at home in your sweats. https://www.craftedla.net/collections/jane-fonda-collection @FireDrillFriday - @onefairwage - @CraftedLa,2020-04-15 18:43:45+00:00,95,1406,@FireDrillFriday @onefairwage @CraftedLa,,1.25049503989942E+018,
82,1.25009511201476E+018,https://twitter.com/Janefonda/status/1250095112014761984,Janefonda,,Limited run of my sweatsuits. 100% of net proceeds will be donated to @FireDrillFriday and @onefairwage. Each purchase will help the fight against climate change and provide assistance to our service industry and tipped workers: https://www.craftedla.net/collections/jane-fonda-collection,2020-04-14 16:14:35+00:00,86,547,@FireDrillFriday @onefairwage,,1.25009511201476E+018,
82,1.24973538408027E+018,https://twitter.com/Janefonda/status/1249735384080269313,Janefonda,,Limited run of my sweatsuits 100% of net proceeds will be donated to @FireDrillFriday and @onefairwage. Each purchase will help the fight against climate change and provide assistance to our service industry and tipped workers: https://www.craftedla.net/collections/jane-fonda-collection,2020-04-13 16:25:09+00:00,168,961,@FireDrillFriday @onefairwage,,1.24973538408027E+018,
82,1.24885044203091E+018,https://twitter.com/RNTata2000/status/1248850442030907398,RNTata2000,,"This post has neither been said, nor written by me. I urge you to verify media circulated on WhatsApp and social platforms. If I have something to say, I will say it on my official channels. Hope you are safe and do take care.",2020-04-11 05:48:42+00:00,35536,159545,,,1.24885044203091E+018,
82,1.2468267260612E+018,https://twitter.com/RNTata2000/status/1246826726061203457,RNTata2000,,In the spirit of solidarity,2020-04-05 15:47:11+00:00,16942,110765,,,1.2468267260612E+018,
82,1.24385234863761E+018,https://twitter.com/RNTata2000/status/1243852348637605888,RNTata2000,,"The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies have in the past risen to the needs of the nation. At this moment, the need of the hour is greater than any other time.",2020-03-28 10:48:04+00:00,61076,213685,,,1.24385234863761E+018,
82,1.2202887098593E+018,https://twitter.com/RNTata2000/status/1220288709859299329,RNTata2000,,"The idea is not to test the limits of our planet and find out how much more damage it can take, but to come together and begin restoration and reversal. We owe it to every generation that comes after. @IndiaClimCollab",2020-01-23 10:14:34+00:00,2375,14566,@IndiaClimCollab,,1.2202887098593E+018,
82,1.20434120971359E+018,https://twitter.com/RNTata2000/status/1204341209713594368,RNTata2000,,It makes me so happy that the Government of Odisha was awarded with the World Habitat Award for the Jaga mission with the Tata Trusts and the Norman Foster Foundation for giving slum dwellers land rights and livable habitat. We are only as strong as the communities we empower.,2019-12-10 10:04:54+00:00,1706,18712,,,1.20434120971359E+018,
82,1.19918614713145E+018,https://twitter.com/RNTata2000/status/1199186147131449345,RNTata2000,,"A lot has been said about the tragedy of 26/11. The memory of the carnage and loss of life, is still painful. We won't forget the needless suffering caused across the city. But we remain proud of the spirit and the sense of unity of Mumbai. We can be hurt, but not knocked out.",2019-11-26 04:40:31+00:00,7686,52471,,,1.19918614713145E+018,
82,1.19303724789903E+018,https://twitter.com/RNTata2000/status/1193037247899033600,RNTata2000,,"The crowd of people on launch day showed that it wasn’t just about the coffee, but also about relationships. Wishing @StarbucksIndia a Venti-hearted 7 year anniversary month since the inception of Tata-Starbucks with the vision of of Mr. R. K Krishnakumar and Mr. Howard Schultz.",2019-11-09 05:27:00+00:00,612,11278,@StarbucksIndia,,1.19303724789903E+018,
82,1.18949404009961E+018,https://twitter.com/RNTata2000/status/1189494040099614720,RNTata2000,,"I don’t know about breaking the internet, but I am so excited to join all of you on Instagram (ratantata)! After a long absence from public life, I look forward to exchanging stories and creating something special with such a diverse community!",2019-10-30 10:47:33+00:00,4200,55169,,,1.18949404009961E+018,
82,1.10648801075164E+018,https://twitter.com/RNTata2000/status/1106488010751643648,RNTata2000,,"Voting is the most powerful right of every citizen and it is our duty to exercise our vote. Please vote, our future depends on it!",2019-03-15 09:31:13+00:00,4918,29530,,,1.10648801075164E+018,
82,1.10050643394533E+018,https://twitter.com/RNTata2000/status/1100506433945329664,RNTata2000,,We congratulate the PM and the IAF for the successful air strikes on the terrorist training camps which Pakistan has claimed never existed! India is proud of the firm action taken in retaliation to the suicide attack on our soldiers a few days ago. @narendramodi,2019-02-26 21:22:34+00:00,19190,109217,@narendramodi,,1.10050643394533E+018,
82,1.08732060541687E+018,https://twitter.com/RNTata2000/status/1087320605416873985,RNTata2000,,"I’m excited to announce that I’m again judging @thepeninsulahotels' The Peninsula Classics Best of the Best Award, winner of which will be revealed live from @thepeninsulaparis on 7 Feb 2019. Scroll through to see 8 nominees. #penmoments #bestofthebest2018 https://tinyurl.com/y7crrjmf",2019-01-21 12:06:48+00:00,297,4513,,#penmoments #bestofthebest2018,1.08732060541687E+018,
82,1.04200974559326E+018,https://twitter.com/RNTata2000/status/1042009745593257984,RNTata2000,,Proud to have been awarded an honorary degree & fellowship from @SwanseaUni in recognition of our partnership work on #steel #energy in #Wales and #UK @TataSteelUK @TataSteelEurope @info_specific @ESRI_Swansea @RICE_Cymru @10DowningStreet @fmwales,2018-09-18 11:17:37+00:00,702,8670,@SwanseaUni @TataSteelUK @TataSteelEurope @info_specific @ESRI_Swansea @RICE_Cymru @10DowningStreet @fmwales,#steel #energy #Wales #UK,1.04200974559326E+018,
82,1.04057316842176E+018,https://twitter.com/RNTata2000/status/1040573168421761025,RNTata2000,,@narendramodi and #swachhbharat https://twitter.com/narendramodi/status/1039709461328416768 The Tata Trusts fully support Swachhata Hi Seva. We will do a cleanliness drive on 15th September.,2018-09-14 12:09:10+00:00,643,3051,@narendramodi,#swachhbharat,1.04057316842176E+018,
82,1.03007287864387E+018,https://twitter.com/RNTata2000/status/1030072878643871745,RNTata2000,,All of us who knew Mr. Atal Bihari Vajpayee are saddened to hear of his passing away. He was a great leader with a great sense of compassion and humor. He will be remembered fondly by a vast number of us.,2018-08-16 12:44:46+00:00,6305,35650,,,1.03007287864387E+018,
82,1.01157842713505E+018,https://twitter.com/RNTata2000/status/1011578427135045634,RNTata2000,,The attached tweet could help fulfill a design to feed 1 billion people. Please see attached.,2018-06-26 11:54:25+00:00,1570,6716,,,1.01157842713505E+018,
