age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
33,1.25326E+18,https://twitter.com/2Pacoh/status/1253263497032544257,2Pacoh,silentmurderer,WAIT,2020-04-23 10:04:36+00:00,0,0,,,1.25326E+18
33,1.25317E+18,https://twitter.com/2Pacoh/status/1253170856936816642,2Pacoh,joshbutprivate,who wouldn’t,2020-04-23 03:56:29+00:00,0,1,,,1.25317E+18
33,1.25316E+18,https://twitter.com/2Pacoh/status/1253163671024480257,2Pacoh,idiotpiaj,ayo wtf,2020-04-23 03:27:56+00:00,0,1,,,1.25316E+18
33,1.25315E+18,https://twitter.com/2Pacoh/status/1253149470998626304,2Pacoh,joshbutprivate,fuck u,2020-04-23 02:31:30+00:00,0,1,,,1.25315E+18
33,1.25315E+18,https://twitter.com/2Pacoh/status/1253148272434257922,2Pacoh,joshbutprivate,fuck u,2020-04-23 02:26:45+00:00,0,0,,,1.25315E+18
33,1.25305E+18,https://twitter.com/2Pacoh/status/1253050026303066121,2Pacoh,joshbutprivate,a lot of porn and hentai accounts follow me,2020-04-22 19:56:21+00:00,0,0,,,1.25305E+18
33,1.25303E+18,https://twitter.com/2Pacoh/status/1253028715703013377,2Pacoh,jemjoosh,josh ur becoming one of us,2020-04-22 18:31:40+00:00,0,0,,,1.25303E+18
33,1.25302E+18,https://twitter.com/2Pacoh/status/1253022813298077697,2Pacoh,jemjoosh,holy- im bleeding,2020-04-22 18:08:13+00:00,0,0,,,1.25302E+18
33,1.25294E+18,https://twitter.com/2Pacoh/status/1252940642478469126,2Pacoh,jemjoosh,I hope ur dumbass is the next to get stuck,2020-04-22 12:41:42+00:00,0,1,,,1.25294E+18
33,1.25293E+18,https://twitter.com/2Pacoh/status/1252934168545296384,2Pacoh,sadmarceloo,fuck,2020-04-22 12:15:58+00:00,0,0,,,1.25293E+18
33,1.24798E+18,https://twitter.com/AaronLennon12/status/1247979197332676611,AaronLennon12,,#playerstogether,2020-04-08 20:06:41+00:00,30,941,,#playerstogether,1.24798E+18
33,1.23153E+18,https://twitter.com/AaronLennon12/status/1231528625020768256,AaronLennon12,,Congratulations you are the king brother @Tyson_Fury #no1,2020-02-23 10:37:59+00:00,4,163,#NAME?,#no1,1.23153E+18
33,1.11914E+18,https://twitter.com/AaronLennon12/status/1119140620390371330,AaronLennon12,,"#Enough We are making a stand against racist abuse. We recognise that our platforms come with responsibility, and so we are using our voice to stand against racist abuse. Together, we are calling on social media platforms and footballing bodies to do more!",2019-04-19 07:28:11+00:00,113,1175,,#Enough,1.11914E+18
33,1.1081E+18,https://twitter.com/AaronLennon12/status/1108099707337871361,AaronLennon12,,All the best to my pal @TomClaisse4 and the @RAFFASRT for the games against the Army and Navy in the next couple of weeks,2019-03-19 20:15:32+00:00,3,57,#NAME?,,1.1081E+18
33,1.08005E+18,https://twitter.com/AaronLennon12/status/1080051134981648385,AaronLennon12,,Wishing everyone a happy and healthy new year ,2019-01-01 10:40:31+00:00,46,2351,,,1.08005E+18
33,1.05004E+18,https://twitter.com/AaronLennon12/status/1050042838254272512,AaronLennon12,,"Don’t be a silent sufferer!!! Seek help, speak out, it’s ok not to be ok. The mind is very powerful so look after it and look after yourself, the tough times are not forever!!! #MentalHealthAwarenessDay",2018-10-10 15:18:16+00:00,3026,15621,,#MentalHealthAwarenessDay,1.05004E+18
33,9.73488E+17,https://twitter.com/AaronLennon12/status/973488380540579840,AaronLennon12,,All the best to my mate @TomClaisse4 and his teammates @RAFFASRT in their Interservices games against Army and Navy this week and next #RAF,2018-03-13 09:18:11+00:00,11,138,#NAME?,#RAF,9.73488E+17
33,9.59873E+17,https://twitter.com/AaronLennon12/status/959873195129163776,AaronLennon12,,"Great result today, lads grafted till the last minute and got the point we deserved, loved my home debut the fans were class ",2018-02-03 19:36:17+00:00,392,4763,,,9.59873E+17
33,9.58852E+17,https://twitter.com/AaronLennon12/status/958851884869136384,AaronLennon12,,"A good point away from home tonight , buzzing to have made my debut for the club!!!",2018-01-31 23:57:58+00:00,130,3177,,,9.58852E+17
33,9.55876E+17,https://twitter.com/AaronLennon12/status/955875898158387200,AaronLennon12,,Firstly just want to thank everyone at Everton fc and the fans and wish them all the best for the future. Now I’m excited for this new chapter at Burnley Fc and can’t wait to get started!!!,2018-01-23 18:52:28+00:00,777,11151,,,9.55876E+17
33,1.25232E+18,https://twitter.com/AmazingPhil/status/1252321441149865993,AmazingPhil,heydanitza,actual pillows were so last year,2020-04-20 19:41:13+00:00,11,439,,,1.25232E+18
33,1.25232E+18,https://twitter.com/AmazingPhil/status/1252321199155281924,AmazingPhil,snokoplazm,it is now a permanent fixture of the flat,2020-04-20 19:40:15+00:00,12,439,,,1.25232E+18
33,1.25232E+18,https://twitter.com/AmazingPhil/status/1252320937325846537,AmazingPhil,sushiphiI,I swear it is red more than any other colour ,2020-04-20 19:39:13+00:00,12,466,,,1.25232E+18
33,1.25232E+18,https://twitter.com/AmazingPhil/status/1252320528637009922,AmazingPhil,silentpmI,who would have thought a giant bread would lead to ultimate comfort,2020-04-20 19:37:35+00:00,16,584,,,1.25232E+18
33,1.25232E+18,https://twitter.com/AmazingPhil/status/1252320002813898753,AmazingPhil,d0ntwantheavenn,mistakes were made,2020-04-20 19:35:30+00:00,12,493,,,1.25232E+18
33,1.25232E+18,https://twitter.com/AmazingPhil/status/1252319757233262602,AmazingPhil,pstyIez,it will be a shrine before I know it!,2020-04-20 19:34:31+00:00,19,618,,,1.25232E+18
33,1.25231E+18,https://twitter.com/AmazingPhil/status/1252311408827682816,AmazingPhil,,NEW VIDEO! Buying The 7 Strangest Things Wish Recommended Me! ,2020-04-20 19:01:21+00:00,884,8720,,,1.25231E+18
33,1.25197E+18,https://twitter.com/AmazingPhil/status/1251966241574653953,AmazingPhil,dreamphiI,ok I am scared but I also want to try it,2020-04-19 20:09:47+00:00,17,578,,,1.25197E+18
33,1.25088E+18,https://twitter.com/AmazingPhil/status/1250883778572148752,AmazingPhil,ineffablepml_,Steven universe copied my look,2020-04-16 20:28:27+00:00,13,1089,,,1.25088E+18
33,1.25088E+18,https://twitter.com/AmazingPhil/status/1250883410538770432,AmazingPhil,FlGHTRFLlGHT,Just pondering who my top myspace friends should be,2020-04-16 20:27:00+00:00,23,1459,,,1.25088E+18
33,1.25307E+18,https://twitter.com/BeckyLynchWWE/status/1253067108306616320,BeckyLynchWWE,,,2020-04-22 21:04:14+00:00,1250,18932,,,1.25307E+18
33,1.25272E+18,https://twitter.com/BeckyLynchWWE/status/1252716967565369346,BeckyLynchWWE,,An unbelievable year of The Man. See the most memorable moments on @FS1 tonight at 7pm.,2020-04-21 21:52:54+00:00,655,5624,#REF!,,1.25272E+18
33,1.25084E+18,https://twitter.com/BeckyLynchWWE/status/1250837450475343872,BeckyLynchWWE,,"The voice of a generation and the kindest, most loving human you could meet. RIP Howard. We will all miss you.",2020-04-16 17:24:22+00:00,2011,20239,,,1.25084E+18
33,1.25055E+18,https://twitter.com/BeckyLynchWWE/status/1250551791818809344,BeckyLynchWWE,,"Today is a tough day for all of us in and who love this business. When this hardship is over, I hope we’re all reunited working together to make some magic in front of the fans who make it all worthwhile.",2020-04-15 22:29:15+00:00,3814,31801,,,1.25055E+18
