age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo,
70,1.25E+18,https://twitter.com/MauriceDorring2/status/1248706177724227586,MauriceDorring2,Biggleswade1874,No question Darren Hay,2020-04-10 20:15:27+00:00,0,1,,,1.25E+18,
70,1.24E+18,https://twitter.com/MauriceDorring2/status/1243166715158188032,MauriceDorring2,,A big thank you to everyone who wished me a happy birthday yesterday. In these unprecedented times it gives me a great boost to think people do care Maurice,2020-03-26 13:23:36+00:00,3,12,,,1.24E+18,
70,1.23E+18,https://twitter.com/MauriceDorring2/status/1234831168975097857,MauriceDorring2,,Hopefully this is the last postponement. Game against Alvechurch is postponed. Waterlogged pitch.,2020-03-03 13:21:07+00:00,0,0,,,1.23E+18,
70,1.23E+18,https://twitter.com/MauriceDorring2/status/1233679439592067072,MauriceDorring2,,No suprise the weather has beaten us again. Today's game against Banbury is postponed,2020-02-29 09:04:33+00:00,3,5,,,1.23E+18,
70,1.22E+18,https://twitter.com/MauriceDorring2/status/1218457833659936768,MauriceDorring2,,Unfortunately the weather has beaten us . Today's game with Barwell is postponed,2020-01-18 08:59:20+00:00,3,2,,,1.22E+18,
70,1.21E+18,https://twitter.com/MauriceDorring2/status/1210115575336357888,MauriceDorring2,BigDaveK,Not unless it rains before KO,2019-12-26 08:30:10+00:00,0,1,,,1.21E+18,
70,1.21E+18,https://twitter.com/MauriceDorring2/status/1209594829333762048,MauriceDorring2,BelieveMissT,Jo malone,2019-12-24 22:00:55+00:00,0,0,,,1.21E+18,
70,1.21E+18,https://twitter.com/MauriceDorring2/status/1209543849972027392,MauriceDorring2,,Disappointed paid over £200 on 12th December. Still no delivery . Merry xmas. I dont think so,2019-12-24 18:38:20+00:00,0,1,,,1.21E+18,
70,1.21E+18,https://twitter.com/MauriceDorring2/status/1207592703531376640,MauriceDorring2,KennyLynchieOBE,Really sad news always will be remembered especially on the golf course. Maurice D,2019-12-19 09:25:11+00:00,0,1,,,1.21E+18,
70,1.21E+18,https://twitter.com/MauriceDorring2/status/1206950290416640008,MauriceDorring2,,Sadly our game against Kings Langley has fallen foul of the weather. MATCH POSTPONED,2019-12-17 14:52:27+00:00,0,2,,,1.21E+18,
70,1.25E+18,https://twitter.com/pinccushion/status/1253459250057281536,pinccushion,georgegalloway,That's really good news thank you. ,2020-04-23 23:02:28+00:00,0,1,,,1.25E+18,
70,1.25E+18,https://twitter.com/pinccushion/status/1253457563317870592,pinccushion,KevinHIpoet1967,"Thank you Kevin much appreciated, stay safe ",2020-04-23 22:55:45+00:00,0,1,,,1.25E+18,
70,1.25E+18,https://twitter.com/pinccushion/status/1253456531250647041,pinccushion,kthslvn,I think its disgusting that you have to pay every year.,2020-04-23 22:51:39+00:00,0,3,,,1.25E+18,
70,1.25E+18,https://twitter.com/pinccushion/status/1253455632046399491,pinccushion,A_D_PHIL,How do you know shes a member,2020-04-23 22:48:05+00:00,0,1,,,1.25E+18,
70,1.25E+18,https://twitter.com/pinccushion/status/1253451413449068545,pinccushion,delismurf,I really hope it continues after the lockdown. ,2020-04-23 22:31:19+00:00,0,0,,,1.25E+18,
70,1.25E+18,https://twitter.com/pinccushion/status/1253449506202488833,pinccushion,sharonboonie,"Yes been there many times. Stay safe and keep dancing, your mental health will be better for it.",2020-04-23 22:23:44+00:00,0,1,,,1.25E+18,
70,1.25E+18,https://twitter.com/pinccushion/status/1253448958858399751,pinccushion,chadda123,Very true some people haven't got a clue. ,2020-04-23 22:21:34+00:00,0,2,,,1.25E+18,
70,1.25E+18,https://twitter.com/pinccushion/status/1253448389657874434,pinccushion,sharonboonie,I understand as I used to work in mental health as it can be mentally and physically draining we used to do the same. You had to be there to understand.,2020-04-23 22:19:18+00:00,0,1,,,1.25E+18,
70,1.25E+18,https://twitter.com/pinccushion/status/1253447631713566720,pinccushion,BusdriverJL_WPB,"So sorry for the loss of your friend, may he R.I.P. lovely words conrad. ",2020-04-23 22:16:17+00:00,0,1,,,1.25E+18,
70,1.25E+18,https://twitter.com/pinccushion/status/1253446764021125121,pinccushion,WorkersPartyGB, ,2020-04-23 22:12:51+00:00,0,0,,,1.25E+18,
70,6.92E+17,https://twitter.com/pierreleberk/status/691929190405382144,pierreleberk,,Happy Australia Day,2016-01-26 10:22:29+00:00,0,0,,,6.92E+17,
70,5.50E+17,https://twitter.com/pierreleberk/status/550448343441502209,pierreleberk,,#NAME?, Gerald,2015-01-01 00:28:06+00:00,0,0,#NAME?,,5.50E+17
70,5.50E+17,https://twitter.com/pierreleberk/status/550447464474738689,pierreleberk,,#NAME?,2015-01-01 00:24:37+00:00,0,0,#NAME?,,5.50E+17,
70,5.50E+17,https://twitter.com/pierreleberk/status/550447011619950592,pierreleberk,,#NAME?, Linda,2015-01-01 00:22:49+00:00,0,0,#NAME?,,5.50E+17
70,5.50E+17,https://twitter.com/pierreleberk/status/550445752422789120,pierreleberk,,Happy New Year,2015-01-01 00:17:48+00:00,0,0,,,5.50E+17,
70,5.48E+17,https://twitter.com/pierreleberk/status/548467984654958593,pierreleberk,,#NAME?,2014-12-26 13:18:52+00:00,0,0,#NAME?,,5.48E+17,
70,5.48E+17,https://twitter.com/pierreleberk/status/548026710743343104,pierreleberk,,Merry Christmas,2014-12-25 08:05:24+00:00,0,0,,,5.48E+17,
70,4.11E+17,https://twitter.com/pierreleberk/status/410720634055163904,pierreleberk,swindonadver,#NAME?,2013-12-11 10:40:04+00:00,0,0,#NAME?,,4.11E+17,
70,3.90E+17,https://twitter.com/pierreleberk/status/389731459424342016,pierreleberk,,"@marcbanyard Fernando Alonso now the highest points scorer in F1 history - 1571 points, yesterday overtook Schumacher who had 1566.",2013-10-14 12:36:35+00:00,0,0,#NAME?,,3.90E+17,
70,3.58E+17,https://twitter.com/pierreleberk/status/357583249821806593,pierreleberk,,@marcbanyard Want to be a business journalist? Cardiff Uni offering fully funded Masters scholarship for coming academic year!,2013-07-17 19:31:04+00:00,0,0,#NAME?,,3.58E+17,
70,1.25E+18,https://twitter.com/ELP_carl/status/1251228508950532101,ELP_carl,,"Carl gives us a quick update on the status of the 2020 Carl Palmer Prog-Rock music camp, in light of the current COVID-19 crisis. A decision will be made by May 1, 2020, but we want you all to get a heads up at this point. https://youtu.be/mfPNmv2XhIs",2020-04-17 19:18:17+00:00,47,243,,,1.25E+18,
